Ref,x,y,Connectivity,Point First Moment,Point Second Moment
5046303,3.7200000,6.0400000,214.0000000,99.1422806,64.9711990
5046304,3.7200000,6.0800000,128.0000000,39.4056778,15.5551996
5046315,3.7200000,6.5200000,295.0000000,144.2113495,94.3199997
5046316,3.7200000,6.5600000,309.0000000,149.2692719,98.4000015
5046317,3.7200000,6.6000000,335.0000000,166.2292480,112.6432037
5046318,3.7200000,6.6400000,414.0000000,280.3319702,301.0159912
5046319,3.7200000,6.6800000,463.0000000,351.0303040,421.0895996
5046320,3.7200000,6.7200000,436.0000000,323.8200684,392.2896118
5046321,3.7200000,6.7600000,339.0000000,168.2488251,113.0607986
5046322,3.7200000,6.8000000,318.0000000,155.0435791,102.1007996
5046323,3.7200000,6.8400000,305.0000000,150.0850067,97.8255997
5111813,3.7600000,5.0000000,121.0000000,37.4046173,15.0847998
5111814,3.7600000,5.0400000,132.0000000,38.3531990,14.4639997
5111815,3.7600000,5.0800000,136.0000000,36.4138184,12.5727997
5111816,3.7600000,5.1200000,146.0000000,37.0002403,12.0064001
5111817,3.7600000,5.1600000,153.0000000,39.5714912,13.8912001
5111818,3.7600000,5.2000000,209.0000000,92.0758286,69.1839981
5111819,3.7600000,5.2400000,244.0000000,121.8057404,97.6447983
5111820,3.7600000,5.2800000,220.0000000,105.9386063,83.6080017
5111821,3.7600000,5.3200000,207.0000000,103.0709076,82.9552002
5111822,3.7600000,5.3600000,160.0000000,61.1886101,36.0848007
5111823,3.7600000,5.4000000,124.0000000,36.6513596,15.1152000
5111824,3.7600000,5.4400000,107.0000000,29.3071365,9.8752003
5111835,3.7600000,5.8800000,122.0000000,37.1371078,14.6672001
5111836,3.7600000,5.9200000,240.0000000,112.7715378,74.0703964
5111837,3.7600000,5.9600000,347.0000000,286.6871948,417.4719849
5111838,3.7600000,6.0000000,358.0000000,296.5881653,427.6416016
5111839,3.7600000,6.0400000,224.0000000,100.7568588,63.4959984
5111840,3.7600000,6.0800000,114.0000000,33.8547134,12.7936001
5111851,3.7600000,6.5200000,299.0000000,141.9861145,89.5120010
5111852,3.7600000,6.5600000,314.0000000,147.5905914,93.5279999
5111853,3.7600000,6.6000000,337.0000000,164.2606354,109.5199966
5111854,3.7600000,6.6400000,417.0000000,286.9360962,320.1279907
5111855,3.7600000,6.6800000,453.0000000,343.4478760,423.0816040
5111856,3.7600000,6.7200000,432.0000000,319.8946228,395.4624023
5111857,3.7600000,6.7600000,344.0000000,168.4628296,112.0895996
5111858,3.7600000,6.8000000,323.0000000,154.0233917,98.5375977
5111859,3.7600000,6.8400000,313.0000000,149.6672668,93.5759964
5177349,3.8000000,5.0000000,109.0000000,31.1964016,10.6543999
5177350,3.8000000,5.0400000,126.0000000,37.1191292,13.9024000
5177351,3.8000000,5.0800000,139.0000000,41.6594620,16.3696003
5177352,3.8000000,5.1200000,141.0000000,37.7512970,13.0431995
5177353,3.8000000,5.1600000,155.0000000,40.6868172,14.4127998
5177354,3.8000000,5.2000000,224.0000000,98.3448563,70.3216019
5177355,3.8000000,5.2400000,253.0000000,126.0969696,98.2144012
5177356,3.8000000,5.2800000,217.0000000,107.6974335,87.6032028
5177357,3.8000000,5.3200000,197.0000000,102.3306656,86.0495987
5177358,3.8000000,5.3600000,161.0000000,66.1700287,41.5856018
5177359,3.8000000,5.4000000,128.0000000,42.8956871,20.6224003
5177360,3.8000000,5.4400000,111.0000000,34.1249733,13.4511995
5177371,3.8000000,5.8800000,74.0000000,21.5380573,8.9119997
5177372,3.8000000,5.9200000,256.0000000,119.1268158,78.2944031
5177373,3.8000000,5.9600000,364.0000000,292.6895752,429.5104065
5177374,3.8000000,6.0000000,377.0000000,304.0315247,440.5248108
5177375,3.8000000,6.0400000,238.0000000,102.6907349,61.4224014
5177376,3.8000000,6.0800000,68.0000000,17.7278938,6.0960002
5177387,3.8000000,6.5200000,303.0000000,140.4888153,85.7600021
5177388,3.8000000,6.5600000,319.0000000,148.9828949,93.7679977
5177389,3.8000000,6.6000000,338.0000000,163.1309967,108.5744019
5177390,3.8000000,6.6400000,422.0000000,296.2100525,346.5375977
5177391,3.8000000,6.6800000,449.0000000,339.7090454,427.8208008
5177392,3.8000000,6.7200000,431.0000000,318.4830933,402.3775940
5177393,3.8000000,6.7600000,349.0000000,169.2096252,111.9535980
5177394,3.8000000,6.8000000,334.0000000,157.9241943,99.3952026
5177395,3.8000000,6.8400000,318.0000000,148.9764709,90.4879990
5242885,3.8400000,5.0000000,108.0000000,33.1871605,12.0223999
5242886,3.8400000,5.0400000,113.0000000,33.3643417,12.0176001
5242887,3.8400000,5.0800000,117.0000000,33.3621368,11.9807997
5242888,3.8400000,5.1200000,132.0000000,37.9693947,14.1135998
5242889,3.8400000,5.1600000,169.0000000,51.7393379,21.5167999
5242890,3.8400000,5.2000000,249.0000000,107.6872559,73.5296021
5242891,3.8400000,5.2400000,266.0000000,132.5506592,100.8160019
5242892,3.8400000,5.2800000,203.0000000,108.3163681,92.3855972
5242893,3.8400000,5.3200000,190.0000000,104.7685165,91.3135986
5242894,3.8400000,5.3600000,158.0000000,70.5621948,47.4272003
5242895,3.8400000,5.4000000,130.0000000,49.6339645,27.2768002
5242896,3.8400000,5.4400000,110.0000000,36.5396118,15.4560003
5242906,3.8400000,5.8400000,175.0000000,73.9425659,41.2528000
5242907,3.8400000,5.8800000,192.0000000,83.6703949,49.5536003
5242908,3.8400000,5.9200000,287.0000000,129.0090027,84.5727997
5242909,3.8400000,5.9600000,377.0000000,297.9900818,442.2479858
5242910,3.8400000,6.0000000,388.0000000,308.6894836,453.3183899
5242911,3.8400000,6.0400000,268.0000000,108.8814850,61.3712006
5242912,3.8400000,6.0800000,187.0000000,81.8518066,48.8128014
5242923,3.8400000,6.5200000,308.0000000,140.7010498,83.7391968
5242924,3.8400000,6.5600000,324.0000000,149.9504700,93.7104034
5242925,3.8400000,6.6000000,343.0000000,163.8663483,108.5311966
5242926,3.8400000,6.6400000,424.0000000,307.2841187,383.5552063
5242927,3.8400000,6.6800000,451.0000000,341.4299927,438.6159973
5242928,3.8400000,6.7200000,430.0000000,313.4347229,399.4415894
5242929,3.8400000,6.7600000,354.0000000,170.2573395,112.2816010
5242930,3.8400000,6.8000000,339.0000000,158.7379150,99.0943985
5242931,3.8400000,6.8400000,323.0000000,149.0964966,88.7088013
5308426,3.8800000,5.2000000,293.0000000,123.9309158,79.9552002
5308427,3.8800000,5.2400000,278.0000000,137.9412994,102.7584000
5308441,3.8800000,5.8000000,171.0000000,69.0201950,35.7743988
5308442,3.8800000,5.8400000,194.0000000,78.3789597,43.0751991
5308443,3.8800000,5.8800000,221.0000000,87.8956985,48.6543999
5308444,3.8800000,5.9200000,301.0000000,137.8957520,94.9392014
5308445,3.8800000,5.9600000,389.0000000,304.3034058,456.3680115
5308446,3.8800000,6.0000000,396.0000000,312.4252014,464.7215881
5308447,3.8800000,6.0400000,272.0000000,107.6278152,58.7200012
5308448,3.8800000,6.0800000,222.0000000,90.2427597,51.5583992
5308449,3.8800000,6.1200000,195.0000000,84.3160858,49.7248001
5308450,3.8800000,6.1600000,172.0000000,73.6352386,41.3839989
5308459,3.8800000,6.5200000,309.0000000,139.6750488,82.1520004
5308460,3.8800000,6.5600000,325.0000000,148.6674042,92.3119965
5308461,3.8800000,6.6000000,345.0000000,163.4125824,108.1808014
5308462,3.8800000,6.6400000,429.0000000,317.9021606,420.3056030
5308463,3.8800000,6.6800000,454.0000000,342.9923401,449.1647949
5308464,3.8800000,6.7200000,429.0000000,310.6141663,402.8367920
5308465,3.8800000,6.7600000,358.0000000,171.0282288,112.8048019
5308466,3.8800000,6.8000000,347.0000000,162.1102753,101.0112000
5308467,3.8800000,6.8400000,334.0000000,155.4375610,92.9247971
5373957,3.9200000,5.0000000,150.0000000,73.6706543,50.2351990
5373958,3.9200000,5.0400000,149.0000000,65.6614990,40.6496010
5373959,3.9200000,5.0800000,153.0000000,62.9111748,36.8496017
5373960,3.9200000,5.1200000,159.0000000,60.2514877,32.6608009
5373961,3.9200000,5.1600000,210.0000000,88.8785172,56.7872009
5373962,3.9200000,5.2000000,286.0000000,132.7621307,90.4016037
5373963,3.9200000,5.2400000,265.0000000,122.3980942,84.7776031
5373964,3.9200000,5.2800000,150.0000000,44.6979332,19.5104008
5373965,3.9200000,5.3200000,127.0000000,34.5691719,11.9024000
5373966,3.9200000,5.3600000,119.0000000,33.5541992,12.1135998
5373967,3.9200000,5.4000000,108.0000000,31.5712128,11.8128004
5373968,3.9200000,5.4400000,99.0000000,31.3425674,12.2672005
5373969,3.9200000,5.4800000,107.0000000,43.2023582,23.3040009
5373970,3.9200000,5.5200000,110.0000000,39.5815430,19.4080009
5373971,3.9200000,5.5600000,120.0000000,40.1678772,17.7632008
5373972,3.9200000,5.6000000,124.0000000,40.0488472,16.7679996
5373973,3.9200000,5.6400000,122.0000000,38.6108665,15.7536001
5373974,3.9200000,5.6800000,116.0000000,37.7498779,16.0223999
5373975,3.9200000,5.7200000,88.0000000,29.6038742,13.4863997
5373977,3.9200000,5.8000000,192.0000000,78.4580765,43.1343994
5373978,3.9200000,5.8400000,215.0000000,84.0970459,45.2207985
5373979,3.9200000,5.8800000,260.0000000,103.6331329,57.1296005
5373980,3.9200000,5.9200000,332.0000000,159.7131500,117.0080032
5373981,3.9200000,5.9600000,419.0000000,324.5822754,481.9616089
5373982,3.9200000,6.0000000,430.0000000,335.9537659,493.1135864
5373983,3.9200000,6.0400000,302.0000000,127.3086624,74.4367981
5373984,3.9200000,6.0800000,261.0000000,109.3826218,64.6912003
5373985,3.9200000,6.1200000,223.0000000,95.9927521,58.5887985
5373986,3.9200000,6.1600000,192.0000000,86.8762436,54.3488007
5373988,3.9200000,6.2400000,103.0000000,34.9571533,15.4560003
5373989,3.9200000,6.2800000,124.0000000,41.6051674,17.7872009
5373990,3.9200000,6.3200000,131.0000000,44.1798325,18.8127995
5373991,3.9200000,6.3600000,139.0000000,49.6077080,22.2432003
5373992,3.9200000,6.4000000,131.0000000,51.7857552,26.4671993
5373993,3.9200000,6.4400000,106.0000000,42.8086472,23.4431992
5373995,3.9200000,6.5200000,316.0000000,143.4776154,85.1856003
5373996,3.9200000,6.5600000,332.0000000,151.5390930,95.0128021
5373997,3.9200000,6.6000000,353.0000000,165.0806427,109.2575989
5373998,3.9200000,6.6400000,434.0000000,320.6232605,434.1264038
5373999,3.9200000,6.6800000,457.0000000,344.6965027,459.7999878
5374000,3.9200000,6.7200000,437.0000000,316.7237854,416.3504028
5374001,3.9200000,6.7600000,374.0000000,182.4810791,122.9776001
5374002,3.9200000,6.8000000,364.0000000,175.4074402,113.3519974
5374003,3.9200000,6.8400000,355.0000000,170.8645325,105.9072037
5439493,3.9600000,5.0000000,185.0000000,117.0857315,112.1151962
5439494,3.9600000,5.0400000,191.0000000,112.5770264,102.7488022
5439495,3.9600000,5.0800000,197.0000000,105.9374695,90.0976028
5439496,3.9600000,5.1200000,204.0000000,97.7032928,74.0080032
5439497,3.9600000,5.1600000,261.0000000,130.7248688,96.5327988
5439498,3.9600000,5.2000000,297.0000000,152.6949310,113.3135986
5439499,3.9600000,5.2400000,273.0000000,128.6737366,88.8703995
5439500,3.9600000,5.2800000,198.0000000,70.0463791,34.8352013
5439501,3.9600000,5.3200000,170.0000000,53.9416695,23.4528008
5439502,3.9600000,5.3600000,145.0000000,42.9128685,17.0048008
5439503,3.9600000,5.4000000,122.0000000,32.5013809,11.0880003
5439504,3.9600000,5.4400000,102.0000000,29.0260983,10.3039999
5439505,3.9600000,5.4800000,153.0000000,85.2967224,67.2432022
5439506,3.9600000,5.5200000,175.0000000,86.4324875,62.6272011
5439507,3.9600000,5.5600000,191.0000000,89.7411804,61.5712013
5439508,3.9600000,5.6000000,194.0000000,84.2985153,51.9151993
5439509,3.9600000,5.6400000,190.0000000,76.8661804,42.6096001
5439510,3.9600000,5.6800000,171.0000000,60.6873131,27.7392006
5439511,3.9600000,5.7200000,141.0000000,48.1963539,21.4815998
5439513,3.9600000,5.8000000,225.0000000,89.9035568,49.7439995
5439514,3.9600000,5.8400000,278.0000000,115.3089676,64.2975998
5439515,3.9600000,5.8800000,332.0000000,145.0465088,84.3040009
5439516,3.9600000,5.9200000,400.0000000,208.7957611,161.0543976
5439517,3.9600000,5.9600000,483.0000000,370.8835754,528.0880127
5439518,3.9600000,6.0000000,490.0000000,379.1467590,537.0927734
5439519,3.9600000,6.0400000,363.0000000,165.9717560,102.0800018
5439520,3.9600000,6.0800000,325.0000000,145.8418274,89.2287979
5439521,3.9600000,6.1200000,277.0000000,120.3147812,72.9552002
5439522,3.9600000,6.1600000,220.0000000,97.3258820,61.3632011
5439524,3.9600000,6.2400000,148.0000000,48.5309563,20.2047997
5439525,3.9600000,6.2800000,174.0000000,65.9995041,33.8288002
5439526,3.9600000,6.3200000,197.0000000,88.1720657,56.9056015
5439527,3.9600000,6.3600000,200.0000000,96.4573517,67.9199982
5439528,3.9600000,6.4000000,208.0000000,108.0784912,81.5167999
5439529,3.9600000,6.4400000,202.0000000,115.3755341,91.8303986
5439531,3.9600000,6.5200000,321.0000000,143.3292847,84.4960022
5439532,3.9600000,6.5600000,347.0000000,156.3060913,98.3023987
5439533,3.9600000,6.6000000,375.0000000,176.5158081,117.7231979
5439534,3.9600000,6.6400000,459.0000000,337.1500549,455.4591980
5439535,3.9600000,6.6800000,486.0000000,366.6636047,487.1520081
5439536,3.9600000,6.7200000,466.0000000,340.7843933,444.7488098
5439537,3.9600000,6.7600000,408.0000000,211.6989136,151.9055939
5439538,3.9600000,6.8000000,399.0000000,210.2870789,152.4064026
5439539,3.9600000,6.8400000,393.0000000,212.4550323,156.0639954
5505029,4.0000000,5.0000000,221.0000000,165.4543915,185.3392029
5505030,4.0000000,5.0400000,229.0000000,161.8000488,175.1455994
5505031,4.0000000,5.0800000,241.0000000,160.1999207,166.4976044
5505032,4.0000000,5.1200000,258.0000000,161.2484283,159.7424011
5505033,4.0000000,5.1600000,310.0000000,194.5104065,183.4832001
5505034,4.0000000,5.2000000,344.0000000,221.5174408,207.4544067
5505035,4.0000000,5.2400000,341.0000000,205.2357025,181.5984039
5505036,4.0000000,5.2800000,286.0000000,158.2098999,134.3567963
5505037,4.0000000,5.3200000,265.0000000,142.5020599,118.7967987
5505038,4.0000000,5.3600000,258.0000000,136.1584930,110.0800018
5505039,4.0000000,5.4000000,249.0000000,129.2556610,101.6464005
5505040,4.0000000,5.4400000,249.0000000,125.0797348,94.4927979
5505041,4.0000000,5.4800000,250.0000000,121.7842636,88.3904037
5505042,4.0000000,5.5200000,238.0000000,115.8060989,82.0912018
5505043,4.0000000,5.5600000,237.0000000,113.9052353,78.4160004
5505044,4.0000000,5.6000000,236.0000000,110.8858948,73.6864014
5505045,4.0000000,5.6400000,242.0000000,111.3129196,71.1920013
5505046,4.0000000,5.6800000,249.0000000,111.7801285,68.7055969
5505047,4.0000000,5.7200000,260.0000000,112.2535400,66.1167984
5505048,4.0000000,5.7600000,282.0000000,117.0736237,65.8496017
5505049,4.0000000,5.8000000,293.0000000,121.7230988,67.7807999
5505050,4.0000000,5.8400000,310.0000000,127.0861588,69.2656021
5505051,4.0000000,5.8800000,363.0000000,161.9928741,95.8160019
5505052,4.0000000,5.9200000,414.0000000,220.9639587,179.8159943
5505053,4.0000000,5.9600000,490.0000000,377.1394958,544.7456055
5505054,4.0000000,6.0000000,498.0000000,385.0059509,552.9456177
5505055,4.0000000,6.0400000,379.0000000,176.4869690,112.7951965
5505056,4.0000000,6.0800000,354.0000000,160.3040466,98.2623978
5505057,4.0000000,6.1200000,305.0000000,128.1818542,74.4464035
5505058,4.0000000,6.1600000,289.0000000,123.0143204,74.0479965
5505059,4.0000000,6.2000000,272.0000000,119.0183716,74.4191971
5505060,4.0000000,6.2400000,248.0000000,115.1538162,76.7936020
5505061,4.0000000,6.2800000,239.0000000,114.1695175,79.1103973
5505062,4.0000000,6.3200000,228.0000000,113.3155899,82.8703995
5505063,4.0000000,6.3600000,227.0000000,115.7374725,87.2032013
5505064,4.0000000,6.4000000,233.0000000,120.8675842,93.5151978
5505065,4.0000000,6.4400000,255.0000000,133.2336884,102.8463974
5505066,4.0000000,6.4800000,334.0000000,178.9519348,136.3280029
5505067,4.0000000,6.5200000,474.0000000,257.5592957,195.4064026
5505068,4.0000000,6.5600000,480.0000000,269.6666260,215.0191956
5505069,4.0000000,6.6000000,487.0000000,282.4359741,234.9407959
5505070,4.0000000,6.6400000,553.0000000,437.6421509,581.5584106
5505071,4.0000000,6.6800000,569.0000000,463.6881409,617.9567871
5505072,4.0000000,6.7200000,540.0000000,431.9949036,570.9552002
5505073,4.0000000,6.7600000,475.0000000,297.6638184,270.8591919
5505074,4.0000000,6.8000000,462.0000000,292.9906921,269.3792114
5505075,4.0000000,6.8400000,449.0000000,288.8498535,267.9440002
5570565,4.0400000,5.0000000,226.0000000,169.4662170,189.6448059
5570566,4.0400000,5.0400000,236.0000000,166.9638977,180.0095978
5570567,4.0400000,5.0800000,248.0000000,165.6352234,171.2160034
5570568,4.0400000,5.1200000,265.0000000,165.2112274,162.3744049
5570569,4.0400000,5.1600000,307.0000000,191.8542786,181.6336060
5570570,4.0400000,5.2000000,347.0000000,225.1308594,212.2528076
5570571,4.0400000,5.2400000,338.0000000,202.7759705,178.8800049
5570572,4.0400000,5.2800000,289.0000000,160.0045624,136.2303925
5570573,4.0400000,5.3200000,272.0000000,146.9093628,122.2992020
5570574,4.0400000,5.3600000,261.0000000,137.5783386,111.4464035
5570575,4.0400000,5.4000000,258.0000000,132.7200928,104.0335999
5570576,4.0400000,5.4400000,257.0000000,128.5857544,97.3007965
5570577,4.0400000,5.4800000,257.0000000,125.2747192,91.2575989
5570578,4.0400000,5.5200000,254.0000000,123.0278625,86.4512024
5570579,4.0400000,5.5600000,249.0000000,119.0876999,81.1376038
5570580,4.0400000,5.6000000,247.0000000,116.2625427,76.7760010
5570581,4.0400000,5.6400000,253.0000000,115.6311340,73.2959976
5570582,4.0400000,5.6800000,261.0000000,115.8931351,70.5472031
5570583,4.0400000,5.7200000,279.0000000,119.4415970,69.3216019
5570584,4.0400000,5.7600000,288.0000000,119.1068115,66.9647980
5570585,4.0400000,5.8000000,297.0000000,121.7505188,67.3183975
5570586,4.0400000,5.8400000,312.0000000,126.3955994,68.3007965
5570587,4.0400000,5.8800000,364.0000000,163.6132202,97.9776001
5570588,4.0400000,5.9200000,420.0000000,230.3847656,199.7920074
5570589,4.0400000,5.9600000,494.0000000,382.5096130,561.5231934
5570590,4.0400000,6.0000000,501.0000000,389.8831482,569.4624023
5570591,4.0400000,6.0400000,387.0000000,181.4666290,118.7440033
5570592,4.0400000,6.0800000,361.0000000,164.2195740,101.5520020
5570593,4.0400000,6.1200000,306.0000000,126.6565399,72.7615967
5570594,4.0400000,6.1600000,289.0000000,121.3858337,72.5856018
5570595,4.0400000,6.2000000,274.0000000,118.7815475,73.9151993
5570596,4.0400000,6.2400000,268.0000000,120.9197617,78.5904007
5570597,4.0400000,6.2800000,238.0000000,113.2489090,78.6800003
5570598,4.0400000,6.3200000,235.0000000,116.2603683,84.4143982
5570599,4.0400000,6.3600000,232.0000000,117.8533554,88.5199966
5570600,4.0400000,6.4000000,239.0000000,123.7572784,95.6623993
5570601,4.0400000,6.4400000,261.0000000,133.7873688,102.9392014
5570602,4.0400000,6.4800000,366.0000000,185.8739471,136.0608063
5570603,4.0400000,6.5200000,481.0000000,262.0194702,200.7760010
5570604,4.0400000,6.5600000,487.0000000,275.2887268,221.8735962
5570605,4.0400000,6.6000000,489.0000000,284.2788696,238.4015961
5570606,4.0400000,6.6400000,556.0000000,443.8186340,599.1920166
5570607,4.0400000,6.6800000,566.0000000,463.7278442,628.7103882
5570608,4.0400000,6.7200000,539.0000000,434.5219421,584.2111816
5570609,4.0400000,6.7600000,480.0000000,305.8024597,285.7232056
5570610,4.0400000,6.8000000,466.0000000,297.9394531,276.2175903
5570611,4.0400000,6.8400000,456.0000000,296.2908325,276.6431885
5636101,4.0800000,5.0000000,226.0000000,169.3753204,188.7855988
5636102,4.0800000,5.0400000,232.0000000,165.1136169,178.6239929
5636103,4.0800000,5.0800000,246.0000000,164.0250244,169.6703949
5636104,4.0800000,5.1200000,276.0000000,178.1373444,175.7823944
5636105,4.0800000,5.1600000,303.0000000,188.3433838,179.0511932
5636106,4.0800000,5.2000000,351.0000000,226.7452545,212.9216003
5636107,4.0800000,5.2400000,332.0000000,196.3371735,172.0160065
5636108,4.0800000,5.2800000,285.0000000,157.6330719,135.1343994
5636109,4.0800000,5.3200000,275.0000000,151.8180695,127.7360001
5636110,4.0800000,5.3600000,249.0000000,132.6618652,109.5983963
5636111,4.0800000,5.4000000,245.0000000,129.6556091,104.7455978
5636112,4.0800000,5.4400000,242.0000000,125.5961151,97.7984009
5636113,4.0800000,5.4800000,234.0000000,120.2196045,91.3343964
5636114,4.0800000,5.5200000,234.0000000,117.2103653,85.7695999
5636115,4.0800000,5.5600000,236.0000000,115.6016083,81.9056015
5636116,4.0800000,5.6000000,241.0000000,115.4683151,78.4879990
5636117,4.0800000,5.6400000,248.0000000,115.2325821,74.8960037
5636118,4.0800000,5.6800000,253.0000000,114.5020523,71.4991989
5636119,4.0800000,5.7200000,268.0000000,118.0253067,71.2256012
5636120,4.0800000,5.7600000,290.0000000,123.1487503,71.0479965
5636121,4.0800000,5.8000000,300.0000000,127.1280136,71.9823990
5636122,4.0800000,5.8400000,315.0000000,132.6055145,74.0240021
5636123,4.0800000,5.8800000,368.0000000,169.4862213,103.9744034
5636124,4.0800000,5.9200000,430.0000000,246.1958618,227.9024048
5636125,4.0800000,5.9600000,497.0000000,391.4419861,583.2271729
5636126,4.0800000,6.0000000,505.0000000,399.4882202,591.5983887
5636127,4.0800000,6.0400000,391.0000000,188.5732422,126.8367996
5636128,4.0800000,6.0800000,362.0000000,168.5231476,106.2111969
5636129,4.0800000,6.1200000,310.0000000,132.4283142,77.9280014
5636130,4.0800000,6.1600000,294.0000000,127.8338470,78.0159988
5636131,4.0800000,6.2000000,284.0000000,127.0066605,80.6207962
5636132,4.0800000,6.2400000,257.0000000,121.7576752,82.4016037
5636133,4.0800000,6.2800000,251.0000000,122.7218552,86.4688034
5636134,4.0800000,6.3200000,237.0000000,120.1967468,89.1999969
5636135,4.0800000,6.3600000,238.0000000,124.2398758,95.6752014
5636136,4.0800000,6.4000000,240.0000000,128.1387787,101.4288025
5636137,4.0800000,6.4400000,265.0000000,143.8701935,114.6320038
5636138,4.0800000,6.4800000,316.0000000,190.6954651,159.2608032
5636139,4.0800000,6.5200000,474.0000000,266.8483276,213.0240021
5636140,4.0800000,6.5600000,478.0000000,275.4434204,229.0223999
5636141,4.0800000,6.6000000,490.0000000,294.9533997,262.9584045
5636142,4.0800000,6.6400000,552.0000000,445.4616394,613.3936157
5636143,4.0800000,6.6800000,568.0000000,472.2861328,653.4832153
5636144,4.0800000,6.7200000,539.0000000,438.1814575,598.2783813
5636145,4.0800000,6.7600000,484.0000000,318.1013794,313.4240112
5636146,4.0800000,6.8000000,469.0000000,304.2018433,288.2496033
5636147,4.0800000,6.8400000,458.0000000,301.1350403,286.3247986
5701637,4.1200000,5.0000000,161.0000000,88.0652695,72.4688034
5701638,4.1200000,5.0400000,161.0000000,78.3878555,56.9519997
5701639,4.1200000,5.0800000,168.0000000,74.9137726,50.8591995
5701640,4.1200000,5.1200000,198.0000000,90.7444077,62.9151993
5701641,4.1200000,5.1600000,223.0000000,100.2232666,69.4639969
5701642,4.1200000,5.2000000,268.0000000,132.9407959,98.5296021
5701643,4.1200000,5.2400000,248.0000000,104.4622040,63.3311996
5701644,4.1200000,5.2800000,182.0000000,63.6994057,32.0751991
5701645,4.1200000,5.3200000,155.0000000,50.3913612,23.8752003
5701646,4.1200000,5.3600000,131.0000000,37.5668983,14.8752003
5701647,4.1200000,5.4000000,117.0000000,32.1650543,11.4127998
5701648,4.1200000,5.4400000,101.0000000,29.5157452,10.8607998
5701649,4.1200000,5.4800000,153.0000000,86.7813721,69.9151993
5701650,4.1200000,5.5200000,165.0000000,84.9118805,64.8208008
5701651,4.1200000,5.5600000,176.0000000,81.6217194,55.7088013
5701652,4.1200000,5.6000000,181.0000000,78.4286652,49.2047997
5701653,4.1200000,5.6400000,180.0000000,71.1642075,38.6832008
5701654,4.1200000,5.6800000,166.0000000,58.6583633,26.7392006
5701655,4.1200000,5.7200000,137.0000000,46.5502930,20.6896000
5701657,4.1200000,5.8000000,217.0000000,85.8432159,46.5775986
5701658,4.1200000,5.8400000,267.0000000,108.3653870,58.9136009
5701659,4.1200000,5.8800000,331.0000000,149.4700623,91.8496017
5701660,4.1200000,5.9200000,413.0000000,245.2099457,247.1407928
5701661,4.1200000,5.9600000,477.0000000,385.1842346,594.3936157
5701662,4.1200000,6.0000000,486.0000000,393.4194031,602.3983765
5701663,4.1200000,6.0400000,369.0000000,178.6145020,122.5456009
5701664,4.1200000,6.0800000,321.0000000,145.5777588,90.8112030
5701665,4.1200000,6.1200000,265.0000000,113.9590073,68.6080017
5701666,4.1200000,6.1600000,215.0000000,95.4045792,60.5503998
5701668,4.1200000,6.2400000,145.0000000,47.1283684,19.3407993
5701669,4.1200000,6.2800000,166.0000000,59.4006348,27.2511997
5701670,4.1200000,6.3200000,188.0000000,81.9953918,50.8944016
5701671,4.1200000,6.3600000,195.0000000,95.1150131,67.4128036
5701672,4.1200000,6.4000000,201.0000000,104.1124649,77.0192032
5701673,4.1200000,6.4400000,185.0000000,109.2597580,90.8448029
5701675,4.1200000,6.5200000,326.0000000,156.4013519,105.1872025
5701676,4.1200000,6.5600000,346.0000000,165.6122284,116.3919983
5701677,4.1200000,6.6000000,361.0000000,182.8216248,149.2127991
5701678,4.1200000,6.6400000,434.0000000,333.6076965,495.9392090
5701679,4.1200000,6.6800000,461.0000000,363.3534851,533.1199951
5701680,4.1200000,6.7200000,439.0000000,329.8283691,471.3728027
5701681,4.1200000,6.7600000,393.0000000,215.2307587,186.5552063
5701682,4.1200000,6.8000000,381.0000000,196.4912109,142.3775940
5701683,4.1200000,6.8400000,374.0000000,196.5754242,141.5247955
5767173,4.1600000,5.0000000,142.0000000,65.9454880,41.7584000
5767174,4.1600000,5.0400000,144.0000000,62.0318527,37.2368011
5767175,4.1600000,5.0800000,145.0000000,57.8270645,32.5792007
5767176,4.1600000,5.1200000,162.0000000,71.8466110,47.9984016
5767177,4.1600000,5.1600000,195.0000000,83.5807114,57.0303993
5767178,4.1600000,5.2000000,253.0000000,111.2177200,74.7567978
5767179,4.1600000,5.2400000,228.0000000,87.1390305,47.9407997
5767180,4.1600000,5.2800000,145.0000000,47.5974960,22.7663994
5767181,4.1600000,5.3200000,136.0000000,45.3496971,21.9631996
5767182,4.1600000,5.3600000,129.0000000,44.9386253,22.9519997
5767183,4.1600000,5.4000000,108.0000000,32.5346451,12.6160002
5767184,4.1600000,5.4400000,101.0000000,32.7261772,13.1535997
5767185,4.1600000,5.4800000,108.0000000,44.3986244,24.4480000
5767186,4.1600000,5.5200000,111.0000000,40.3593788,19.8143997
5767187,4.1600000,5.5600000,110.0000000,35.0266380,14.7343998
5767188,4.1600000,5.6000000,120.0000000,39.1627045,16.7903996
5767189,4.1600000,5.6400000,121.0000000,39.3263588,16.7439995
5767190,4.1600000,5.6800000,112.0000000,36.2034569,15.4175997
5767191,4.1600000,5.7200000,83.0000000,26.5585117,11.5936003
5767193,4.1600000,5.8000000,191.0000000,79.8838348,44.4592018
5767194,4.1600000,5.8400000,212.0000000,84.5712814,45.6096001
5767195,4.1600000,5.8800000,265.0000000,113.1782990,69.4672012
5767196,4.1600000,5.9200000,359.0000000,219.0522614,250.5039978
