Ref,x,y,Connectivity,Point First Moment,Point Second Moment,Through vision
3473418,3.84000000,5.40000000,58.00000000,24.17801094,14.31359959,0.00000000
3473426,3.84000000,5.88000000,78.00000000,32.69388580,18.40679932,148.00000000
3473427,3.84000000,5.94000000,194.00000000,178.07012939,282.96719360,4284.00000000
3473428,3.84000000,6.00000000,197.00000000,179.86813354,284.05441284,4465.00000000
3473429,3.84000000,6.06000000,79.00000000,32.69651794,18.46080017,446.00000000
3473437,3.84000000,6.54000000,138.00000000,62.77457809,37.50120163,548.00000000
3473438,3.84000000,6.60000000,151.00000000,71.10009003,45.99000168,1947.00000000
3473439,3.84000000,6.66000000,205.00000000,161.92668152,219.85200500,4775.00000000
3473440,3.84000000,6.72000000,183.00000000,131.25154114,170.01359558,3471.00000000
3473441,3.84000000,6.78000000,151.00000000,69.98759460,44.04959869,1606.00000000
3473442,3.84000000,6.84000000,140.00000000,62.38473892,35.83440018,468.00000000
3538947,3.90000000,4.98000000,64.00000000,28.75957680,17.65800095,0.00000000
3538948,3.90000000,5.04000000,65.00000000,26.68670082,15.63119984,76.00000000
3538949,3.90000000,5.10000000,65.00000000,23.80602264,12.45960045,118.00000000
3538950,3.90000000,5.16000000,80.00000000,34.41374207,22.94280052,362.00000000
3538951,3.90000000,5.22000000,127.00000000,55.26150513,36.86759949,1096.00000000
3538952,3.90000000,5.28000000,64.00000000,19.80630875,8.64360046,160.00000000
3538953,3.90000000,5.34000000,56.00000000,16.13195419,5.81400013,42.00000000
3538954,3.90000000,5.40000000,51.00000000,16.22438049,6.46920013,0.00000000
3538956,3.90000000,5.52000000,43.00000000,14.24882412,6.17040014,0.00000000
3538957,3.90000000,5.58000000,50.00000000,16.52001190,7.18200016,32.00000000
3538958,3.90000000,5.64000000,45.00000000,13.94685459,5.84280014,32.00000000
3538959,3.90000000,5.70000000,36.00000000,10.33733368,3.96000004,0.00000000
3538961,3.90000000,5.82000000,80.00000000,31.57829094,16.66440010,20.00000000
3538962,3.90000000,5.88000000,102.00000000,40.53320312,22.44239998,429.00000000
3538963,3.90000000,5.94000000,201.00000000,184.19935608,298.18078613,4201.00000000
3538964,3.90000000,6.00000000,203.00000000,184.53193665,298.05120850,4445.00000000
3538965,3.90000000,6.06000000,116.00000000,47.78647232,26.71920013,649.00000000
3538966,3.90000000,6.12000000,90.00000000,39.75349808,24.13800049,33.00000000
3538968,3.90000000,6.24000000,39.00000000,12.27489090,5.21280003,0.00000000
3538969,3.90000000,6.30000000,54.00000000,19.18145180,8.87399960,34.00000000
3538970,3.90000000,6.36000000,59.00000000,22.13019180,10.67399979,32.00000000
3538971,3.90000000,6.42000000,49.00000000,17.64332199,8.16479969,0.00000000
3538973,3.90000000,6.54000000,140.00000000,63.83305359,38.67119980,620.00000000
3538974,3.90000000,6.60000000,155.00000000,72.39423370,47.14920044,2116.00000000
3538975,3.90000000,6.66000000,207.00000000,164.18852234,229.52160645,4637.00000000
3538976,3.90000000,6.72000000,183.00000000,130.72442627,175.01040649,3425.00000000
3538977,3.90000000,6.78000000,158.00000000,74.27146912,47.68560028,1752.00000000
3538978,3.90000000,6.84000000,149.00000000,68.38796234,40.43880081,490.00000000
3604483,3.96000000,4.98000000,82.00000000,52.34797287,52.33679962,16.00000000
3604484,3.96000000,5.04000000,88.00000000,51.02174759,47.92319870,206.00000000
3604485,3.96000000,5.10000000,88.00000000,44.00979233,36.17279816,406.00000000
3604486,3.96000000,5.16000000,114.00000000,53.99607086,37.91159821,740.00000000
3604487,3.96000000,5.22000000,135.00000000,67.60601044,48.92039871,1218.00000000
3604488,3.96000000,5.28000000,90.00000000,30.96846962,15.14159966,718.00000000
3604489,3.96000000,5.34000000,72.00000000,22.57296562,9.61200047,568.00000000
3604490,3.96000000,5.40000000,58.00000000,16.42973709,5.94000006,308.00000000
3604492,3.96000000,5.52000000,78.00000000,41.36719894,31.90679932,128.00000000
3604493,3.96000000,5.58000000,84.00000000,37.87491226,24.34320068,308.00000000
3604494,3.96000000,5.64000000,85.00000000,34.93337250,19.72800064,378.00000000
3604495,3.96000000,5.70000000,68.00000000,22.81305885,9.94320011,362.00000000
3604497,3.96000000,5.82000000,106.00000000,43.43687439,24.45120049,519.00000000
3604498,3.96000000,5.88000000,141.00000000,62.12450409,36.53639984,902.00000000
3604499,3.96000000,5.94000000,241.00000000,216.27169800,334.86120605,4364.00000000
3604500,3.96000000,6.00000000,243.00000000,217.00059509,335.45520020,4630.00000000
3604501,3.96000000,6.06000000,155.00000000,73.80118561,47.24639893,1011.00000000
3604502,3.96000000,6.12000000,123.00000000,55.78818512,35.32320023,538.00000000
3604504,3.96000000,6.24000000,67.00000000,21.73933411,8.97480011,362.00000000
3604505,3.96000000,6.30000000,85.00000000,36.07274246,22.07519913,376.00000000
3604506,3.96000000,6.36000000,92.00000000,44.24116898,30.95999908,310.00000000
3604507,3.96000000,6.42000000,99.00000000,54.64367676,42.72119904,132.00000000
3604509,3.96000000,6.54000000,150.00000000,68.22944641,42.39720154,888.00000000
3604510,3.96000000,6.60000000,165.00000000,77.04405212,50.64120102,2407.00000000
3604511,3.96000000,6.66000000,220.00000000,173.41244507,244.32839966,4632.00000000
3604512,3.96000000,6.72000000,198.00000000,141.66024780,187.32600403,3420.00000000
3604513,3.96000000,6.78000000,174.00000000,87.89920044,61.18199921,1871.00000000
3604514,3.96000000,6.84000000,170.00000000,89.10124969,63.67319870,510.00000000
3670019,4.02000000,4.98000000,99.00000000,73.92684174,83.94480133,20.00000000
3670020,4.02000000,5.04000000,102.00000000,70.86354065,77.24160004,244.00000000
3670021,4.02000000,5.10000000,111.00000000,70.02951050,71.24040222,522.00000000
3670022,4.02000000,5.16000000,135.00000000,82.75183105,78.10919952,858.00000000
3670023,4.02000000,5.22000000,153.00000000,96.70738220,89.38079834,1321.00000000
3670024,4.02000000,5.28000000,127.00000000,69.06681061,58.50719833,1087.00000000
3670025,4.02000000,5.34000000,121.00000000,63.60267639,51.36479950,1183.00000000
3670026,4.02000000,5.40000000,115.00000000,58.75809097,45.44279861,1370.00000000
3670027,4.02000000,5.46000000,117.00000000,57.40560913,42.11999893,1647.00000000
3670028,4.02000000,5.52000000,113.00000000,54.83257294,38.40480042,1671.00000000
3670029,4.02000000,5.58000000,109.00000000,52.24391937,35.22600174,1650.00000000
3670030,4.02000000,5.64000000,108.00000000,50.61118317,32.86439896,1659.00000000
3670031,4.02000000,5.70000000,118.00000000,52.50536728,31.82399940,1746.00000000
3670032,4.02000000,5.76000000,127.00000000,54.09219742,31.26239967,1784.00000000
3670033,4.02000000,5.82000000,133.00000000,55.78894806,31.44599915,1740.00000000
3670034,4.02000000,5.88000000,160.00000000,73.35565948,44.67959976,1992.00000000
3670035,4.02000000,5.94000000,244.00000000,219.13269043,348.72479248,5168.00000000
3670036,4.02000000,6.00000000,245.00000000,219.15754700,348.68521118,5428.00000000
3670037,4.02000000,6.06000000,158.00000000,72.54403687,44.79479980,2042.00000000
3670038,4.02000000,6.12000000,134.00000000,55.67789841,31.77000046,1665.00000000
3670039,4.02000000,6.18000000,126.00000000,53.75606155,32.51520157,1620.00000000
3670040,4.02000000,6.24000000,113.00000000,51.38233566,33.78239822,1506.00000000
3670041,4.02000000,6.30000000,105.00000000,50.67802429,36.09000015,1371.00000000
3670042,4.02000000,6.36000000,103.00000000,52.11127090,39.36240005,1311.00000000
3670043,4.02000000,6.42000000,112.00000000,57.79471207,44.83800125,1312.00000000
3670044,4.02000000,6.48000000,163.00000000,83.21947479,61.71120071,1407.00000000
3670045,4.02000000,6.54000000,213.00000000,118.92470551,94.03559875,1592.00000000
3670046,4.02000000,6.60000000,216.00000000,125.51216125,105.53399658,2772.00000000
3670047,4.02000000,6.66000000,260.00000000,218.54460144,303.29638672,4635.00000000
3670048,4.02000000,6.72000000,230.00000000,182.50538635,245.63160706,3371.00000000
3670049,4.02000000,6.78000000,206.00000000,130.53517151,121.19760132,1972.00000000
3670050,4.02000000,6.84000000,198.00000000,127.33382416,119.22480011,519.00000000
3735555,4.08000000,4.98000000,100.00000000,76.94410706,88.07039642,16.00000000
3735556,4.08000000,5.04000000,105.00000000,74.02017212,80.52480316,240.00000000
3735557,4.08000000,5.10000000,116.00000000,74.14950562,74.81880188,498.00000000
3735558,4.08000000,5.16000000,136.00000000,84.20318604,79.84799957,830.00000000
3735559,4.08000000,5.22000000,147.00000000,89.28633881,81.08280182,1347.00000000
3735560,4.08000000,5.28000000,132.00000000,73.52970886,63.42839813,1053.00000000
3735561,4.08000000,5.34000000,124.00000000,68.00937653,56.70719910,1039.00000000
3735562,4.08000000,5.40000000,117.00000000,61.86961746,49.21200180,1043.00000000
3735563,4.08000000,5.46000000,110.00000000,58.14086914,44.39879990,1072.00000000
3735564,4.08000000,5.52000000,109.00000000,55.99149323,41.58720016,1120.00000000
3735565,4.08000000,5.58000000,111.00000000,55.14854050,38.65679932,1195.00000000
3735566,4.08000000,5.64000000,115.00000000,55.32557678,36.63719940,1281.00000000
3735567,4.08000000,5.70000000,121.00000000,56.64263535,35.92440033,1382.00000000
3735568,4.08000000,5.76000000,132.00000000,58.30764771,34.96319962,1482.00000000
3735569,4.08000000,5.82000000,137.00000000,59.94292068,35.11800003,1521.00000000
3735570,4.08000000,5.88000000,165.00000000,78.54006195,49.66559982,1768.00000000
3735571,4.08000000,5.94000000,250.00000000,229.06542969,370.53720093,4797.00000000
3735572,4.08000000,6.00000000,253.00000000,229.77291870,370.73159790,5030.00000000
3735573,4.08000000,6.06000000,169.00000000,82.75247955,54.51480103,1879.00000000
3735574,4.08000000,6.12000000,141.00000000,62.74394989,38.44079971,1490.00000000
3735575,4.08000000,6.18000000,132.00000000,60.22011185,39.05279922,1409.00000000
3735576,4.08000000,6.24000000,120.00000000,58.63967514,41.11560059,1284.00000000
3735577,4.08000000,6.30000000,113.00000000,58.79551697,44.45640182,1160.00000000
3735578,4.08000000,6.36000000,111.00000000,59.65674591,47.43000031,1049.00000000
3735579,4.08000000,6.42000000,117.00000000,65.12687683,53.76959991,962.00000000
3735580,4.08000000,6.48000000,148.00000000,91.17410278,78.69960022,992.00000000
3735581,4.08000000,6.54000000,219.00000000,127.97511292,106.96320343,1485.00000000
3735582,4.08000000,6.60000000,222.00000000,134.69381714,120.00959778,2763.00000000
3735583,4.08000000,6.66000000,264.00000000,227.43615723,324.45721436,4510.00000000
3735584,4.08000000,6.72000000,236.00000000,192.14794922,265.33801270,3230.00000000
3735585,4.08000000,6.78000000,210.00000000,136.21667480,130.67999268,1983.00000000
3735586,4.08000000,6.84000000,204.00000000,135.59292603,132.01919556,525.00000000
3801091,4.14000000,4.98000000,67.00000000,33.80140305,24.90119934,0.00000000
3801092,4.14000000,5.04000000,68.00000000,28.98717499,17.94599915,86.00000000
3801093,4.14000000,5.10000000,78.00000000,34.33669662,22.26239967,152.00000000
3801094,4.14000000,5.16000000,92.00000000,37.58868790,23.19840050,434.00000000
3801095,4.14000000,5.22000000,106.00000000,42.31136322,24.81839943,915.00000000
3801096,4.14000000,5.28000000,74.00000000,23.56125832,10.11240005,228.00000000
3801097,4.14000000,5.34000000,61.00000000,19.83450890,8.76239967,83.00000000
3801098,4.14000000,5.40000000,51.00000000,15.80444717,6.00120020,0.00000000
3801100,4.14000000,5.52000000,53.00000000,20.47783470,10.53359985,0.00000000
3801101,4.14000000,5.58000000,62.00000000,22.92484856,11.01959991,76.00000000
3801102,4.14000000,5.64000000,63.00000000,21.81653023,9.61919975,100.00000000
3801103,4.14000000,5.70000000,54.00000000,19.03569984,8.74440002,34.00000000
3801105,4.14000000,5.82000000,94.00000000,37.34478760,20.17440033,199.00000000
3801106,4.14000000,5.88000000,124.00000000,54.42218399,33.97679901,626.00000000
3801107,4.14000000,5.94000000,232.00000000,221.21258545,379.02239990,3858.00000000
3801108,4.14000000,6.00000000,233.00000000,221.86914062,379.84320068,4053.00000000
3801109,4.14000000,6.06000000,146.00000000,71.25906372,48.63600159,850.00000000
3801110,4.14000000,6.12000000,108.00000000,48.64115143,30.72960091,236.00000000
3801112,4.14000000,6.24000000,53.00000000,18.10723495,7.89839983,36.00000000
3801113,4.14000000,6.30000000,65.00000000,22.30648613,9.50399971,98.00000000
3801114,4.14000000,6.36000000,68.00000000,25.97526360,12.56760025,74.00000000
3801115,4.14000000,6.42000000,65.00000000,28.54501343,16.29000092,0.00000000
3801117,4.14000000,6.54000000,147.00000000,72.69327545,51.90119934,669.00000000
3801118,4.14000000,6.60000000,160.00000000,82.44400024,68.18759918,2097.00000000
3801119,4.14000000,6.66000000,203.00000000,170.42108154,266.77081299,3964.00000000
3801120,4.14000000,6.72000000,183.00000000,135.37190247,197.17559814,2850.00000000
3801121,4.14000000,6.78000000,160.00000000,79.73767090,57.27959824,1833.00000000
3801122,4.14000000,6.84000000,160.00000000,82.01882172,57.37680054,521.00000000
3866631,4.20000000,5.22000000,107.00000000,36.93770599,17.39879990,945.00000000
3866641,4.20000000,5.82000000,78.00000000,32.54221344,17.62199974,0.00000000
3866642,4.20000000,5.88000000,98.00000000,44.57471848,29.99880028,213.00000000
3866643,4.20000000,5.94000000,201.00000000,205.77963257,382.97158813,3426.00000000
3866644,4.20000000,6.00000000,201.00000000,206.15498352,383.32440186,3552.00000000
3866645,4.20000000,6.06000000,116.00000000,53.23139954,35.90999985,543.00000000
3866646,4.20000000,6.12000000,85.00000000,39.11050797,24.10919952,0.00000000
3866653,4.20000000,6.54000000,145.00000000,74.36630249,55.42200089,596.00000000
3866654,4.20000000,6.60000000,154.00000000,84.11858368,75.85919952,1920.00000000
3866655,4.20000000,6.66000000,200.00000000,174.42662048,282.23278809,3680.00000000
3866656,4.20000000,6.72000000,175.00000000,131.89961243,198.30599976,2629.00000000
3866657,4.20000000,6.78000000,154.00000000,77.14144135,57.19319916,1700.00000000
3866658,4.20000000,6.84000000,150.00000000,75.92335510,54.12599945,513.00000000
3932163,4.26000000,4.98000000,41.00000000,11.43767262,3.75119996,0.00000000
3932164,4.26000000,5.04000000,43.00000000,10.45401001,3.02760005,40.00000000
3932165,4.26000000,5.10000000,55.00000000,17.68130493,8.58600044,82.00000000
3932166,4.26000000,5.16000000,73.00000000,24.42078209,12.07079983,405.00000000
3932167,4.26000000,5.22000000,85.00000000,28.86237144,13.80599976,827.00000000
3932168,4.26000000,5.28000000,66.00000000,22.04215431,10.66679955,140.00000000
3932169,4.26000000,5.34000000,46.00000000,12.72741222,4.58640003,44.00000000
3932170,4.26000000,5.40000000,41.00000000,11.36739349,3.69359994,0.00000000
3932179,4.26000000,5.94000000,193.00000000,209.22990417,402.81838989,3219.00000000
3932180,4.26000000,6.00000000,193.00000000,209.55088806,403.16760254,3335.00000000
3932189,4.26000000,6.54000000,145.00000000,78.67613220,62.48880005,560.00000000
3932190,4.26000000,6.60000000,155.00000000,90.02831268,86.81759644,1684.00000000
3932191,4.26000000,6.66000000,197.00000000,179.18103027,299.14920044,3469.00000000
3932192,4.26000000,6.72000000,172.00000000,135.32641602,210.25439453,2386.00000000
3932193,4.26000000,6.78000000,152.00000000,79.12965393,61.56719971,1515.00000000
3932194,4.26000000,6.84000000,150.00000000,79.94714355,61.06679916,499.00000000
3997699,4.32000000,4.98000000,42.00000000,10.73246956,3.31920004,16.00000000
3997700,4.32000000,5.04000000,48.00000000,12.22251034,4.23360014,128.00000000
3997701,4.32000000,5.10000000,58.00000000,16.08887672,6.63479996,244.00000000
3997702,4.32000000,5.16000000,87.00000000,40.93718338,33.66719818,471.00000000
3997703,4.32000000,5.22000000,81.00000000,27.60764313,13.52519989,795.00000000
3997704,4.32000000,5.28000000,67.00000000,20.06104279,8.71560001,344.00000000
3997705,4.32000000,5.34000000,49.00000000,11.92352581,3.70799994,132.00000000
3997706,4.32000000,5.40000000,44.00000000,11.38351059,3.54600000,16.00000000
3997714,4.32000000,5.88000000,54.00000000,17.97331810,7.76520014,128.00000000
3997715,4.32000000,5.94000000,180.00000000,211.42892456,423.22320557,2914.00000000
3997716,4.32000000,6.00000000,184.00000000,213.17485046,424.31759644,3082.00000000
3997717,4.32000000,6.06000000,82.00000000,34.32915497,18.73800087,366.00000000
3997725,4.32000000,6.54000000,143.00000000,80.31639099,66.22560120,520.00000000
3997726,4.32000000,6.60000000,157.00000000,98.62563324,103.62960052,1418.00000000
3997727,4.32000000,6.66000000,196.00000000,185.28439331,317.68200684,3237.00000000
3997728,4.32000000,6.72000000,169.00000000,136.23826599,214.59599304,2183.00000000
3997729,4.32000000,6.78000000,153.00000000,88.23043823,80.61479950,1268.00000000
3997730,4.32000000,6.84000000,149.00000000,83.99541473,68.78880310,486.00000000
4063235,4.38000000,4.98000000,48.00000000,14.10402107,5.58720016,20.00000000
4063236,4.38000000,5.04000000,47.00000000,10.89746380,3.26880002,132.00000000
4063237,4.38000000,5.10000000,53.00000000,12.34919453,4.10400009,288.00000000
4063238,4.38000000,5.16000000,86.00000000,39.16158676,32.05440140,492.00000000
4063239,4.38000000,5.22000000,77.00000000,25.92133331,12.72959995,807.00000000
4063240,4.38000000,5.28000000,62.00000000,16.87363434,6.57359982,358.00000000
4063241,4.38000000,5.34000000,51.00000000,12.58826160,4.07520008,182.00000000
4063242,4.38000000,5.40000000,47.00000000,12.66692638,4.26599979,20.00000000
4063250,4.38000000,5.88000000,64.00000000,23.60179329,11.36880016,190.00000000
4063251,4.38000000,5.94000000,172.00000000,214.30424500,444.20040894,2645.00000000
4063252,4.38000000,6.00000000,174.00000000,216.12145996,445.95361328,2774.00000000
4063253,4.38000000,6.06000000,99.00000000,58.47543716,53.30879974,321.00000000
4063261,4.38000000,6.54000000,143.00000000,84.41814423,72.68759918,462.00000000
4063262,4.38000000,6.60000000,161.00000000,109.33481598,124.40160370,1116.00000000
4063263,4.38000000,6.66000000,197.00000000,193.22126770,338.28118896,3005.00000000
4063264,4.38000000,6.72000000,168.00000000,140.56584167,226.61999512,1953.00000000
4063265,4.38000000,6.78000000,154.00000000,97.28205109,100.89360046,996.00000000
4063266,4.38000000,6.84000000,145.00000000,85.87563324,74.10600281,440.00000000
4128771,4.44000000,4.98000000,46.00000000,12.87585735,4.50000000,16.00000000
4128772,4.44000000,5.04000000,50.00000000,12.75586987,4.26240015,132.00000000
4128773,4.44000000,5.10000000,52.00000000,12.55978680,4.13640022,214.00000000
4128774,4.44000000,5.16000000,84.00000000,36.75608063,28.68840027,435.00000000
4128775,4.44000000,5.22000000,81.00000000,28.36702919,14.13360023,784.00000000
4128776,4.44000000,5.28000000,60.00000000,16.15328217,6.12720013,298.00000000
4128777,4.44000000,5.34000000,50.00000000,12.78877926,4.32000017,146.00000000
4128778,4.44000000,5.40000000,48.00000000,14.06082821,5.26319981,16.00000000
4128786,4.44000000,5.88000000,70.00000000,28.65233612,15.53759956,188.00000000
4128787,4.44000000,5.94000000,169.00000000,219.36109924,467.12881470,2384.00000000
4128788,4.44000000,6.00000000,173.00000000,222.82374573,470.18161011,2484.00000000
4128789,4.44000000,6.06000000,93.00000000,59.65298462,60.32160187,268.00000000
4128797,4.44000000,6.54000000,141.00000000,88.51385498,80.27279663,352.00000000
4128798,4.44000000,6.60000000,157.00000000,113.73600769,137.66400146,816.00000000
4128799,4.44000000,6.66000000,198.00000000,201.61808777,360.05398560,2783.00000000
4128800,4.44000000,6.72000000,167.00000000,144.20869446,233.70480347,1673.00000000
4128801,4.44000000,6.78000000,153.00000000,103.94691467,117.37079620,720.00000000
4128802,4.44000000,6.84000000,141.00000000,88.79491425,80.90640259,340.00000000
4194307,4.50000000,4.98000000,45.00000000,13.97031116,5.38199997,0.00000000
4194308,4.50000000,5.04000000,47.00000000,13.40631008,4.96799994,42.00000000
4194309,4.50000000,5.10000000,50.00000000,12.99243927,4.42799997,66.00000000
4194310,4.50000000,5.16000000,73.00000000,30.68392754,23.05439949,298.00000000
4194311,4.50000000,5.22000000,85.00000000,30.70135689,15.13440037,758.00000000
4194312,4.50000000,5.28000000,56.00000000,16.82899284,7.29720020,114.00000000
4194313,4.50000000,5.34000000,50.00000000,14.49086761,5.33519983,40.00000000
4194314,4.50000000,5.40000000,48.00000000,15.63215160,6.34320021,0.00000000
4194322,4.50000000,5.88000000,74.00000000,35.63389969,23.43959999,122.00000000
4194323,4.50000000,5.94000000,168.00000000,225.85087585,491.79598999,2158.00000000
4194324,4.50000000,6.00000000,173.00000000,229.59454346,494.97119141,2241.00000000
4194325,4.50000000,6.06000000,92.00000000,64.33643341,70.43039703,154.00000000
4194333,4.50000000,6.54000000,139.00000000,93.43347168,89.27639771,206.00000000
4194334,4.50000000,6.60000000,158.00000000,124.51421356,162.43200684,450.00000000
4194335,4.50000000,6.66000000,200.00000000,210.69639587,383.04721069,2599.00000000
4194336,4.50000000,6.72000000,170.00000000,151.34776306,247.89599609,1379.00000000
4194337,4.50000000,6.78000000,151.00000000,115.42936707,147.31199646,382.00000000
4194338,4.50000000,6.84000000,139.00000000,92.94847870,87.78600311,206.00000000
4259847,4.56000000,5.22000000,88.00000000,32.23707199,15.62399960,784.00000000
4259858,4.56000000,5.88000000,76.00000000,43.33664703,34.56719971,0.00000000
4259859,4.56000000,5.94000000,177.00000000,236.74697876,519.33239746,1960.00000000
4259860,4.56000000,6.00000000,179.00000000,239.13281250,522.00360107,1990.00000000
4259861,4.56000000,6.06000000,91.00000000,69.45995331,81.70919800,0.00000000
4259869,4.56000000,6.54000000,133.00000000,97.06406403,96.87239838,0.00000000
4259870,4.56000000,6.60000000,153.00000000,132.04244995,182.19960022,54.00000000
4259871,4.56000000,6.66000000,205.00000000,221.36199951,407.82238770,2422.00000000
4259872,4.56000000,6.72000000,171.00000000,157.71862793,261.98278809,1056.00000000
4259873,4.56000000,6.78000000,148.00000000,125.67390442,172.88279724,34.00000000
4259874,4.56000000,6.84000000,136.00000000,99.25925446,99.65160370,0.00000000
4325379,4.62000000,4.98000000,29.00000000,10.52644634,4.81680012,0.00000000
4325380,4.62000000,5.04000000,27.00000000,10.36383247,5.05439997,10.00000000
4325382,4.62000000,5.16000000,42.00000000,13.11180592,4.87799978,158.00000000
4325383,4.62000000,5.22000000,79.00000000,31.65500259,16.49519920,775.00000000
4325384,4.62000000,5.28000000,18.00000000,4.68497133,1.52999997,14.00000000
4325385,4.62000000,5.34000000,8.00000000,1.57484162,0.42840001,8.00000000
4325386,4.62000000,5.40000000,5.00000000,0.78973669,0.14399999,0.00000000
4325395,4.62000000,5.94000000,198.00000000,254.58084106,552.30480957,1850.00000000
4325396,4.62000000,6.00000000,213.00000000,263.87207031,559.68481445,1818.00000000
4325407,4.62000000,6.66000000,214.00000000,230.51831055,429.13800049,2162.00000000
4390915,4.68000000,4.98000000,52.00000000,31.55001450,26.86319923,6.00000000
4390916,4.68000000,5.04000000,63.00000000,31.97279358,22.98600006,144.00000000
4390917,4.68000000,5.10000000,86.00000000,35.99546814,20.18160057,194.00000000
4390918,4.68000000,5.16000000,83.00000000,31.06351089,15.27120018,366.00000000
4390919,4.68000000,5.22000000,111.00000000,42.93857574,22.50720024,870.00000000
4390920,4.68000000,5.28000000,77.00000000,23.79840660,8.92440033,96.00000000
4390921,4.68000000,5.34000000,73.00000000,21.83382225,7.74359989,64.00000000
4390922,4.68000000,5.40000000,69.00000000,21.49562454,7.85879993,38.00000000
4390923,4.68000000,5.46000000,67.00000000,22.79906654,8.94600010,0.00000000
4390925,4.68000000,5.58000000,100.00000000,50.78516006,33.63840103,0.00000000
4390926,4.68000000,5.64000000,108.00000000,51.15777969,32.00400162,130.00000000
4390927,4.68000000,5.70000000,112.00000000,50.42550278,29.92320061,218.00000000
4390928,4.68000000,5.76000000,112.00000000,47.52965164,26.67959976,284.00000000
4390929,4.68000000,5.82000000,111.00000000,44.58827591,23.55480003,335.00000000
4390930,4.68000000,5.88000000,112.00000000,43.51255798,22.24440002,384.00000000
4390931,4.68000000,5.94000000,247.00000000,280.00711060,588.69720459,1857.00000000
4390932,4.68000000,6.00000000,243.00000000,277.24197388,586.61279297,1817.00000000
4390933,4.68000000,6.06000000,111.00000000,43.15944672,22.30920029,379.00000000
4390934,4.68000000,6.12000000,108.00000000,43.14309692,23.11560059,331.00000000
4390935,4.68000000,6.18000000,107.00000000,44.83673096,25.39439964,282.00000000
4390936,4.68000000,6.24000000,103.00000000,45.10692596,26.89920044,224.00000000
4390937,4.68000000,6.30000000,100.00000000,47.67475891,30.78000069,134.00000000
4390938,4.68000000,6.36000000,99.00000000,51.96643829,35.97119904,0.00000000
4390941,4.68000000,6.54000000,36.00000000,8.70061684,2.41199994,0.00000000
4390942,4.68000000,6.60000000,38.00000000,8.17826748,2.04119992,60.00000000
4390943,4.68000000,6.66000000,208.00000000,237.31578064,454.71240234,1849.00000000
4390944,4.68000000,6.72000000,92.00000000,41.05807877,27.25200081,1006.00000000
4390945,4.68000000,6.78000000,47.00000000,13.89748478,5.81040001,56.00000000
4390946,4.68000000,6.84000000,49.00000000,17.59096146,9.01439953,0.00000000
4456451,4.74000000,4.98000000,19.00000000,4.70921040,1.53359997,0.00000000
4456452,4.74000000,5.04000000,19.00000000,3.89032769,1.08000004,36.00000000
4456453,4.74000000,5.10000000,101.00000000,47.75091553,33.63119888,212.00000000
4456454,4.74000000,5.16000000,108.00000000,46.48111343,29.70000076,688.00000000
4456455,4.74000000,5.22000000,124.00000000,54.39348602,34.50960159,1079.00000000
4456456,4.74000000,5.28000000,94.00000000,33.59537506,17.38439941,674.00000000
4456457,4.74000000,5.34000000,85.00000000,25.75590324,10.07999992,510.00000000
4456458,4.74000000,5.40000000,77.00000000,21.82258415,7.38360023,322.00000000
4456459,4.74000000,5.46000000,69.00000000,20.97303009,7.47720003,80.00000000
4456461,4.74000000,5.58000000,114.00000000,55.88125229,36.19440079,90.00000000
4456462,4.74000000,5.64000000,119.00000000,54.23043823,32.78160095,416.00000000
4456463,4.74000000,5.70000000,115.00000000,48.35679245,27.22319984,684.00000000
4456464,4.74000000,5.76000000,116.00000000,46.47716522,25.21080017,870.00000000
4456465,4.74000000,5.82000000,115.00000000,43.88630295,22.66920090,1020.00000000
4456466,4.74000000,5.88000000,114.00000000,41.19847107,20.15999985,1152.00000000
4456467,4.74000000,5.94000000,249.00000000,287.36337280,617.37481689,2306.00000000
4456468,4.74000000,6.00000000,242.00000000,281.45349121,612.02880859,2266.00000000
4456469,4.74000000,6.06000000,114.00000000,41.53285599,20.68199921,1152.00000000
4456470,4.74000000,6.12000000,112.00000000,42.31995010,21.96719933,999.00000000
4456471,4.74000000,6.18000000,113.00000000,45.09384537,24.78240013,840.00000000
4456472,4.74000000,6.24000000,109.00000000,45.74990082,26.42760086,646.00000000
4456473,4.74000000,6.30000000,109.00000000,49.67219925,31.08600044,372.00000000
4456474,4.74000000,6.36000000,101.00000000,50.97063065,34.86600113,70.00000000
4456477,4.74000000,6.54000000,38.00000000,8.26395321,2.11319995,56.00000000
4456478,4.74000000,6.60000000,54.00000000,12.77991581,3.86640000,350.00000000
4456479,4.74000000,6.66000000,206.00000000,243.79559326,479.45159912,1625.00000000
4456480,4.74000000,6.72000000,121.00000000,74.38979340,66.83039856,1082.00000000
4456481,4.74000000,6.78000000,71.00000000,30.46456528,20.80439949,202.00000000
4456482,4.74000000,6.84000000,69.00000000,34.92948151,27.18720055,22.00000000
4521989,4.80000000,5.10000000,118.00000000,76.50460052,77.14440155,80.00000000
4521990,4.80000000,5.16000000,135.00000000,79.91758728,75.01679993,659.00000000
4521991,4.80000000,5.22000000,150.00000000,88.45307922,79.61399841,982.00000000
4521992,4.80000000,5.28000000,138.00000000,75.32690430,64.82160187,1005.00000000
4521993,4.80000000,5.34000000,138.00000000,73.71628571,60.34320068,1065.00000000
4521994,4.80000000,5.40000000,143.00000000,73.40642548,55.76039886,1317.00000000
