Ref,x,y,Connectivity,Gate Counts,Point First Moment,Point Second Moment
3670023,2.88000000,5.08000000,48.00000000,9.00000000,8.44300652,1.77279997
3670024,2.88000000,5.12000000,47.00000000,7.00000000,9.10465622,2.04800010
3670025,2.88000000,5.16000000,312.00000000,10.00000000,163.02496338,111.37439728
3670026,2.88000000,5.20000000,314.00000000,40.00000000,151.51718140,96.81439972
3670027,2.88000000,5.24000000,326.00000000,87.00000000,146.46186829,87.71839905
3670028,2.88000000,5.28000000,344.00000000,169.00000000,146.73788452,82.52480316
3670029,2.88000000,5.32000000,332.00000000,186.00000000,133.28097534,70.12000275
3670030,2.88000000,5.36000000,316.00000000,156.00000000,131.34324646,76.97280121
3670031,2.88000000,5.40000000,247.00000000,83.00000000,96.80746460,55.70880127
3670032,2.88000000,5.44000000,216.00000000,19.00000000,89.95999908,53.06240082
3670033,2.88000000,5.48000000,150.00000000,5.00000000,64.65379333,34.68640137
3670034,2.88000000,5.52000000,207.00000000,12.00000000,86.03311157,43.93600082
3670035,2.88000000,5.56000000,199.00000000,11.00000000,76.41255951,35.59040070
3670036,2.88000000,5.60000000,176.00000000,8.00000000,65.00196075,28.96640015
3670037,2.88000000,5.64000000,152.00000000,2.00000000,61.36939240,30.25279999
3670038,2.88000000,5.68000000,177.00000000,4.00000000,74.40897369,38.44639969
3670039,2.88000000,5.72000000,202.00000000,9.00000000,76.72074890,35.78559875
3670040,2.88000000,5.76000000,245.00000000,9.00000000,94.97928619,44.50719833
3670041,2.88000000,5.80000000,256.00000000,8.00000000,97.91620636,45.20320129
3670042,2.88000000,5.84000000,268.00000000,11.00000000,105.37599945,51.01440048
3670043,2.88000000,5.88000000,290.00000000,17.00000000,124.66447449,69.93920135
3670044,2.88000000,5.92000000,344.00000000,38.00000000,187.12149048,148.88160706
3670045,2.88000000,5.96000000,503.00000000,313.00000000,376.34307861,419.75360107
3670046,2.88000000,6.00000000,514.00000000,272.00000000,384.32220459,422.47680664
3670047,2.88000000,6.04000000,318.00000000,19.00000000,166.44256592,119.43520355
3670048,2.88000000,6.08000000,302.00000000,16.00000000,156.61764526,111.25920105
3670049,2.88000000,6.12000000,296.00000000,15.00000000,160.57521057,119.81600189
3670050,2.88000000,6.16000000,295.00000000,20.00000000,167.12460327,129.60319519
3670051,2.88000000,6.20000000,294.00000000,28.00000000,176.49124146,143.27520752
3670052,2.88000000,6.24000000,289.00000000,30.00000000,182.50109863,153.97599792
3670053,2.88000000,6.28000000,288.00000000,24.00000000,191.16453552,166.75360107
3670054,2.88000000,6.32000000,71.00000000,8.00000000,22.49573708,9.72000027
3670055,2.88000000,6.36000000,110.00000000,127.00000000,35.56755066,14.44320011
3670056,2.88000000,6.40000000,120.00000000,109.00000000,39.47914505,16.06240082
3670057,2.88000000,6.44000000,116.00000000,12.00000000,38.26076889,15.39840031
3670059,2.88000000,6.52000000,247.00000000,6.00000000,113.14833832,75.17120361
3670060,2.88000000,6.56000000,276.00000000,30.00000000,142.98814392,118.45760345
3670061,2.88000000,6.60000000,312.00000000,93.00000000,179.97033691,169.39199829
3670062,2.88000000,6.64000000,397.00000000,192.00000000,287.16259766,326.19519043
3670063,2.88000000,6.68000000,452.00000000,486.00000000,343.83700562,392.69760132
3670064,2.88000000,6.72000000,402.00000000,171.00000000,292.37139893,333.94241333
3670065,2.88000000,6.76000000,310.00000000,66.00000000,180.29174805,172.13279724
3670066,2.88000000,6.80000000,269.00000000,43.00000000,140.29513550,119.25119781
3670067,2.88000000,6.84000000,241.00000000,5.00000000,110.88404083,75.63359833
3670069,2.88000000,6.92000000,83.00000000,7.00000000,20.47319984,6.07040024
3670070,2.88000000,6.96000000,84.00000000,15.00000000,19.18329430,5.44479990
3670071,2.88000000,7.00000000,89.00000000,16.00000000,20.75923347,6.36800003
3670072,2.88000000,7.04000000,96.00000000,23.00000000,24.87163162,9.12320042
3670073,2.88000000,7.08000000,97.00000000,22.00000000,25.77951050,9.59519958
3670074,2.88000000,7.12000000,102.00000000,21.00000000,29.41393661,11.54080009
3670075,2.88000000,7.16000000,102.00000000,16.00000000,31.48710251,12.81919956
3735553,2.92000000,4.84000000,34.00000000,87.00000000,5.87928438,1.33759999
3735554,2.92000000,4.88000000,28.00000000,66.00000000,4.58621407,1.03040004
3735561,2.92000000,5.16000000,358.00000000,12.00000000,212.15203857,171.88160706
3735562,2.92000000,5.20000000,379.00000000,45.00000000,210.00166321,162.07359314
3735563,2.92000000,5.24000000,398.00000000,91.00000000,209.23905945,153.42399597
3735564,2.92000000,5.28000000,422.00000000,163.00000000,212.07173157,147.45599365
3735565,2.92000000,5.32000000,414.00000000,177.00000000,198.07923889,130.64160156
3735566,2.92000000,5.36000000,428.00000000,191.00000000,213.42834473,149.56959534
3735567,2.92000000,5.40000000,375.00000000,145.00000000,167.29055786,101.10559845
3735568,2.92000000,5.44000000,236.00000000,60.00000000,93.12380219,52.24639893
3735569,2.92000000,5.48000000,273.00000000,25.00000000,135.15882874,88.47840118
3735570,2.92000000,5.52000000,320.00000000,15.00000000,146.57327271,85.66239929
3735571,2.92000000,5.56000000,314.00000000,25.00000000,140.19607544,79.28639984
3735572,2.92000000,5.60000000,301.00000000,27.00000000,132.38870239,73.58399963
3735573,2.92000000,5.64000000,237.00000000,20.00000000,94.25603485,46.36159897
3735574,2.92000000,5.68000000,198.00000000,11.00000000,79.71041107,41.54719925
3735575,2.92000000,5.72000000,310.00000000,36.00000000,131.13955688,69.40640259
3735576,2.92000000,5.76000000,324.00000000,41.00000000,140.14576721,77.08480072
3735577,2.92000000,5.80000000,326.00000000,53.00000000,141.29925537,78.66079712
3735578,2.92000000,5.84000000,322.00000000,68.00000000,140.28927612,79.87680054
3735579,2.92000000,5.88000000,330.00000000,81.00000000,148.23356628,89.14240265
3735580,2.92000000,5.92000000,374.00000000,96.00000000,199.45123291,153.99519348
3735581,2.92000000,5.96000000,520.00000000,321.00000000,386.29409790,426.78240967
3735582,2.92000000,6.00000000,528.00000000,296.00000000,392.22583008,428.31201172
3735583,2.92000000,6.04000000,331.00000000,64.00000000,170.52539062,123.15840149
3735584,2.92000000,6.08000000,309.00000000,55.00000000,158.33998108,114.61599731
3735585,2.92000000,6.12000000,308.00000000,51.00000000,164.93591309,124.94560242
3735586,2.92000000,6.16000000,304.00000000,46.00000000,170.90850830,134.80479431
3735587,2.92000000,6.20000000,300.00000000,42.00000000,177.83285522,146.25920105
3735588,2.92000000,6.24000000,292.00000000,40.00000000,182.70214844,156.05599976
3735589,2.92000000,6.28000000,290.00000000,24.00000000,191.18771362,169.06559753
3735590,2.92000000,6.32000000,90.00000000,14.00000000,28.14035034,11.67199993
3735591,2.92000000,6.36000000,121.00000000,109.00000000,41.32263947,18.11520004
3735592,2.92000000,6.40000000,120.00000000,109.00000000,39.71873856,16.71999931
3735593,2.92000000,6.44000000,119.00000000,20.00000000,40.70773697,17.41760063
3735595,2.92000000,6.52000000,246.00000000,8.00000000,106.26759338,64.95680237
3735596,2.92000000,6.56000000,277.00000000,35.00000000,134.53977966,103.48639679
3735597,2.92000000,6.60000000,316.00000000,113.00000000,175.88043213,159.17599487
3735598,2.92000000,6.64000000,410.00000000,174.00000000,299.52468872,342.10400391
3735599,2.92000000,6.68000000,456.00000000,478.00000000,343.86163330,389.88320923
3735600,2.92000000,6.72000000,405.00000000,175.00000000,293.24362183,333.58081055
3735601,2.92000000,6.76000000,320.00000000,78.00000000,178.73674011,162.84800720
3735602,2.92000000,6.80000000,271.00000000,42.00000000,133.84841919,107.14080048
3735603,2.92000000,6.84000000,241.00000000,5.00000000,103.35139465,64.13919830
3735605,2.92000000,6.92000000,83.00000000,6.00000000,18.57524300,4.99520016
3735606,2.92000000,6.96000000,87.00000000,19.00000000,18.70772552,5.30719995
3735607,2.92000000,7.00000000,97.00000000,16.00000000,22.90328789,7.67999983
3735608,2.92000000,7.04000000,102.00000000,17.00000000,24.90756607,8.75520039
3735609,2.92000000,7.08000000,104.00000000,26.00000000,26.48682785,9.59200001
3735610,2.92000000,7.12000000,105.00000000,24.00000000,28.27422905,10.52480030
3735611,2.92000000,7.16000000,103.00000000,11.00000000,29.38848495,11.18400002
3801088,2.96000000,4.80000000,85.00000000,10.00000000,41.58190918,29.20639992
3801089,2.96000000,4.84000000,58.00000000,77.00000000,13.85987473,4.75360012
3801090,2.96000000,4.88000000,30.00000000,75.00000000,4.54048967,0.89279997
3801091,2.96000000,4.92000000,193.00000000,9.00000000,129.37222290,117.27839661
3801092,2.96000000,4.96000000,192.00000000,16.00000000,116.09351349,98.34239960
3801093,2.96000000,5.00000000,186.00000000,12.00000000,101.59654236,79.56479645
3801094,2.96000000,5.04000000,172.00000000,8.00000000,81.42350006,56.06399918
3801095,2.96000000,5.08000000,127.00000000,8.00000000,39.82344055,15.87199974
3801096,2.96000000,5.12000000,92.00000000,5.00000000,27.77066422,11.27680016
3801097,2.96000000,5.16000000,382.00000000,25.00000000,235.87763977,206.41279602
3801098,2.96000000,5.20000000,420.00000000,70.00000000,239.70359802,198.66560364
3801099,2.96000000,5.24000000,435.00000000,116.00000000,237.36274719,188.43840027
3801100,2.96000000,5.28000000,455.00000000,166.00000000,238.19410706,178.72000122
3801101,2.96000000,5.32000000,447.00000000,191.00000000,223.56173706,159.57440186
3801102,2.96000000,5.36000000,467.00000000,212.00000000,241.29995728,178.06080627
3801103,2.96000000,5.40000000,468.00000000,192.00000000,236.99041748,168.29600525
3801104,2.96000000,5.44000000,450.00000000,217.00000000,216.28739929,144.16319275
3801105,2.96000000,5.48000000,405.00000000,140.00000000,188.88159180,117.46240234
3801106,2.96000000,5.52000000,374.00000000,123.00000000,170.54704285,102.68479919
3801107,2.96000000,5.56000000,362.00000000,118.00000000,161.16764832,93.44480133
3801108,2.96000000,5.60000000,356.00000000,104.00000000,155.45341492,87.60160065
3801109,2.96000000,5.64000000,352.00000000,124.00000000,150.75608826,82.90879822
3801110,2.96000000,5.68000000,352.00000000,131.00000000,149.30342102,81.73760223
3801111,2.96000000,5.72000000,350.00000000,119.00000000,148.82690430,81.80639648
3801112,2.96000000,5.76000000,343.00000000,109.00000000,145.94128418,80.69120026
3801113,2.96000000,5.80000000,339.00000000,113.00000000,144.57659912,81.06559753
3801114,2.96000000,5.84000000,337.00000000,126.00000000,143.96118164,82.23999786
3801115,2.96000000,5.88000000,339.00000000,145.00000000,147.61288452,87.36799622
3801116,2.96000000,5.92000000,397.00000000,137.00000000,206.30870056,154.87519836
3801117,2.96000000,5.96000000,539.00000000,338.00000000,395.32128906,430.95840454
3801118,2.96000000,6.00000000,540.00000000,294.00000000,396.14984131,428.86080933
3801119,2.96000000,6.04000000,334.00000000,98.00000000,165.94984436,117.40640259
3801120,2.96000000,6.08000000,316.00000000,85.00000000,157.32072449,113.09279633
3801121,2.96000000,6.12000000,312.00000000,83.00000000,163.14530945,122.93759918
3801122,2.96000000,6.16000000,308.00000000,66.00000000,168.91061401,132.68640137
3801123,2.96000000,6.20000000,305.00000000,49.00000000,175.74461365,143.52960205
3801124,2.96000000,6.24000000,297.00000000,39.00000000,181.35580444,153.93919373
3801125,2.96000000,6.28000000,291.00000000,14.00000000,188.44607544,165.80960083
3801126,2.96000000,6.32000000,104.00000000,22.00000000,33.36412430,13.97119999
3801127,2.96000000,6.36000000,125.00000000,98.00000000,41.76301575,18.16480064
3801128,2.96000000,6.40000000,139.00000000,112.00000000,47.31644058,20.62400055
3801129,2.96000000,6.44000000,130.00000000,27.00000000,46.33614731,21.08480072
3801131,2.96000000,6.52000000,249.00000000,12.00000000,102.71947479,58.25759888
3801132,2.96000000,6.56000000,277.00000000,54.00000000,126.43603516,89.45760345
3801133,2.96000000,6.60000000,325.00000000,127.00000000,175.80860901,153.21279907
3801134,2.96000000,6.64000000,419.00000000,183.00000000,304.79086304,346.74398804
3801135,2.96000000,6.68000000,459.00000000,477.00000000,343.69018555,387.80160522
3801136,2.96000000,6.72000000,414.00000000,172.00000000,295.46215820,332.00961304
3801137,2.96000000,6.76000000,338.00000000,79.00000000,186.93533325,164.04479980
3801138,2.96000000,6.80000000,293.00000000,42.00000000,141.04264832,105.79840088
3801139,2.96000000,6.84000000,255.00000000,9.00000000,110.78762817,68.32319641
3801141,2.96000000,6.92000000,83.00000000,6.00000000,17.12831306,4.18879986
3801142,2.96000000,6.96000000,100.00000000,13.00000000,23.13061142,7.35680008
3801143,2.96000000,7.00000000,106.00000000,26.00000000,24.39455986,7.94239998
3801144,2.96000000,7.04000000,109.00000000,33.00000000,25.52594185,8.48480034
3801145,2.96000000,7.08000000,107.00000000,27.00000000,25.27619934,8.39360046
3801146,2.96000000,7.12000000,107.00000000,21.00000000,27.00592995,9.42399979
3801147,2.96000000,7.16000000,108.00000000,9.00000000,29.96206474,11.16320038
3866624,3.00000000,4.80000000,269.00000000,8.00000000,285.20590210,384.06399536
3866625,3.00000000,4.84000000,306.00000000,100.00000000,286.14208984,368.61599731
3866626,3.00000000,4.88000000,316.00000000,132.00000000,281.14218140,351.73760986
3866627,3.00000000,4.92000000,310.00000000,85.00000000,273.35226440,332.59680176
3866628,3.00000000,4.96000000,312.00000000,82.00000000,263.85147095,309.83679199
3866629,3.00000000,5.00000000,322.00000000,79.00000000,259.80380249,294.31039429
3866630,3.00000000,5.04000000,332.00000000,90.00000000,252.69941711,273.31680298
3866631,3.00000000,5.08000000,345.00000000,95.00000000,246.62799072,253.92640686
3866632,3.00000000,5.12000000,374.00000000,108.00000000,249.69357300,243.46879578
3866633,3.00000000,5.16000000,444.00000000,140.00000000,264.87527466,236.31359863
3866634,3.00000000,5.20000000,457.00000000,146.00000000,263.85821533,226.20159912
3866635,3.00000000,5.24000000,465.00000000,178.00000000,258.03332520,211.29280090
3866636,3.00000000,5.28000000,477.00000000,203.00000000,255.05229187,198.79200745
3866637,3.00000000,5.32000000,469.00000000,237.00000000,244.33694458,187.38400269
3866638,3.00000000,5.36000000,484.00000000,243.00000000,255.58506775,195.84800720
3866639,3.00000000,5.40000000,481.00000000,236.00000000,246.41516113,180.75680542
3866640,3.00000000,5.44000000,466.00000000,254.00000000,227.62522888,158.56320190
3866641,3.00000000,5.48000000,428.00000000,264.00000000,200.38931274,132.00799561
3866642,3.00000000,5.52000000,408.00000000,244.00000000,190.89244080,123.65440369
3866643,3.00000000,5.56000000,393.00000000,231.00000000,181.09452820,115.06559753
3866644,3.00000000,5.60000000,373.00000000,238.00000000,168.28201294,104.62239838
3866645,3.00000000,5.64000000,369.00000000,242.00000000,164.16471863,100.44640350
3866646,3.00000000,5.68000000,365.00000000,235.00000000,159.90039062,96.18879700
3866647,3.00000000,5.72000000,358.00000000,228.00000000,156.15386963,93.78079987
3866648,3.00000000,5.76000000,357.00000000,222.00000000,155.86825562,93.59040070
3866649,3.00000000,5.80000000,353.00000000,229.00000000,153.51762390,92.34400177
3866650,3.00000000,5.84000000,352.00000000,215.00000000,155.09400940,94.87359619
3866651,3.00000000,5.88000000,356.00000000,195.00000000,158.59486389,98.55039978
3866652,3.00000000,5.92000000,410.00000000,208.00000000,208.02751160,150.21600342
3866653,3.00000000,5.96000000,547.00000000,363.00000000,397.59075928,430.35839844
3866654,3.00000000,6.00000000,550.00000000,336.00000000,397.54211426,425.90078735
3866655,3.00000000,6.04000000,345.00000000,137.00000000,165.29069519,112.71839905
3866656,3.00000000,6.08000000,331.00000000,125.00000000,162.29266357,114.88639832
3866657,3.00000000,6.12000000,324.00000000,117.00000000,166.16064453,123.17759705
3866658,3.00000000,6.16000000,318.00000000,100.00000000,169.67649841,131.08639526
3866659,3.00000000,6.20000000,308.00000000,75.00000000,172.95802307,140.13920593
3866660,3.00000000,6.24000000,306.00000000,63.00000000,181.82072449,152.93919373
3866661,3.00000000,6.28000000,293.00000000,17.00000000,187.83348083,164.77760315
3866662,3.00000000,6.32000000,111.00000000,38.00000000,35.56447983,14.97119999
3866663,3.00000000,6.36000000,155.00000000,97.00000000,51.71148300,22.24959946
3866664,3.00000000,6.40000000,184.00000000,106.00000000,68.28515625,31.97439957
3866665,3.00000000,6.44000000,185.00000000,40.00000000,75.54400635,39.40959930
3866667,3.00000000,6.52000000,251.00000000,33.00000000,96.90428162,49.82880020
3866668,3.00000000,6.56000000,280.00000000,87.00000000,119.34346771,76.62400055
3866669,3.00000000,6.60000000,344.00000000,134.00000000,183.02952576,153.07679749
3866670,3.00000000,6.64000000,446.00000000,186.00000000,321.07849121,356.39678955
3866671,3.00000000,6.68000000,497.00000000,466.00000000,375.69952393,419.15679932
3866672,3.00000000,6.72000000,463.00000000,176.00000000,339.43518066,376.85440063
3866673,3.00000000,6.76000000,392.00000000,93.00000000,235.65625000,216.62080383
3866674,3.00000000,6.80000000,346.00000000,46.00000000,186.42544556,155.37600708
3866675,3.00000000,6.84000000,314.00000000,18.00000000,167.43939209,139.81599426
3866677,3.00000000,6.92000000,99.00000000,9.00000000,21.90797997,6.02559996
3866678,3.00000000,6.96000000,117.00000000,36.00000000,27.25832558,8.41759968
3866679,3.00000000,7.00000000,118.00000000,41.00000000,26.56444550,8.08800030
3866680,3.00000000,7.04000000,113.00000000,29.00000000,24.88117218,7.55679989
3866681,3.00000000,7.08000000,111.00000000,22.00000000,25.38730812,8.12800026
3866682,3.00000000,7.12000000,111.00000000,27.00000000,27.83865738,9.85599995
