Ref,x1,y1,x2,y2,Angular Connectivity,Axial Line Ref,Connectivity,Metric Shortest Path Distance,Metric Shortest Path Order,Segment Length
1904,532423.672942,184685.773664,532429.001576,184687.891847,3.2741685,593,4,-1,-1,5.734199
1905,532429.001576,184687.891847,532483.617695,184709.602274,2.7258315,593,5,-1,-1,58.77298
1906,532483.617695,184709.602274,532508.338563,184719.429054,4,593,6,-1,-1,26.602385
1907,532508.338563,184719.429054,532515.489952,184722.2718,4,593,5,-1,-1,7.6956849
1908,532425.361566,184740.528972,532437.734717,184733.96038,3.3356996,594,4,-1,-1,14.008615
1909,532437.734717,184733.96038,532483.617695,184709.602274,2.6643004,594,5,-1,-1,51.947716
1910,532483.617695,184709.602274,532505.68483,184697.887393,3.2326641,594,5,-1,-1,24.983932
1911,532505.68483,184697.887393,532513.260586,184693.865617,2.7673359,594,4,-1,-1,8.5771065
1912,532430.227388,184925.011696,532432.397402,184869.787788,4,595,5,-1,-1,55.266525
1913,532432.397402,184869.787788,532437.207119,184747.387047,2.6909027,595,5,-1,-1,122.4952
1914,532437.207119,184747.387047,532437.734717,184733.96038,3.3090973,595,4,-1,-1,13.437029
1915,532065.631923,184835.446936,532065.742601,184835.457299,3.8659983,596,4,-1,-1,0.11116199
1916,532065.742601,184835.457299,532282.962933,184855.795994,1.3072804,596,4,-1,-1,218.17043
1917,532282.962933,184855.795994,532294.67251,184856.892381,1.5823748,596,4,-1,-1,11.760794
1918,532294.67251,184856.892381,532305.892623,184857.942938,3.2443466,596,5,-1,-1,11.269189
1919,532305.892623,184857.942938,532372.753641,184864.203245,3.0516531,596,5,-1,-1,67.153458
1920,532372.753641,184864.203245,532432.397402,184869.787788,2.9483469,596,5,-1,-1,59.904636
1921,532432.397402,184869.787788,532527.768079,184878.7175,4,596,6,-1,-1,95.787819
1922,532527.768079,184878.7175,532527.963678,184878.735814,4,596,5,-1,-1,0.19645388
1923,532372.753641,184864.203245,532373.015227,184842.802797,2,597,2,-1,-1,21.402046
1924,532506.628181,185004.371566,532543.067249,185001.338968,2.315361,598,3,-1,-1,36.565041
1925,532493.7782,185012.761123,532506.628181,185004.371566,0.87075675,599,2,-1,-1,15.346227
1926,532486.727856,185071.240372,532493.7782,185012.761123,2.5553956,600,3,-1,-1,58.902714
1927,532303.520904,184886.494294,532305.892623,184857.942938,4,601,5,-1,-1,28.649694
1928,532305.892623,184857.942938,532317.880337,184713.631764,2.9090304,601,5,-1,-1,144.80821
1929,532317.880337,184713.631764,532318.114524,184710.812562,3.0909696,601,5,-1,-1,2.8289125
1930,532318.114524,184710.812562,532336.13403,184493.889138,4,601,6,-1,-1,217.67056
1931,532336.13403,184493.889138,532337.458103,184477.949608,4,601,5,-1,-1,15.99443
1932,532320.080177,184489.610552,532336.13403,184493.889138,2.8083892,602,4,-1,-1,16.614225
1933,532336.13403,184493.889138,532420.015364,184516.244741,2.8008873,602,5,-1,-1,86.80928
1934,532420.015364,184516.244741,532501.014822,184537.832281,3.1991129,602,4,-1,-1,83.826813
1935,532217.541033,184493.863098,532255.038302,184701.308851,4,603,5,-1,-1,210.80746
1936,532255.038302,184701.308851,532282.962933,184855.795994,4,603,5,-1,-1,156.99065
1937,532317.880337,184713.631764,532331.424198,184712.817934,3.8665888,604,4,-1,-1,13.56829
1938,532331.424198,184712.817934,532373.165669,184710.309752,0.50571907,604,4,-1,-1,41.816761
1939,532373.165669,184710.309752,532381.218426,184709.825873,3.6276922,604,4,-1,-1,8.0672827
1940,532373.165669,184710.309752,532376.725985,184712.371024,2.6622484,605,4,-1,-1,4.1139636
1941,532376.725985,184712.371024,532425.361566,184740.528972,1.9825487,605,4,-1,-1,56.198662
1942,532425.361566,184740.528972,532437.207119,184747.387047,3.3552032,605,4,-1,-1,13.687597
1943,532376.725985,184712.371024,532381.218426,184709.825873,3.7100596,606,4,-1,-1,5.1633153
1944,532381.218426,184709.825873,532423.672942,184685.773664,0.85895824,606,4,-1,-1,48.794411
1945,532423.672942,184685.773664,532428.740383,184682.902753,3.4309821,606,4,-1,-1,5.8241816
1946,532420.015364,184516.244741,532428.740383,184682.902753,2.7051506,607,4,-1,-1,166.88625
1947,532428.740383,184682.902753,532429.001576,184687.891847,3.2948494,607,4,-1,-1,4.9959264
1948,532266.708105,185103.533874,532280.047817,185065.063384,3.1072955,608,3,-1,-1,40.717644
1949,532217.315493,185054.60217,532280.047817,185065.063384,1.1072954,609,1,-1,-1,63.598595
1950,532186.468402,185086.83251,532191.412036,184991.900716,2.9024796,610,3,-1,-1,95.060425
1951,532075.892724,184998.987968,532191.412036,184991.900716,1.3643452,611,3,-1,-1,115.73651
1952,532191.412036,184991.900716,532332.441945,184983.248358,2.9278691,611,4,-1,-1,141.29507
1953,532408.016136,185050.736358,532420.477341,184987.117625,4,612,4,-1,-1,64.827652
1954,532394.394643,184982.089745,532420.477341,184987.117625,1.9948233,613,3,-1,-1,26.562881
1955,532420.477341,184987.117625,532443.269371,184991.511173,1.9981046,613,3,-1,-1,23.211634
1956,532394.394643,184982.089745,532405.48823,184920.884757,1.9839985,614,2,-1,-1,62.202236
1957,532405.48823,184920.884757,532430.227388,184925.011696,2.0713086,615,3,-1,-1,25.08102
1958,532430.227388,184925.011696,532455.281575,184929.191187,1.9357636,615,3,-1,-1,25.400402
1959,532443.269371,184991.511173,532455.281575,184929.191187,2.0160015,616,2,-1,-1,63.467106
1960,532565.148505,185693.517388,532589.790732,185703.653519,4,617,5,-1,-1,26.64546
1961,532589.790732,185703.653519,532608.90394,185711.515389,3.1035008,617,5,-1,-1,20.666971
1962,532608.90394,185711.515389,532705.676747,185751.32112,2.8964992,617,5,-1,-1,104.63972
1963,532705.676747,185751.32112,532758.78254,185773.16522,4,617,6,-1,-1,57.422905
1964,532758.78254,185773.16522,532797.115423,185788.932754,2.5367348,617,5,-1,-1,41.449066
1965,532797.115423,185788.932754,532920.512502,185839.689894,2.5140228,617,4,-1,-1,133.42836
1966,532920.512502,185839.689894,532929.733378,185843.482733,2.0001109,617,4,-1,-1,9.9704647
1967,532929.733378,185843.482733,533044.118829,185890.533104,2.0312605,617,4,-1,-1,123.68415
1968,533044.118829,185890.533104,533203.928823,185956.268034,2.917871,617,5,-1,-1,172.80138
1969,533203.928823,185956.268034,533209.750478,185958.662665,4,617,5,-1,-1,6.2949128
1970,532608.90394,185711.515389,532623.471869,185648.634309,3.1047015,618,4,-1,-1,64.546532
1971,532623.471869,185648.634309,532635.493001,185596.746232,1.5481352,618,4,-1,-1,53.262371
1972,532635.493001,185596.746232,532637.861982,185586.520754,3.3471634,618,4,-1,-1,10.496307
1973,532623.471869,185648.634309,532756.40915,185703.608968,4,619,5,-1,-1,143.85594
1974,532756.40915,185703.608968,532756.871278,185703.800076,4,619,6,-1,-1,0.50008547
1975,532756.871278,185703.800076,532949.043124,185783.270498,4,619,5,-1,-1,207.95569
1976,532631.508571,185592.859544,532637.861982,185586.520754,3.6441982,620,4,-1,-1,8.9747467
1977,532637.861982,185586.520754,532683.573214,185540.914717,0.35580179,620,2,-1,-1,64.571106
1978,532574.680692,185537.425716,532631.508571,185592.859544,0.99136156,621,2,-1,-1,79.387131
1979,532631.508571,185592.859544,532635.493001,185596.746232,3.0086384,621,4,-1,-1,5.5661507
1980,532466.744037,185515.351354,532751.549622,185510.661933,3.1618555,622,4,-1,-1,284.84418
1981,532751.549622,185510.661933,532829.615767,185509.376547,3.0542002,622,5,-1,-1,78.076729
1982,532829.615767,185509.376547,532867.789488,185508.748004,1.086924,622,4,-1,-1,38.178894
1983,532867.789488,185508.748004,532887.593225,185508.421929,3.8588758,622,4,-1,-1,19.806421
1984,532630.128728,185133.831243,532741.236928,185136.38478,2,623,2,-1,-1,111.13754
1985,532739.163067,185061.118424,532739.370938,185068.662669,3.2994671,624,4,-1,-1,7.5471087
1986,532739.370938,185068.662669,532741.236928,185136.38478,1.7326981,624,4,-1,-1,67.74781
1987,532741.236928,185136.38478,532743.1985,185207.575837,1.9949708,624,4,-1,-1,71.218079
1988,532743.1985,185207.575837,532745.124058,185277.459848,2.9728639,624,5,-1,-1,69.910538
1989,532745.124058,185277.459848,532748.019937,185382.559575,4,624,6,-1,-1,105.13962
1990,532748.019937,185382.559575,532751.549622,185510.661933,4,624,6,-1,-1,128.15097
1991,532751.549622,185510.661933,532756.854473,185703.190156,4,624,6,-1,-1,192.60129
1992,532756.854473,185703.190156,532756.871278,185703.800076,4,624,6,-1,-1,0.61015153
1993,532756.871278,185703.800076,532758.78254,185773.16522,4,624,6,-1,-1,69.391472
1994,532758.78254,185773.16522,532759.282542,185791.311728,2.473084,624,4,-1,-1,18.153395
1995,532824.541411,185583.151253,532895.656382,185600.623927,2.8850899,625,4,-1,-1,73.230003
1996,532895.656382,185600.623927,532999.439485,185626.123036,3.1149101,625,5,-1,-1,106.86972
1997,532999.439485,185626.123036,533271.166948,185692.885426,4,625,5,-1,-1,279.80893
1998,532820.39518,185643.432217,532824.541411,185583.151253,1.5854641,626,3,-1,-1,60.423389
1999,532824.541411,185583.151253,532829.615767,185509.376547,2.890342,626,4,-1,-1,73.949013
2000,532892.717915,185649.195756,532892.787823,185648.040191,3.118978,627,4,-1,-1,1.1576769
2001,532892.787823,185648.040191,532895.656382,185600.623927,2.881022,627,4,-1,-1,47.502956
2002,532841.070371,185674.086597,532892.717915,185649.195756,0.67563176,628,2,-1,-1,57.332561
2003,532892.717915,185649.195756,532894.315387,185648.425875,3.3243682,628,4,-1,-1,1.773312
2004,532892.787823,185648.040191,532894.315387,185648.425875,3.5566537,629,4,-1,-1,1.5755012
2005,532894.315387,185648.425875,532984.948527,185671.30918,2.4433463,629,4,-1,-1,93.477333
2006,532929.733378,185843.482733,532949.043124,185783.270498,2.9479313,630,4,-1,-1,63.232742
2007,532949.043124,185783.270498,532966.044232,185730.257126,2.0781176,630,4,-1,-1,55.672752
2008,532966.044232,185730.257126,532984.948527,185671.30918,2.0140703,630,4,-1,-1,61.905029
2009,532984.948527,185671.30918,532999.439485,185626.123036,2.9598808,630,5,-1,-1,47.452877
2010,532999.439485,185626.123036,533026.487846,185541.780017,4,630,6,-1,-1,88.574028
2011,533026.487846,185541.780017,533052.077342,185461.986077,2.9681511,630,5,-1,-1,83.796745
2012,533052.077342,185461.986077,533074.390304,185392.409121,3.0318489,630,5,-1,-1,73.067238
2013,533074.390304,185392.409121,533107.735159,185288.432184,4,630,6,-1,-1,109.19287
2014,533107.735159,185288.432184,533157.888823,185132.04151,4,630,6,-1,-1,164.2359
2015,533157.888823,185132.04151,533158.254648,185130.900782,2.911974,630,5,-1,-1,1.197952
2016,533158.254648,185130.900782,533158.567167,185129.926277,3.088026,630,4,-1,-1,1.0233904
2017,533052.077342,185461.986077,533310.572907,185530.835906,2.1211138,631,4,-1,-1,267.50748
2018,533310.572907,185530.835906,533312.411078,185531.3255,3.8788862,631,4,-1,-1,1.9022552
2019,533044.118829,185890.533104,533064.145494,185815.621709,2,632,2,-1,-1,77.542145
2020,532867.789488,185508.748004,532887.364072,185512.822324,3.0975204,633,4,-1,-1,19.99411
2021,532887.364072,185512.822324,532967.603775,185529.523687,1.8206327,633,4,-1,-1,81.959412
2022,532967.603775,185529.523687,533026.487846,185541.780017,3.081847,633,5,-1,-1,60.146084
2023,533026.487846,185541.780017,533295.450503,185597.762814,4,633,5,-1,-1,274.72711
2024,532982.622192,185278.921738,533007.856154,185280.839894,4,634,5,-1,-1,25.306761
2025,533007.856154,185280.839894,533041.388485,185283.38885,3.9644392,634,5,-1,-1,33.62907
2026,533041.388485,185283.38885,533107.735159,185288.432184,2.0355611,634,5,-1,-1,66.538078
2027,533107.735159,185288.432184,533317.419075,185304.37128,2.1401625,634,4,-1,-1,210.28885
2028,532525.465546,185273.063924,532745.124058,185277.459848,4,635,5,-1,-1,219.7025
2029,532745.124058,185277.459848,532983.588518,185282.232126,3.1935487,635,5,-1,-1,238.51221
2030,532983.588518,185282.232126,533007.665377,185282.713965,1.7546057,635,4,-1,-1,24.08168
2031,533007.665377,185282.713965,533041.388485,185283.38885,3.0518456,635,4,-1,-1,33.729862
2032,533007.665377,185282.713965,533007.856154,185280.839894,4,636,5,-1,-1,1.8837563
2033,533007.856154,185280.839894,533022.246353,185139.480003,2.9005392,636,5,-1,-1,142.09045
2034,533022.246353,185139.480003,533035.814836,185006.192112,3.0994611,636,5,-1,-1,133.97673
2035,533035.814836,185006.192112,533053.975845,184827.790253,4,636,5,-1,-1,179.32385
2036,532739.370938,185068.662669,532760.566911,185057.139651,3.8000021,637,4,-1,-1,24.125696
2037,532760.566911,185057.139651,532890.043268,184986.750883,2.1999979,637,5,2161.9917,23,147.37268
2038,532890.043268,184986.750883,532894.753782,184984.190051,4,637,6,-1,-1,5.3616042
2039,532894.753782,184984.190051,532896.336714,184983.329503,4,637,5,-1,-1,1.8017257
2040,532895.218922,184979.500233,532896.336714,184983.329503,2.863806,638,4,-1,-1,3.9890811
2041,532896.336714,184983.329503,532897.63083,184987.762819,3.1361938,638,5,-1,-1,4.6183367
2042,532897.63083,184987.762819,532982.622192,185278.921738,2.7708902,638,5,-1,-1,303.31015
2043,532982.622192,185278.921738,532983.588518,185282.232126,3.2291098,638,4,-1,-1,3.4485443
2044,533022.246353,185139.480003,533157.888823,185132.04151,4,639,5,-1,-1,135.84628
2045,533157.888823,185132.04151,533159.128264,185131.97354,3.135421,639,5,-1,-1,1.241304
2046,533159.128264,185131.97354,533163.15654,185131.752634,2.8645787,639,4,-1,-1,4.0343285
2047,533128.025621,185018.490058,533158.567167,185129.926277,2.3678622,640,4,-1,-1,115.54574
2048,533158.567167,185129.926277,533158.863237,185131.006543,3.632138,640,5,-1,-1,1.1201036
2049,533158.863237,185131.006543,533159.128264,185131.97354,4,640,5,-1,-1,1.0026584
2050,532554.656717,185095.416414,532569.174813,185092.717637,3.2683804,641,4,-1,-1,14.766805
2051,532569.174813,185092.717637,532569.175353,185092.717537,2.4523826,641,4,1893.6348,19,0.00054904708
2052,532569.175353,185092.717537,532729.11626,185062.986031,1.047549,641,4,1974.9755,20,162.68085
2053,532729.11626,185062.986031,532739.163067,185061.118424,2.3311572,641,4,2061.4253,21,10.218918
2054,532739.163067,185061.118424,532760.566911,185057.139651,2.9005306,641,4,2077.4202,22,21.770512
2055,532967.603775,185529.523687,532980.943487,185491.053197,3.1072955,642,3,-1,-1,40.717644
2056,532918.211163,185480.591984,532980.943487,185491.053197,1.1072954,643,1,-1,-1,63.598595
2057,532887.364072,185512.822324,532887.593225,185508.421929,3.0436037,644,4,-1,-1,4.4063578
2058,532887.593225,185508.421929,532892.461837,185414.930779,0.95639634,644,2,-1,-1,93.617828
2059,532632.107543,185205.900614,532702.89481,185206.968067,1.1050825,645,2,-1,-1,70.795319
2060,532702.89481,185206.968067,532743.1985,185207.575837,2.8949175,645,4,-1,-1,40.308273
2061,532966.044232,185730.257126,533231.646942,185827.58622,2.3154757,646,4,-1,-1,282.87408
2062,533231.646942,185827.58622,533236.340523,185829.306165,3.6845241,646,4,-1,-1,4.9987912
2063,533167.400648,185023.741418,533245.991874,184859.382236,4,647,5,2606.5825,29,182.18266
2064,533245.991874,184859.382236,533282.517625,184782.995307,2.2648516,647,5,2740.009,30,84.670502
2065,533282.517625,184782.995307,533291.901833,184763.36995,3.7351484,647,5,2793.2212,31,21.753574
2066,533291.901833,184763.36995,533299.604253,184747.261746,3.1631637,647,4,-1,-1,17.855013
2067,532532.50439,184939.066721,532535.444185,184939.458795,2.8657327,648,4,-1,-1,2.9658256
2068,532535.444185,184939.458795,532746.486672,184967.60506,4,648,6,-1,-1,212.91112
2069,532746.486672,184967.60506,532890.043268,184986.750883,4,648,6,-1,-1,144.82768
2070,532890.043268,184986.750883,532894.441617,184987.337481,3.0214715,648,5,2237.8967,24,4.4372926
2071,532894.441617,184987.337481,532897.63083,184987.762819,2.9785283,648,5,2241.7241,25,3.2174516
2072,532897.63083,184987.762819,533035.814836,185006.192112,4,648,6,2313.0366,26,139.40753
2073,533035.814836,185006.192112,533128.025621,185018.490058,2.7452958,648,5,2429.2539,27,93.027245
2074,533128.025621,185018.490058,533167.400648,185023.741418,2.0551596,648,4,2495.6294,28,39.723663
2075,533167.400648,185023.741418,533276.074293,185038.234979,1.3003148,648,3,-1,-1,109.63587
2076,532791.425407,184720.846372,532795.031429,184720.185693,2.8411019,649,4,-1,-1,3.6660459
2077,532795.031429,184720.185693,532817.099035,184716.14257,2.8976469,649,4,-1,-1,22.434929
2078,532817.099035,184716.14257,532842.626806,184711.465491,1.4473858,649,4,-1,-1,25.95269
2079,532842.626806,184711.465491,532981.099495,184686.095171,1.050012,649,4,-1,-1,140.77762
2080,532981.099495,184686.095171,532981.464089,184686.028372,3.7638531,649,5,-1,-1,0.37066263
2081,532981.464089,184686.028372,533003.231866,184682.040182,4,649,5,-1,-1,22.13011
2082,532833.457546,184793.601953,532842.626806,184711.465491,2,650,2,-1,-1,82.646683
2083,532643.412063,184566.594984,532646.352789,184561.672264,3.2741685,651,4,-1,-1,5.734199
2084,532646.352789,184561.672264,532676.493919,184511.216587,2.7258315,651,5,-1,-1,58.77298
2085,532676.493919,184511.216587,532690.414783,184487.913326,4,651,5,-1,-1,27.144657
2086,532666.996679,184483.299155,532676.493919,184511.216587,2.2413504,652,4,-1,-1,29.488651
2087,532676.493919,184511.216587,532697.736093,184573.658618,2.6447971,652,4,-1,-1,65.956329
2088,532795.031429,184720.185693,532795.651072,184711.139522,4,653,5,-1,-1,9.0673685
2089,532795.651072,184711.139522,532797.132874,184689.506661,3.9288568,653,5,-1,-1,21.683552
2090,532797.132874,184689.506661,532806.027105,184559.659588,2.0711429,653,5,-1,-1,130.15134
2091,532806.027105,184559.659588,532806.521169,184552.446741,4,653,5,-1,-1,7.2297487
2092,532689.243841,184815.49159,532774.350947,184814.60227,2.9463861,654,3,-1,-1,85.111755
2093,532685.441967,184866.936775,532758.768404,184900.166045,2.7760887,655,3,-1,-1,80.504349
2094,532685.441967,184866.936775,532689.243841,184815.49159,1.7224751,656,2,-1,-1,51.585476
2095,532702.892582,185206.980301,532702.89481,185206.968067,2,657,2,-1,-1,0.012435302
2096,532729.11626,185062.986031,532746.486672,184967.60506,4,658,5,-1,-1,96.949783
2097,532746.486672,184967.60506,532758.768404,184900.166045,2.8438091,658,5,-1,-1,68.548241
2098,532758.768404,184900.166045,532766.374446,184858.401254,2.1506054,658,4,-1,-1,42.451733
2099,532766.374446,184858.401254,532774.350947,184814.60227,2.1269197,658,4,-1,-1,44.519382
2100,532774.350947,184814.60227,532789.27993,184732.627191,2.0094476,658,4,-1,-1,83.323395
2101,532789.27993,184732.627191,532791.425407,184720.846372,1.6391776,658,4,-1,-1,11.974588
2102,532791.425407,184720.846372,532793.29334,184710.589547,3.230041,658,5,-1,-1,10.425528
2103,532793.29334,184710.589547,532797.132874,184689.506661,3.9999998,658,5,-1,-1,21.429655
2104,532509.375425,184644.361588,532653.786953,184678.047665,3.0821564,659,4,-1,-1,148.28838
2105,532653.786953,184678.047665,532793.29334,184710.589547,2.9178436,659,5,-1,-1,143.25156
