Ref,x,y,Connectivity,Metric Step Shortest-Path Angle,Metric Step Shortest-Path Length,Metric Straight-Line Distance,Point First Moment,Point Second Moment
4390916,4.68000000,5.04000000,63.00000000,2.33143210,1.93190122,1.68107104,31.97279358,22.98600006
4390917,4.68000000,5.10000000,86.00000000,1.74109769,1.92216456,1.68428028,35.99546814,20.18160057
4390918,4.68000000,5.16000000,83.00000000,1.74109769,1.86216450,1.68961537,31.06351089,15.27120018
4390919,4.68000000,5.22000000,111.00000000,0.74109769,1.80216455,1.69705629,42.93857574,22.50720024
4390920,4.68000000,5.28000000,77.00000000,1.74109769,1.86216450,1.70657551,23.79840660,8.92440033
4390921,4.68000000,5.34000000,73.00000000,1.74109769,1.92216456,1.71813858,21.83382225,7.74359989
4390922,4.68000000,5.40000000,69.00000000,1.74109769,1.98216450,1.73170435,21.49562454,7.85879993
4390923,4.68000000,5.46000000,67.00000000,1.74109769,2.04216456,1.74722636,22.79906654,8.94600010
4390925,4.68000000,5.58000000,100.00000000,2.44593048,2.25943851,1.78392828,50.78516006,33.63840103
4390926,4.68000000,5.64000000,108.00000000,2.24109769,2.29498005,1.80499303,51.15777969,32.00400162
4390927,4.68000000,5.70000000,112.00000000,2.11543179,2.34160757,1.82778549,50.42550278,29.92320061
4390928,4.68000000,5.76000000,112.00000000,2.03626490,2.39360285,1.85224187,47.52965164,26.67959976
4390929,4.68000000,5.82000000,111.00000000,3.56508160,2.38887906,1.87829709,44.58827591,23.55480003
4390930,4.68000000,5.88000000,112.00000000,3.56508160,2.32887912,1.90588558,43.51255798,22.24440002
4390931,4.68000000,5.94000000,247.00000000,2.56508160,2.26887918,1.93494189,280.00711060,588.69720459
4390932,4.68000000,6.00000000,243.00000000,2.47474718,2.27314305,1.96540070,277.24197388,586.61279297
4390933,4.68000000,6.06000000,111.00000000,3.38441277,2.33314323,1.99719799,43.15944672,22.30920029
4390934,4.68000000,6.12000000,108.00000000,3.38441277,2.39314318,2.03027081,43.14309692,23.11560059
4390935,4.68000000,6.18000000,107.00000000,3.38441277,2.45314312,2.06455803,44.83673096,25.39439964
4390936,4.68000000,6.24000000,103.00000000,3.38441277,2.51314306,2.09999990,45.10692596,26.89920044
4390937,4.68000000,6.30000000,100.00000000,3.38441277,2.57314324,2.13653922,47.67475891,30.78000069
4390938,4.68000000,6.36000000,99.00000000,3.47474718,2.63314319,2.17412043,51.96643829,35.97119904
4390941,4.68000000,6.54000000,36.00000000,3.26070333,2.91390753,2.29259682,8.70061684,2.41199994
4390942,4.68000000,6.60000000,38.00000000,3.26070333,2.85390759,2.33383799,8.17826748,2.04119992
4390943,4.68000000,6.66000000,208.00000000,2.13503742,2.79390740,2.37587881,237.31578064,454.71240234
4390944,4.68000000,6.72000000,92.00000000,2.07515621,2.80844355,2.41867733,41.05807877,27.25200081
4390945,4.68000000,6.78000000,47.00000000,2.88960910,2.86844349,2.46219420,13.89748478,5.81040001
4390946,4.68000000,6.84000000,49.00000000,2.77745247,2.92493439,2.50639176,17.59096146,9.01439953
4456451,4.74000000,4.98000000,19.00000000,2.03626490,2.00606537,1.74000001,4.70921040,1.53359997
4456452,4.74000000,5.04000000,19.00000000,1.74109769,1.98955083,1.74103415,3.89032769,1.08000004
4456453,4.74000000,5.10000000,101.00000000,1.74109769,1.92955077,1.74413300,47.75091553,33.63119888
4456454,4.74000000,5.16000000,108.00000000,0.89705598,1.86955094,1.74928558,46.48111343,29.70000076
4456455,4.74000000,5.22000000,124.00000000,0.74109769,1.86216450,1.75647378,54.39348602,34.50960159
4456456,4.74000000,5.28000000,94.00000000,1.24109769,1.88701737,1.76567268,33.59537506,17.38439941
4456457,4.74000000,5.34000000,85.00000000,1.44593048,1.93632865,1.77685118,25.75590324,10.07999992
4456458,4.74000000,5.40000000,77.00000000,1.53626490,1.99190116,1.78997207,21.82258415,7.38360023
4456459,4.74000000,5.46000000,69.00000000,1.58513951,2.04955077,1.80499303,20.97303009,7.47720003
4456461,4.74000000,5.58000000,114.00000000,2.24109769,2.21012735,1.84054339,55.88125229,36.19440079
4456462,4.74000000,5.64000000,119.00000000,2.03626490,2.25943851,1.86096752,54.23043823,32.78160095
4456463,4.74000000,5.70000000,115.00000000,1.94593048,2.31501102,1.88308263,48.35679245,27.22319984
4456464,4.74000000,5.76000000,116.00000000,1.89705598,2.37266064,1.90682983,46.47716522,25.21080017
4456465,4.74000000,5.82000000,115.00000000,3.26991439,2.40304327,1.93214905,43.88630295,22.66920090
4456466,4.74000000,5.88000000,114.00000000,3.06508160,2.35373211,1.95897937,41.19847107,20.15999985
4456467,4.74000000,5.94000000,249.00000000,2.56508160,2.32887912,1.98725939,287.36337280,617.37481689
4456468,4.74000000,6.00000000,242.00000000,2.48591471,2.33261466,2.01692843,281.45349121,612.02880859
4456469,4.74000000,6.06000000,114.00000000,2.88441277,2.35799599,2.04792571,41.53285599,20.68199921
4456470,4.74000000,6.12000000,112.00000000,3.08924556,2.40730739,2.08019233,42.31995010,21.96719933
4456471,4.74000000,6.18000000,113.00000000,3.17957997,2.46287990,2.11366987,45.09384537,24.78240013
4456472,4.74000000,6.24000000,109.00000000,3.22845459,2.52052951,2.14830160,45.74990082,26.42760086
4456473,4.74000000,6.30000000,109.00000000,3.25874686,2.57908416,2.18403292,49.67219925,31.08600044
4456474,4.74000000,6.36000000,101.00000000,3.27927589,2.63810897,2.22081065,50.97063065,34.86600113
4456477,4.74000000,6.54000000,38.00000000,4.38441277,2.88994980,2.33692098,8.26395321,2.11319995
4456478,4.74000000,6.60000000,54.00000000,2.55587053,2.86936188,2.37739348,12.77991581,3.86640000
4456479,4.74000000,6.66000000,206.00000000,2.26070333,2.85390759,2.41867733,243.79559326,479.45159912
4456480,4.74000000,6.72000000,121.00000000,2.09120202,2.86613011,2.46073151,74.38979340,66.83039856
4456481,4.74000000,6.78000000,71.00000000,2.32312083,2.89313102,2.50351763,30.46456528,20.80439949
4456482,4.74000000,6.84000000,69.00000000,2.59444189,2.94260764,2.54699826,34.92948151,27.18720055
4521989,4.80000000,5.10000000,118.00000000,1.24109769,1.95440364,1.80399561,76.50460052,77.14440155
4521990,4.80000000,5.16000000,135.00000000,0.86676359,1.92810559,1.80897760,79.91758728,75.01679993
4521991,4.80000000,5.22000000,150.00000000,0.74109769,1.92216456,1.81592953,88.45307922,79.61399841
4521992,4.80000000,5.28000000,138.00000000,0.94593048,1.93190122,1.82482874,75.32690430,64.82160187
4521993,4.80000000,5.34000000,138.00000000,1.24109769,1.97187006,1.83564699,73.71628571,60.34320068
4521994,4.80000000,5.40000000,143.00000000,1.36676359,2.01849771,1.84835064,73.40642548,55.76039886
4521995,4.80000000,5.46000000,153.00000000,1.44593084,2.07049274,1.86290097,77.19153595,54.68040085
4521996,4.80000000,5.52000000,159.00000000,1.49885988,2.12527442,1.87925518,76.36273193,50.17679977
4521997,4.80000000,5.58000000,136.00000000,1.74109781,2.18527460,1.89736664,64.97297668,42.17760086
4521998,4.80000000,5.64000000,126.00000000,1.74109781,2.24527454,1.91718543,57.11401367,35.63639832
4521999,4.80000000,5.70000000,122.00000000,1.74109781,2.30527449,1.93865931,51.98318481,30.74760056
4522000,4.80000000,5.76000000,120.00000000,1.74109781,2.36527443,1.96173394,48.22731018,26.95680046
4522001,4.80000000,5.82000000,120.00000000,1.74109781,2.42527461,1.98635340,45.95843887,24.36840057
4522002,4.80000000,5.88000000,123.00000000,2.86024880,2.40304327,2.01246119,45.54150772,23.01479912
4522003,4.80000000,5.94000000,253.00000000,2.56508160,2.38887906,2.03999996,297.43344116,649.00439453
4522004,4.80000000,6.00000000,246.00000000,2.49463511,2.39220238,2.06891274,290.94546509,642.66839600
4522005,4.80000000,6.06000000,124.00000000,2.55964065,2.40358162,2.09914279,45.32154083,22.57200050
4522006,4.80000000,6.12000000,119.00000000,2.88441277,2.44284868,2.13063359,45.28762054,23.91839981
4522007,4.80000000,6.18000000,118.00000000,3.01007867,2.48947620,2.16333079,47.06225204,26.27639961
4522008,4.80000000,6.24000000,119.00000000,3.08924556,2.54147148,2.19718003,50.42518616,29.91959953
4522009,4.80000000,6.30000000,120.00000000,3.14217472,2.59625316,2.23212910,54.28170395,34.24319839
4522010,4.80000000,6.36000000,122.00000000,3.17957997,2.65261650,2.26812696,59.02776337,39.48120117
4522011,4.80000000,6.42000000,127.00000000,3.20724154,2.70994973,2.30512476,64.99817657,45.68040085
4522012,4.80000000,6.48000000,123.00000000,3.38441253,2.76994967,2.34307480,67.70594788,51.20280075
4522013,4.80000000,6.54000000,121.00000000,3.38441253,2.82994962,2.38193202,66.87199402,53.66880035
4522014,4.80000000,6.60000000,128.00000000,3.38441253,2.88994980,2.42165232,74.70320892,63.23400116
4522015,4.80000000,6.66000000,246.00000000,2.26070333,2.91390753,2.46219420,293.98352051,554.27398682
4522016,4.80000000,6.72000000,173.00000000,2.10474491,2.92418408,2.50351763,153.96218872,204.62399292
4522017,4.80000000,6.78000000,106.00000000,2.18477631,2.94260764,2.54558444,70.13163757,71.32679749
4522018,4.80000000,6.84000000,97.00000000,2.44878674,2.97798395,2.58835864,68.94761658,74.31839752
4587525,4.86000000,5.10000000,125.00000000,1.03626490,2.00371480,1.86386693,81.56167603,82.20600128
4587526,4.86000000,5.16000000,140.00000000,0.68088526,1.98465037,1.86868942,85.67827606,81.29160309
4587527,4.86000000,5.22000000,153.00000000,0.74109769,1.98216450,1.87541997,91.07555389,82.68119812
4587528,4.86000000,5.28000000,141.00000000,0.86676359,1.98810565,1.88403821,75.42717743,64.01159668
4587529,4.86000000,5.34000000,136.00000000,1.11543179,2.01849771,1.89451838,69.73228455,56.50559998
4587530,4.86000000,5.40000000,137.00000000,1.24109817,2.05672312,1.90682983,67.50614929,51.11280060
4587531,4.86000000,5.46000000,140.00000000,1.33143210,2.10216451,1.92093730,66.39287567,46.68840027
4587532,4.86000000,5.52000000,130.00000000,1.39705586,2.15202165,1.93680143,66.53118896,46.43999863
4587533,4.86000000,5.58000000,130.00000000,1.44593048,2.20465660,1.95437968,62.35322952,41.03639984
4587534,4.86000000,5.64000000,129.00000000,1.48333549,2.25911093,1.97362614,58.56700516,36.43920135
4587535,4.86000000,5.70000000,126.00000000,1.53626502,2.31501102,1.99449241,54.42840958,32.29199982
4587536,4.86000000,5.76000000,125.00000000,1.58513951,2.37266064,2.01692843,51.45687103,29.10600090
4587537,4.86000000,5.82000000,125.00000000,1.61543190,2.43121552,2.04088211,49.41057587,26.75880051
4587538,4.86000000,5.88000000,127.00000000,2.76991439,2.45861578,2.06630111,48.97462082,25.66080093
4587539,4.86000000,5.94000000,254.00000000,2.56508160,2.44887900,2.09313154,306.41268921,680.65197754
4587540,4.86000000,6.00000000,248.00000000,2.50163054,2.45187163,2.12132025,300.89941406,675.06842041
4587541,4.86000000,6.06000000,127.00000000,2.51076603,2.46123123,2.15081382,48.39787674,25.11720085
4587542,4.86000000,6.12000000,122.00000000,2.75874686,2.48947620,2.18155909,47.61298752,25.75440025
4587543,4.86000000,6.18000000,121.00000000,2.88441277,2.52770162,2.21350408,48.73533630,27.20159912
4587544,4.86000000,6.24000000,120.00000000,2.97474718,2.57314324,2.24659753,50.95843124,30.19319916
4587545,4.86000000,6.30000000,122.00000000,3.04037094,2.62300014,2.28078938,55.29296494,34.76879883
4587546,4.86000000,6.36000000,125.00000000,3.08924556,2.67563534,2.31603098,60.29141235,40.06079865
4587547,4.86000000,6.42000000,124.00000000,3.12665057,2.73008943,2.35227561,65.01515198,46.02600098
4587548,4.86000000,6.48000000,105.00000000,3.15601230,2.78578329,2.38947701,57.21429062,43.96680069
4587549,4.86000000,6.54000000,118.00000000,3.17957997,2.84235311,2.42759132,63.85861588,50.78879929
4587550,4.86000000,6.60000000,132.00000000,3.19886541,2.89956164,2.46657658,79.12171173,67.61160278
4587551,4.86000000,6.66000000,241.00000000,3.21491146,2.95724845,2.50639176,297.25277710,576.93957520
4587552,4.86000000,6.72000000,189.00000000,2.11631870,2.98252487,2.54699826,208.04339600,375.15240479
4587553,4.86000000,6.78000000,115.00000000,2.07067299,2.99811339,2.58835864,78.11908722,78.08399963
4587554,4.86000000,6.84000000,103.00000000,2.26394320,3.02477670,2.63043714,74.70657349,79.97039795
4653061,4.92000000,5.10000000,97.00000000,0.94593048,2.05928755,1.92374635,44.32641220,30.79080009
4653062,4.92000000,5.16000000,104.00000000,0.69222319,2.04446864,1.92841899,44.64653397,28.84320068
4653063,4.92000000,5.22000000,109.00000000,0.74109769,2.04216456,1.93494189,47.06227112,32.18040085
4653064,4.92000000,5.28000000,93.00000000,0.83143216,2.04642868,1.94329619,28.94322968,13.19040012
4653065,4.92000000,5.34000000,82.00000000,0.98333555,2.06527448,1.95345843,21.26630783,7.34040022
4653066,4.92000000,5.40000000,73.00000000,1.15076327,2.10216451,1.96540070,17.09903336,4.73040009
4653067,4.92000000,5.46000000,69.00000000,1.24109769,2.14157581,1.97909069,18.09575653,5.61959982
4653069,4.92000000,5.58000000,98.00000000,1.96145475,2.25943851,2.01156664,47.94443893,31.44960022
4653070,4.92000000,5.64000000,106.00000000,1.41059899,2.28590012,2.03027081,46.33260727,27.73800087
4653071,4.92000000,5.70000000,114.00000000,1.44593072,2.33882070,2.05056095,48.04470825,27.57239914
4653072,4.92000000,5.76000000,116.00000000,1.47484779,2.39309597,2.07238984,46.76503754,25.55999947
4653073,4.92000000,5.82000000,117.00000000,1.49885988,2.44838428,2.09570980,45.56999969,24.00839996
4653074,4.92000000,5.88000000,125.00000000,1.53626502,2.50474787,2.12047172,50.92826462,28.35359955
4653075,4.92000000,5.94000000,246.00000000,2.56508160,2.50887918,2.14662528,311.36605835,711.02880859
4653076,4.92000000,6.00000000,239.00000000,2.50736570,2.51160097,2.17412043,304.92523193,704.52362061
4653077,4.92000000,6.06000000,122.00000000,2.48047376,2.51978588,2.20290709,48.18924332,26.16119957
4653078,4.92000000,6.12000000,115.00000000,2.67957997,2.54147148,2.23293519,44.96103668,24.34320068
4653079,4.92000000,6.18000000,111.00000000,2.79407835,2.57314324,2.26415539,44.17970657,24.26399994
4653080,4.92000000,6.24000000,110.00000000,2.88441277,2.61255431,2.29651904,46.35298157,27.03240013
4653081,4.92000000,6.30000000,105.00000000,2.95485926,2.65733075,2.32997847,47.34426880,29.72520065
4653082,4.92000000,6.36000000,97.00000000,3.01007867,2.70580935,2.36448717,48.64152908,32.78519821
4653085,4.92000000,6.54000000,47.00000000,3.97474718,2.90235305,2.47386336,14.16536617,6.06960011
4653086,4.92000000,6.60000000,74.00000000,3.40440464,2.92628288,2.51213050,36.39668655,28.93320084
4653087,4.92000000,6.66000000,175.00000000,3.16237831,2.97542524,2.55123496,243.82908630,538.99920654
4653088,4.92000000,6.72000000,137.00000000,3.17957997,3.03208971,2.59113884,161.62426758,333.60479736
4653089,4.92000000,6.78000000,76.00000000,2.08353233,3.05563831,2.63180542,35.77025986,24.55559921
4653090,4.92000000,6.84000000,70.00000000,2.18477678,3.07677174,2.67320037,33.80444717,24.02280045
4718597,4.98000000,5.10000000,87.00000000,0.89705622,2.11693716,1.98363304,33.40145493,17.87759972
4718598,4.98000000,5.16000000,92.00000000,0.69570196,2.10430455,1.98816502,35.49152374,20.81879997
4718599,4.98000000,5.22000000,96.00000000,0.74109769,2.10216451,1.99449241,37.76313400,24.67799950
4718600,4.98000000,5.28000000,81.00000000,0.82026452,2.10590005,2.00259829,23.08967209,10.11240005
4718601,4.98000000,5.34000000,77.00000000,0.94593048,2.12163782,2.01246119,19.26957321,6.31080008
4718602,4.98000000,5.40000000,68.00000000,1.08513939,2.15202165,2.02405524,16.04089546,4.55039978
4718603,4.98000000,5.46000000,65.00000000,1.17065108,2.18635201,2.03735113,17.39498520,5.53319979
4718605,4.98000000,5.58000000,97.00000000,2.05178928,2.31501102,2.06891274,51.05321884,35.25479889
4718606,4.98000000,5.64000000,100.00000000,1.85559607,2.33882070,2.08710337,47.20785904,29.57040024
4718607,4.98000000,5.70000000,102.00000000,1.56042910,2.37049270,2.10684609,44.24648666,25.65360069
4718608,4.98000000,5.76000000,108.00000000,1.41826868,2.41990232,2.12809777,43.68734741,23.03280067
4718609,4.98000000,5.82000000,112.00000000,1.44593096,2.47298503,2.15081382,44.64814758,23.03639984
4718610,4.98000000,5.88000000,124.00000000,1.46949816,2.52714729,2.17494822,53.49538422,30.58200073
4718611,4.98000000,5.94000000,242.00000000,2.56508160,2.56887913,2.20045447,319.00015259,743.32080078
4718612,4.98000000,6.00000000,237.00000000,2.51215219,2.57137489,2.22728539,312.94058228,735.60241699
4718613,4.98000000,6.06000000,122.00000000,2.45994496,2.57881069,2.25539351,52.44695282,30.39839935
4718614,4.98000000,6.12000000,117.00000000,2.55964065,2.59331822,2.28473186,49.68013763,28.34280014
4718615,4.98000000,6.18000000,109.00000000,2.72845435,2.62300014,2.31525373,46.64059067,27.30240059
4718616,4.98000000,6.24000000,105.00000000,2.81396604,2.65733075,2.34691286,47.56438065,29.70719910
4718617,4.98000000,6.30000000,101.00000000,2.88441300,2.69740725,2.37966394,50.22041321,33.94079971
4718618,4.98000000,6.36000000,99.00000000,2.94212866,2.74175811,2.41346216,53.57179642,38.47320175
4718621,4.98000000,6.54000000,50.00000000,4.17957973,2.95968628,2.52071428,18.50438309,9.72719955
4718622,4.98000000,6.60000000,72.00000000,3.67957997,2.97651720,2.55828071,41.45387650,37.01520157
4718623,4.98000000,6.66000000,159.00000000,3.43973589,3.00994968,2.59669018,237.40141296,542.70721436
4718624,4.98000000,6.72000000,125.00000000,3.34908128,3.05868626,2.63590598,159.61782837,345.68280029
4718625,4.98000000,6.78000000,67.00000000,3.23250937,3.10956287,2.67589235,31.71955490,22.25160027
4718626,4.98000000,6.84000000,58.00000000,2.13184690,3.13155341,2.71661544,23.90932655,13.35239983
4784133,5.04000000,5.10000000,78.00000000,0.83049870,2.17438698,2.04352641,27.57999229,12.93480015
4784134,5.04000000,5.16000000,89.00000000,0.69871908,2.16416240,2.04792571,37.27837372,25.36560059
4784135,5.04000000,5.22000000,89.00000000,0.74109769,2.16216445,2.05406904,36.13992691,25.12439919
4784136,5.04000000,5.28000000,79.00000000,0.81154424,2.16548777,2.06194091,23.97461128,11.24279976
4784137,5.04000000,5.34000000,72.00000000,0.91826874,2.17897105,2.07152128,19.06935310,6.89400005
4784138,5.04000000,5.40000000,70.00000000,0.99885976,2.19911098,2.08278656,18.63757133,6.17759991
4784139,5.04000000,5.46000000,65.00000000,1.11543179,2.23483062,2.09570980,18.54170418,6.34679985
4849669,5.10000000,5.10000000,75.00000000,0.78162420,2.23203659,2.10342574,27.19249916,12.45240021
4849670,5.10000000,5.16000000,88.00000000,0.70136064,2.22403765,2.10770011,39.62399292,28.31760025
4849671,5.10000000,5.22000000,87.00000000,0.74109769,2.22216463,2.11366987,37.54203415,26.89920044
4849672,5.10000000,5.28000000,80.00000000,0.80454874,2.22515726,2.12132025,29.36088753,17.90279961
4849673,5.10000000,5.34000000,71.00000000,0.88030666,2.23533726,2.13063359,20.87614441,8.29080009
4849674,5.10000000,5.40000000,69.00000000,0.96949816,2.25480461,2.14158821,20.73184013,7.99200010
