Ref,x,y,Connectivity,Gate Counts,Isovist Area,Isovist Compactness,Isovist Drift Angle,Isovist Drift Magnitude,Isovist Max Radial,Isovist Min Radial,Isovist Occlusivity,Isovist Perimeter,Point First Moment,Point Second Moment
4259891,3.24000000,6.84000000,227.00000000,14.00000000,0.35958973,0.18109436,218.89395142,0.28564999,1.32975507,0.02589000,2.49756980,4.99523687,91.34812164,50.19359970
4259893,3.24000000,6.92000000,83.00000000,2.00000000,0.13423379,0.70888358,147.90458679,0.21527191,0.49786425,0.02003900,0.06698626,1.54258251,20.47319984,6.07040024
4259894,3.24000000,6.96000000,84.00000000,-1.00000000,0.13482517,0.69176877,157.99003601,0.19675875,0.47907847,0.06003900,0.07157219,1.56498420,19.18329430,5.44479990
4259895,3.24000000,7.00000000,90.00000000,2.00000000,0.14215270,0.29765666,174.49667358,0.19454749,0.68470389,0.06619500,0.92129022,2.44976640,21.13659286,6.51039982
4259896,3.24000000,7.04000000,97.00000000,1.00000000,0.15418908,0.28553787,193.34504700,0.21617596,0.78008026,0.06619500,1.02952766,2.60495305,25.44013977,9.44639969
4259897,3.24000000,7.08000000,105.00000000,2.00000000,0.16153909,0.29537156,206.53591919,0.24085768,0.81238884,0.06619500,1.01742899,2.62155747,30.30217171,12.34399986
4259898,3.24000000,7.12000000,100.00000000,3.00000000,0.16309284,0.31029537,215.45050049,0.25894949,0.81324321,0.04940800,0.96354723,2.57000947,28.70082283,11.27200031
4259899,3.24000000,7.16000000,100.00000000,2.00000000,0.16370860,0.32363531,222.68960571,0.28158289,0.81850910,0.00940800,0.91528678,2.52123141,30.32938766,12.05599976
4325377,3.28000000,4.84000000,26.00000000,2.00000000,0.04030911,0.25873384,176.18128967,0.23734140,0.50704479,0.02147700,0.45595008,1.39920056,6.66756821,2.20959997
4325378,3.28000000,4.88000000,26.00000000,-1.00000000,0.03793336,0.28230345,187.58271790,0.23479529,0.50887913,0.00377100,0.34952277,1.29944372,6.51660490,2.13280010
4325379,3.28000000,4.92000000,67.00000000,9.00000000,0.09628281,0.31385195,41.11239624,0.21999297,0.72560561,0.01032600,0.80221063,1.96343672,16.10927391,5.74079990
4325380,3.28000000,4.96000000,79.00000000,4.00000000,0.11731192,0.21368401,27.13728905,0.30039603,1.00293636,0.05032600,1.42381561,2.62657595,24.19186783,12.71840000
4325381,3.28000000,5.00000000,84.00000000,2.00000000,0.12610522,0.23578405,18.22801781,0.31296015,0.97885573,0.08433200,1.37769628,2.59247303,26.79589272,14.72000027
4325382,3.28000000,5.04000000,75.00000000,3.00000000,0.10865063,0.21282323,4.74606133,0.21867406,0.93643719,0.08433200,1.34024417,2.53286219,18.34312439,7.33760023
4325383,3.28000000,5.08000000,70.00000000,2.00000000,0.10222337,0.36916706,347.23883057,0.18647720,0.59293097,0.05357100,0.65994400,1.86538529,15.50411224,5.03679991
4325384,3.28000000,5.12000000,69.00000000,5.00000000,0.10166828,0.36523175,333.65237427,0.20136221,0.60781622,0.01357100,0.68676066,1.87030911,16.06658173,5.15360022
4325385,3.28000000,5.16000000,242.00000000,6.00000000,0.36689004,0.15038961,134.08901978,0.42831033,1.19913912,0.00461700,3.15886831,5.53686571,113.23853302,69.00640106
4325386,3.28000000,5.20000000,231.00000000,15.00000000,0.35539767,0.14376701,142.19203186,0.37832075,1.08397412,0.04461700,3.18293118,5.57355881,97.00684357,53.73120117
4325387,3.28000000,5.24000000,231.00000000,93.00000000,0.36189917,0.11987938,149.61791992,0.30739161,1.04162776,0.08461700,3.69174218,6.15923071,89.74354553,46.23199844
4325388,3.28000000,5.28000000,244.00000000,117.00000000,0.37304875,0.15998784,160.85023499,0.23996405,1.03540313,0.12461700,2.64577556,5.41307735,91.14964294,45.24800110
4325389,3.28000000,5.32000000,250.00000000,145.00000000,0.38359040,0.10348238,180.13281250,0.14864138,1.27901936,0.12413000,4.06518126,6.82504606,99.23126221,55.01919937
4325390,3.28000000,5.36000000,236.00000000,154.00000000,0.36135653,0.10717718,203.14044189,0.17222521,1.28845632,0.08413000,4.13145447,6.50911188,92.35532379,49.45439911
4325391,3.28000000,5.40000000,194.00000000,58.00000000,0.29520640,0.09343698,200.44062805,0.33646175,1.71463692,0.04413000,4.17630959,6.30098486,72.95362091,39.42879868
4325392,3.28000000,5.44000000,187.00000000,3.00000000,0.27737808,0.15704396,208.83253479,0.36842874,1.36688530,0.00413000,2.76284313,4.71118736,76.10176849,43.54880142
4325403,3.28000000,5.88000000,44.00000000,25.00000000,0.07806551,0.34174690,35.09197235,0.20974594,0.57920837,0.01547600,0.65991443,1.69426847,10.03842354,3.08640003
4325404,3.28000000,5.92000000,104.00000000,72.00000000,0.17006807,0.09963591,24.98466301,0.33259436,1.34123993,0.01547600,3.32080388,4.63135815,46.87417221,31.55039978
4325405,3.28000000,5.96000000,348.00000000,299.00000000,0.54460555,0.07336900,138.20736694,0.04397543,2.29777837,0.02564584,6.78825378,9.65805531,284.89666748,348.78878784
4325406,3.28000000,6.00000000,340.00000000,264.00000000,0.50765258,0.05161948,217.32630920,0.14909278,2.29833889,0.01576011,8.33988285,11.11684227,279.56198120,342.44158936
4325407,3.28000000,6.04000000,62.00000000,50.00000000,0.10806435,0.07400930,313.80209351,0.23739147,0.96767646,0.01547600,3.15116858,4.28354216,20.79718399,10.96800041
4325408,3.28000000,6.08000000,38.00000000,12.00000000,0.07000528,0.32531911,319.33584595,0.18744023,0.57655686,0.01547600,0.62505585,1.64443052,7.47233820,1.91520000
4325415,3.28000000,6.36000000,92.00000000,47.00000000,0.15201633,0.11096955,175.19779968,0.42016333,1.00269568,0.02344600,2.48949671,4.14904499,42.08245087,27.61759949
4325416,3.28000000,6.40000000,87.00000000,94.00000000,0.14458580,0.19707412,182.98971558,0.44466263,0.97376686,0.00907800,1.60120046,3.03635788,42.02879715,27.99200058
4325419,3.28000000,6.52000000,226.00000000,7.00000000,0.36152673,0.17053328,145.12423706,0.33580020,1.37012863,0.02030100,2.70361686,5.16143608,95.45011139,54.82080078
4325420,3.28000000,6.56000000,242.00000000,15.00000000,0.38777208,0.12713689,151.70262146,0.32472360,1.73207617,0.06030100,3.55638242,6.19095182,105.59324646,67.05919647
4325421,3.28000000,6.60000000,290.00000000,82.00000000,0.46002084,0.09908193,158.46189880,0.32500026,1.78037047,0.10030100,4.60438681,7.63829565,149.43928528,120.71839905
4325422,3.28000000,6.64000000,407.00000000,192.00000000,0.66540617,0.08489621,150.03944397,0.15420529,2.11572456,0.14030100,6.32433891,9.92439842,289.14459229,310.24481201
4325423,3.28000000,6.68000000,503.00000000,266.00000000,0.80686599,0.09931497,145.73840332,0.00848406,2.11460686,0.17287777,6.32328415,10.10411453,400.80969238,451.27520752
4325424,3.28000000,6.72000000,420.00000000,175.00000000,0.68288636,0.08869123,210.16928101,0.13288441,2.11593986,0.14589000,6.34443188,9.83645916,307.24136353,335.78561401
4325425,3.28000000,6.76000000,291.00000000,90.00000000,0.46296811,0.10062245,199.64936829,0.32272765,1.78052402,0.10589000,4.60895681,7.60384083,152.99717712,127.07679749
4325426,3.28000000,6.80000000,245.00000000,26.00000000,0.38522014,0.13804737,205.32769775,0.32968986,1.73391640,0.06589000,3.28839850,5.92168617,109.38221741,73.42240143
4325427,3.28000000,6.84000000,220.00000000,13.00000000,0.35564464,0.18693770,212.47566223,0.33095032,1.37125421,0.02589000,2.43853259,4.88950205,92.00228882,53.07680130
4325429,3.28000000,6.92000000,83.00000000,1.00000000,0.13417111,0.71049833,152.76628113,0.25008860,0.53286010,0.02003900,0.06676089,1.54046881,22.78630829,7.41440010
4325430,3.28000000,6.96000000,83.00000000,-1.00000000,0.13463737,0.69754022,161.60838318,0.23437488,0.51535153,0.02619500,0.06965631,1.55741048,21.40835571,6.74240017
4325431,3.28000000,7.00000000,85.00000000,-1.00000000,0.13667679,0.18362413,172.69465637,0.22913891,1.02959490,0.02619500,1.55047071,3.05835176,21.68676949,7.14879990
4325432,3.28000000,7.04000000,90.00000000,-1.00000000,0.14458911,0.29398748,186.47900391,0.23857126,0.75728899,0.02619500,0.94931573,2.48604107,24.00280952,8.36800003
4325433,3.28000000,7.08000000,96.00000000,-1.00000000,0.15344250,0.28302580,199.59011841,0.26430541,0.84031701,0.02619500,1.03995883,2.61014581,28.43692589,11.44960022
4325434,3.28000000,7.12000000,102.00000000,1.00000000,0.15897267,0.29169038,209.33621216,0.29009563,0.86895460,0.02619500,1.02574396,2.61700845,33.12544250,14.40320015
4325435,3.28000000,7.16000000,100.00000000,2.00000000,0.16050537,0.30440915,216.51521301,0.31067196,0.87458354,0.00940800,0.97989476,2.57407308,33.57878113,14.59039974
4390915,3.32000000,4.92000000,66.00000000,5.00000000,0.09658148,0.29928571,49.89124680,0.19739810,0.72020751,0.01032600,0.84842730,2.01376534,14.99020863,5.20319986
4390916,3.32000000,4.96000000,73.00000000,9.00000000,0.10715030,0.19018885,34.75527954,0.21777287,0.97141874,0.05032600,1.46614397,2.66078091,18.61140060,8.47360039
4390917,3.32000000,5.00000000,85.00000000,4.00000000,0.12763059,0.23412997,21.43491364,0.27953735,0.94533974,0.09032600,1.38613391,2.61730194,25.63359451,13.54240036
4390918,3.32000000,5.04000000,81.00000000,7.00000000,0.11679069,0.22340082,8.33226490,0.21377742,0.90605885,0.09357100,1.34987295,2.56310654,20.97381592,9.27200031
4390919,3.32000000,5.08000000,71.00000000,4.00000000,0.10418672,0.37096101,344.70431519,0.15291065,0.55389488,0.05357100,0.66125292,1.87865472,14.53821945,4.31519985
4390920,3.32000000,5.12000000,71.00000000,3.00000000,0.10316283,0.37069228,327.97805786,0.17048123,0.56940913,0.01357100,0.64280510,1.87007821,15.57014465,4.63679981
4390921,3.32000000,5.16000000,215.00000000,8.00000000,0.32695258,0.15927091,143.30712891,0.41966838,1.10105646,0.00461700,2.93075180,5.07901049,96.69727325,55.49280167
4390922,3.32000000,5.20000000,209.00000000,12.00000000,0.31894732,0.15360287,151.16091919,0.38601270,1.08963251,0.04461700,2.95638299,5.10816288,87.67196655,48.09920120
4390923,3.32000000,5.24000000,209.00000000,71.00000000,0.31931072,0.16714016,159.64143372,0.34608313,1.08098066,0.08461700,2.62891769,4.89972019,81.50486755,42.26559830
4390924,3.32000000,5.28000000,230.00000000,146.00000000,0.34926862,0.17627840,167.41181946,0.26104292,1.07516766,0.08515869,2.36954951,4.98982334,88.29621887,45.43840027
4390925,3.32000000,5.32000000,240.00000000,178.00000000,0.36880070,0.12371297,184.45651245,0.16856906,1.23987782,0.08727000,3.47995090,6.12058830,98.16169739,55.15200043
4390926,3.32000000,5.36000000,219.00000000,142.00000000,0.33291301,0.13045396,197.36753845,0.23409693,1.07870793,0.08413000,3.46215439,5.66293621,87.66909027,47.38079834
4390927,3.32000000,5.40000000,184.00000000,27.00000000,0.28145239,0.12060155,197.91285706,0.38010550,1.75389111,0.04413000,3.41171885,5.41540527,73.97048187,42.97439957
4390928,3.32000000,5.44000000,181.00000000,1.00000000,0.27024776,0.17337796,205.43623352,0.40072483,1.40434551,0.00413000,2.55122542,4.42577171,77.14977264,45.56320190
4390939,3.32000000,5.88000000,58.00000000,21.00000000,0.10197078,0.14600925,85.67469788,0.17617486,0.71085155,0.03851700,1.78566170,2.96246076,14.61966991,5.09600019
4390940,3.32000000,5.92000000,115.00000000,75.00000000,0.18758082,0.17293656,55.37159729,0.16213141,0.93207616,0.05547600,2.22196960,3.69194937,40.67798233,19.93759918
4390941,3.32000000,5.96000000,318.00000000,207.00000000,0.49766129,0.07070222,147.86239624,0.04408629,2.33776474,0.05912520,6.79043436,9.40492535,275.23666382,347.33441162
4390942,3.32000000,6.00000000,305.00000000,188.00000000,0.45454723,0.06564657,204.24572754,0.13274600,2.33831215,0.05555593,6.76347733,9.32799721,262.57748413,335.11041260
4390943,3.32000000,6.04000000,82.00000000,56.00000000,0.14144954,0.18634661,253.23551941,0.18676494,0.73081064,0.05547600,1.72961044,3.08848095,24.91718483,10.43519974
4390944,3.32000000,6.08000000,73.00000000,7.00000000,0.12215161,0.09395037,248.92024231,0.38895696,1.37559628,0.03496700,2.92546201,4.04208374,33.35007477,25.63039970
4390951,3.32000000,6.36000000,87.00000000,14.00000000,0.14648117,0.24956900,176.44116211,0.45558521,1.01294231,0.02344600,1.09297907,2.71581697,42.55443573,29.08320045
4390952,3.32000000,6.40000000,86.00000000,95.00000000,0.13963085,0.18973845,182.70291138,0.47732294,1.01305699,0.01879126,1.60628462,3.04101086,44.20404434,31.13279915
4390953,3.32000000,6.44000000,9.00000000,8.00000000,0.01819379,0.71215433,315.40475464,0.06011740,0.15400447,0.01645300,0.08215115,0.56660378,0.67803377,0.05600000
4390955,3.32000000,6.52000000,226.00000000,6.00000000,0.35669142,0.17373146,150.21374512,0.38169104,1.41135418,0.02030100,2.66771841,5.07939577,100.44596100,60.79840088
4390956,3.32000000,6.56000000,239.00000000,10.00000000,0.38135511,0.13224725,156.97520447,0.38595805,1.77442384,0.06030100,3.45626545,6.01972151,110.97665405,75.73120117
4390957,3.32000000,6.60000000,275.00000000,49.00000000,0.44124019,0.12390625,163.60765076,0.40425706,1.82020974,0.10030100,3.81611800,6.68953419,147.22900391,126.89440155
4390958,3.32000000,6.64000000,400.00000000,207.00000000,0.65125239,0.08330818,158.41600037,0.20856857,2.15569711,0.12950100,6.31377697,9.91141796,285.42752075,308.70721436
4390959,3.32000000,6.68000000,511.00000000,292.00000000,0.82146144,0.10230374,167.07820129,0.01668697,2.15460014,0.13389042,5.97503471,10.04506588,403.04702759,446.60800171
4390960,3.32000000,6.72000000,412.00000000,195.00000000,0.67481285,0.08850349,203.05448914,0.17609335,2.15589952,0.12950100,6.26058483,9.78850555,296.58502197,318.10559082
4390961,3.32000000,6.76000000,282.00000000,71.00000000,0.44513285,0.12288312,195.14219666,0.40420443,1.82036006,0.10589000,3.91580319,6.74689007,154.54916382,136.16960144
4390962,3.32000000,6.80000000,237.00000000,18.00000000,0.37958804,0.14389317,200.72671509,0.39266118,1.77645969,0.06589000,3.19919157,5.75759506,112.16034698,80.55039978
4390963,3.32000000,6.84000000,221.00000000,12.00000000,0.35143211,0.19216076,207.72082520,0.37819174,1.41270590,0.02589000,2.38917089,4.79394770,98.02847290,60.20479965
4456451,3.36000000,4.92000000,69.00000000,4.00000000,0.09665203,0.27794161,61.15037537,0.18252748,0.73109734,0.01032600,0.92128813,2.09042048,15.80817699,5.45599985
4456452,3.36000000,4.96000000,68.00000000,14.00000000,0.09973163,0.31052095,49.53982925,0.14907166,0.65678626,0.05032600,0.82615948,2.00898147,13.35955334,4.02080011
4456453,3.36000000,5.00000000,86.00000000,7.00000000,0.12958682,0.22994351,25.81322098,0.24860302,0.91298538,0.09032600,1.41614366,2.66118312,25.11470795,12.71039963
4456454,3.36000000,5.04000000,87.00000000,10.00000000,0.12871881,0.23745488,13.07272148,0.21900700,0.88201672,0.09357100,1.36575687,2.60996938,23.72949409,10.95359993
4456455,3.36000000,5.08000000,72.00000000,5.00000000,0.10701598,0.37324724,341.23342896,0.12170441,0.51548463,0.05357100,0.66351444,1.89815187,13.88528728,3.74239993
4456456,3.36000000,5.12000000,72.00000000,8.00000000,0.10435163,0.37596178,319.44445801,0.14082912,0.53089643,0.01357100,0.59469730,1.86759496,15.03748798,4.14080000
4456457,3.36000000,5.16000000,198.00000000,6.00000000,0.30265012,0.17049104,149.79129028,0.43408811,1.13925421,0.00461700,2.70140529,4.72307205,89.29718018,50.43199921
4456458,3.36000000,5.20000000,196.00000000,11.00000000,0.29647169,0.16615710,157.02505493,0.41007599,1.12852740,0.04461700,2.72003150,4.73518658,84.91194916,47.49280167
4456459,3.36000000,5.24000000,191.00000000,49.00000000,0.29410541,0.23372605,164.91282654,0.39430401,1.12041044,0.04488500,1.92832720,3.97651720,78.32495117,42.46400070
4456460,3.36000000,5.28000000,224.00000000,174.00000000,0.33850658,0.19586082,170.42247009,0.28720394,1.11496031,0.04540047,2.10095930,4.66030884,89.98063660,48.54719925
4456461,3.36000000,5.32000000,240.00000000,206.00000000,0.36739448,0.12449156,185.92085266,0.18692765,1.20083332,0.04924685,3.51170397,6.08977556,102.23216248,58.27840042
4456462,3.36000000,5.36000000,190.00000000,120.00000000,0.28332698,0.15275662,189.25956726,0.37255827,1.11827922,0.04488500,2.81194282,4.82779551,77.04412079,42.47520065
4456463,3.36000000,5.40000000,180.00000000,8.00000000,0.27198818,0.12455393,195.82916260,0.42136061,1.79319239,0.04413000,3.34347439,5.23843098,77.43357849,46.31359863
4456464,3.36000000,5.44000000,174.00000000,1.00000000,0.26387116,0.17310324,202.61479187,0.43433174,1.45178390,0.00413000,2.55500650,4.37671518,77.77857208,47.45439911
4456475,3.36000000,5.88000000,69.00000000,19.00000000,0.10857383,0.21647811,121.75177765,0.20392688,0.64246780,0.03851700,1.33717024,2.51050162,18.82679367,7.12799978
4456476,3.36000000,5.92000000,98.00000000,77.00000000,0.16466679,0.15457851,87.46439362,0.11835580,0.89300025,0.07851700,2.24994469,3.65875554,30.65560532,13.48799992
4456477,3.36000000,5.96000000,312.00000000,193.00000000,0.48633599,0.07043300,157.76139832,0.05698136,2.37775183,0.09180758,6.73910475,9.31504726,273.68289185,350.03518677
4456478,3.36000000,6.00000000,296.00000000,190.00000000,0.44306451,0.06539505,199.58436584,0.14247616,2.37828660,0.08955056,6.70158339,9.22711563,259.03158569,337.02880859
4456479,3.36000000,6.04000000,74.00000000,67.00000000,0.12745728,0.21944281,233.75813293,0.16925597,0.61889195,0.07496700,1.38989735,2.70163441,19.49713898,7.20959997
4456480,3.36000000,6.08000000,59.00000000,4.00000000,0.10210315,0.17622207,238.14387512,0.24283712,0.77903122,0.03496700,1.58662724,2.69832563,17.62660408,7.88800001
4456487,3.36000000,6.36000000,86.00000000,2.00000000,0.14370157,0.24828716,176.77813721,0.49809739,1.05247319,0.02344600,1.17777443,2.69686103,45.37821198,32.49119949
4456488,3.36000000,6.40000000,82.00000000,46.00000000,0.13527279,0.24095437,182.54034424,0.51903039,1.05246246,0.05717824,1.26300716,2.65608978,45.09611893,33.55360031
4456489,3.36000000,6.44000000,12.00000000,19.00000000,0.02386801,0.41549015,240.71713257,0.06272735,0.27383143,0.02520600,0.25202847,0.84963548,1.18261969,0.16159999
4456491,3.36000000,6.52000000,219.00000000,5.00000000,0.35133353,0.17795885,154.16754150,0.42851251,1.45254731,0.02030100,2.61226273,4.98086691,104.75481415,68.35839844
4456492,3.36000000,6.56000000,235.00000000,10.00000000,0.37361270,0.13739006,160.81901550,0.44653484,1.81658316,0.06030100,3.35764623,5.84572124,117.89436340,87.97760010
4456493,3.36000000,6.60000000,260.00000000,35.00000000,0.42195112,0.13415015,167.10519409,0.48231366,1.86005604,0.08950100,3.57815313,6.28695583,147.96554565,135.68640137
4456494,3.36000000,6.64000000,386.00000000,204.00000000,0.63009208,0.09605390,164.01989746,0.28062233,2.19567084,0.08950100,5.50727224,9.07923889,269.81707764,289.65280151
4456495,3.36000000,6.68000000,521.00000000,321.00000000,0.83980936,0.10443031,174.69326782,0.03075052,2.19459367,0.09574218,5.74108696,10.05268288,405.29550171,442.91198730
4456496,3.36000000,6.72000000,402.00000000,202.00000000,0.66047245,0.08720361,197.45640564,0.23537505,2.19586110,0.08950100,6.19662666,9.75584888,286.02221680,306.08639526
