Ref,x,y,Connectivity,Point First Moment,Point Second Moment,Visual Entropy,Visual Integration [HH],Visual Integration [P-value],Visual Integration [Tekl],Visual Mean Depth,Visual Node Count,Visual Relativised Entropy
589870,1.2,7.56,58,18.372242,8.1216002,1.7905446,3.7993615,0.45578521,0.82269394,3.1812332,1866,2.5856695
589871,1.2,7.62,70,26.228809,13.572,1.8189497,3.8447268,0.46122742,0.8238706,3.1554959,1866,2.5488636
589872,1.2,7.68,97,39.704243,21.243601,1.8568383,3.8990419,0.46774325,0.82526559,3.1254692,1866,2.5046048
589873,1.2,7.74,65,29.483154,17.607599,1.8131729,3.8399508,0.46065447,0.82374722,3.1581769,1866,2.5544434
655365,1.26,5.1,99,45.318523,31.5648,1.8708508,3.8351867,0.46008295,0.82362401,3.1608579,1866,2.5133572
655366,1.26,5.16,107,44.779747,28.5732,1.9112847,3.878495,0.46527836,0.82473963,3.1367292,1866,2.4663744
655367,1.26,5.22,120,52.115326,34.5816,1.8684574,4.2379494,0.50839984,0.83365232,2.9554961,1866,2.3977053
655368,1.26,5.28,101,34.011791,17.1756,1.8697631,3.9178205,0.46999601,0.82574445,3.1152816,1866,2.4886088
655369,1.26,5.34,92,26.100863,9.7812004,1.8705838,3.8332841,0.45985472,0.82357484,3.1619303,1866,2.5124304
655370,1.26,5.4,84,22.154079,7.0092001,1.9975241,3.1841373,0.38198069,0.8055712,3.6026809,1866,2.6420772
655371,1.26,5.46,77,22.193871,7.5348001,2.0414109,3.0557141,0.36657459,0.80168277,3.7120643,1866,2.6585116
655373,1.26,5.58,100,45.400215,26.607599,1.8887397,4.1716065,0.50044107,0.83205158,2.9865952,1866,2.3971879
655374,1.26,5.64,106,44.579544,24.2964,1.8947502,4.1783733,0.50125283,0.83221573,2.9833779,1866,2.3911541
655375,1.26,5.7,104,40.012066,19.9692,1.883242,3.9089029,0.46892622,0.8255173,3.1201072,1866,2.4802606
655376,1.26,5.76,104,37.269123,17.3412,1.883242,3.9089029,0.46892622,0.8255173,3.1201072,1866,2.4802606
655377,1.26,5.82,103,35.248875,15.7536,1.8834602,3.9089029,0.46892622,0.8255173,3.1201072,1866,2.47982
655378,1.26,5.88,101,32.400887,13.5576,1.874299,3.849515,0.4618018,0.82399416,3.1528151,1866,2.5062263
655379,1.26,5.94,226,268.78516,601.01282,1.8020023,5.5736756,0.66863841,0.8624627,2.4868634,1866,2.1656735
655380,1.26,6,225,268.51459,601.1676,1.8011199,5.5716662,0.66839737,0.86242348,2.4873996,1866,2.1667008
655381,1.26,6.06,100,33.13113,15.2064,1.8699849,3.8437707,0.46111274,0.82384592,3.1560321,1866,2.5115926
655382,1.26,6.12,99,34.673462,17.0352,1.8682904,3.8418598,0.4608835,0.82379657,3.1571045,1866,2.5134311
655383,1.26,6.18,97,35.487186,18.219601,1.8668854,3.8399508,0.46065447,0.82374722,3.1581769,1866,2.5147567
655384,1.26,6.24,96,38.429726,21.571199,1.8661664,3.8389971,0.46054006,0.8237226,3.1587131,1866,2.5154362
655385,1.26,6.3,96,42.966614,26.614799,1.8651664,3.8380437,0.4604257,0.82369792,3.1592493,1866,2.5166185
655386,1.26,6.36,95,47.200668,31.464001,1.8635525,3.8323338,0.4597407,0.82355022,3.1624665,1866,2.5196207
655390,1.26,6.6,53,26.022516,18.8244,1.8099695,3.9855084,0.4781161,0.82745624,3.0793567,1866,2.5113456
655391,1.26,6.66,162,243.24532,548.5788,1.5992162,5.7349916,0.68799043,0.86557794,2.4450402,1866,2.3050761
655392,1.26,6.72,103,95.898705,140.7204,1.652985,5.3332648,0.63979787,0.85769254,2.5538874,1866,2.3299017
655393,1.26,6.78,45,18.283974,10.9188,1.7213569,4.3488469,0.52170348,0.83628619,2.9056301,1866,2.4859188
655395,1.26,6.9,36,14.515101,7.9271998,1.76943,3.7919044,0.45489064,0.82249951,3.1855228,1866,2.6033013
655396,1.26,6.96,44,16.566185,8.316,1.7344092,4.0051312,0.48047015,0.82794833,3.0691688,1866,2.568686
655398,1.26,7.08,64,21.482931,9.2376003,1.7998285,3.8247468,0.45883057,0.82335371,3.1667559,1866,2.570473
655399,1.26,7.14,97,37.43161,18.118799,1.807215,4.1149631,0.49364597,0.83066958,3.013941,1866,2.4815328
655400,1.26,7.2,68,20.041071,7.6283998,1.8159947,3.8562381,0.46260834,0.82416749,3.1490617,1866,2.5472639
655401,1.26,7.26,57,15.192017,5.3676,1.796622,3.8068478,0.45668331,0.82288885,3.1769438,1866,2.5779481
655402,1.26,7.32,57,14.755762,5.1479998,1.7958224,3.8059103,0.45657086,0.82286447,3.17748,1866,2.5789258
655403,1.26,7.38,55,14.167813,5.1408,1.7924378,3.8031008,0.45623383,0.82279134,3.1790884,1866,2.5823989
655404,1.26,7.44,56,14.944987,5.8067999,1.7937367,3.8040369,0.45634612,0.82281572,3.1785524,1866,2.5811448
655405,1.26,7.5,57,16.187033,6.8759999,1.7950191,3.8049734,0.45645845,0.82284009,3.1780162,1866,2.5799072
655406,1.26,7.56,60,18.300798,8.4312,1.7987702,3.8077857,0.45679584,0.82291329,3.1764076,1866,2.5762892
655407,1.26,7.62,74,25.843081,12.7944,1.8250954,3.8649168,0.46364948,0.82439089,3.1442358,1866,2.537828
655408,1.26,7.68,97,39.629852,20.969999,1.8568383,3.8990419,0.46774325,0.82526559,3.1254692,1866,2.5046048
655409,1.26,7.74,66,27.514166,15.9408,1.8119751,3.8380437,0.4604257,0.82369792,3.1592493,1866,2.5562289
720901,1.32,5.1,87,33.765991,18.1908,1.8598049,3.8219094,0.45849016,0.8232801,3.1683645,1866,2.5242698
720902,1.32,5.16,91,29.83559,13.1652,1.8950752,3.8591266,0.46295488,0.82424188,3.1474531,1866,2.482758
720903,1.32,5.22,106,38.546345,20.599199,1.8513286,4.2148356,0.50562704,0.83309674,2.9662199,1866,2.4163728
720904,1.32,5.28,87,23.620955,8.1216002,1.8221264,3.4669812,0.41591167,0.8137303,3.3903484,1866,2.6841247
720905,1.32,5.34,79,20.416594,6.4368,2.03496,3.0721133,0.3685419,0.80218619,3.697587,1866,2.6576016
720906,1.32,5.4,77,21.133102,6.9875998,2.0414109,3.0557141,0.36657459,0.80168277,3.7120643,1866,2.6585116
720907,1.32,5.46,73,22.179609,7.9956002,2.0339146,3.0496848,0.36585128,0.8014971,3.7174263,1866,2.6656902
720909,1.32,5.58,89,40.862991,23.3316,1.8545436,3.7587068,0.45090812,0.82163042,3.2048256,1866,2.5502205
720910,1.32,5.64,94,39.411312,20.656799,1.8627031,3.8351867,0.46008295,0.82362401,3.1608579,1866,2.5191839
720911,1.32,5.7,99,39.298153,19.4832,1.867281,3.8409052,0.46076894,0.82377189,3.1576407,1866,2.5146234
720912,1.32,5.76,98,36.762032,17.334,1.8665873,3.8399508,0.46065447,0.82374722,3.1581769,1866,2.5152774
720913,1.32,5.82,98,34.903992,15.5592,1.865577,3.8389971,0.46054006,0.8237226,3.1587131,1866,2.5164704
720914,1.32,5.88,99,34.057945,14.7564,1.8662674,3.8399508,0.46065447,0.82374722,3.1581769,1866,2.5158198
720915,1.32,5.94,224,262.35757,573.84363,1.8011827,5.555644,0.6664753,0.86211032,2.491689,1866,2.1695228
720916,1.32,6,224,262.78009,574.47717,1.8011827,5.555644,0.6664753,0.86211032,2.491689,1866,2.1695228
720917,1.32,6.06,98,34.830383,16.4412,1.8665873,3.8399508,0.46065447,0.82374722,3.1581769,1866,2.5152774
720918,1.32,6.12,96,35.736412,17.906401,1.8641624,3.837091,0.46031138,0.82367331,3.1597855,1866,2.5178049
720919,1.32,6.18,96,38.887508,21.743999,1.8642733,3.8332841,0.45985472,0.82357484,3.1619303,1866,2.5189407
720920,1.32,6.24,96,41.457706,24.4944,1.8730155,3.872664,0.46457887,0.82458997,3.1399465,1866,2.4986608
720921,1.32,6.3,95,44.932056,28.670401,1.8635525,3.8323338,0.4597407,0.82355022,3.1624665,1866,2.5196207
720922,1.32,6.36,95,49.328381,33.66,1.8635525,3.8323338,0.4597407,0.82355022,3.1624665,1866,2.5196207
720926,1.32,6.6,56,29.65251,22.546801,1.8134024,3.9865365,0.47823942,0.82748204,3.0788205,1866,2.508378
720927,1.32,6.66,181,249.15399,533.29321,1.6218563,5.7886901,0.69443232,0.86660039,2.4316354,1866,2.2770917
720928,1.32,6.72,97,64.430847,59.608799,1.7894118,4.5165992,0.54182768,0.84017563,2.8348525,1866,2.3885291
720929,1.32,6.78,54,24.484844,15.8436,1.8040431,3.9640427,0.47554097,0.8269158,3.0906167,1866,2.5227499
720930,1.32,6.84,55,25.752935,16.1532,1.8163617,3.9855084,0.4781161,0.82745624,3.0793567,1866,2.5062618
720931,1.32,6.9,61,28.505531,17.247601,1.7515239,4.387114,0.52629417,0.83718324,2.889008,1866,2.4508882
720932,1.32,6.96,82,37.344036,22.057199,1.7572621,4.5849309,0.55002499,0.84172875,2.8075068,1866,2.3981521
720933,1.32,7.02,68,28.316906,16.2684,1.848754,4.047081,0.48550257,0.82899433,3.0477211,1866,2.4623449
720934,1.32,7.08,69,23.126705,9.9108,1.8188827,3.8437707,0.46111274,0.82384592,3.1560321,1866,2.5490642
720935,1.32,7.14,101,38.473366,18.216,1.8130423,4.1259484,0.49496377,0.83093876,3.008579,1866,2.4740541
720936,1.32,7.2,72,21.617157,8.3123999,1.8205084,3.8600905,0.46307048,0.82426673,3.1469169,1866,2.5428991
720937,1.32,7.26,64,18.011038,6.7248001,1.8043767,3.8124821,0.45735922,0.82303536,3.1737266,1866,2.5706794
720938,1.32,7.32,60,16.908792,6.5771999,1.7987702,3.8077857,0.45679584,0.82291329,3.1764076,1866,2.5762892
720939,1.32,7.38,59,16.792269,6.9191999,1.7975357,3.8068478,0.45668331,0.82288885,3.1769438,1866,2.5774794
720940,1.32,7.44,59,17.511274,7.8263998,1.7975357,3.8068478,0.45668331,0.82288885,3.1769438,1866,2.5774794
720941,1.32,7.5,62,19.511091,9.3923998,1.8011929,3.8096628,0.45702103,0.82296211,3.1753352,1866,2.5739546
720942,1.32,7.56,64,21.649683,11.2896,1.803555,3.8115418,0.45724642,0.82301092,3.1742628,1866,2.5716801
720943,1.32,7.62,78,29.534483,16.149599,1.8348984,3.8755772,0.46492836,0.82466477,3.1383379,1866,2.5268588
720944,1.32,7.68,100,42.616943,23.8536,1.8601466,3.9029803,0.46821573,0.8253662,3.1233244,1866,2.5011997
720945,1.32,7.74,69,30.333668,18.892799,1.8092049,3.8162475,0.45781094,0.82313317,3.1715817,1866,2.566247
786437,1.38,5.1,78,28.498459,13.05,1.8461676,3.8077857,0.45679584,0.82291329,3.1764076,1866,2.5385938
786438,1.38,5.16,90,28.905073,11.7396,2.0280714,3.2079291,0.38483486,0.80627841,3.5833781,1866,2.6098769
786439,1.38,5.22,104,37.122131,18.5256,1.8813773,3.7752326,0.45289063,0.8220638,3.1951742,1866,2.5273352
786440,1.38,5.28,79,21.782454,7.4196,2.0436628,3.0581326,0.36686471,0.8017571,3.7099195,1866,2.6563003
786441,1.38,5.34,75,21.029879,7.2467999,2.0405569,3.0545063,0.36642969,0.80164558,3.7131367,1866,2.6590362
786442,1.38,5.4,72,21.405773,7.7291999,2.0334659,3.049083,0.3657791,0.80147862,3.7179625,1866,2.6659732
786443,1.38,5.46,72,23.6397,9.1512003,2.0334659,3.049083,0.3657791,0.80147862,3.7179625,1866,2.6659732
786451,1.38,5.94,168,235.0116,537.26038,1.7622656,5.2750177,0.63281035,0.85651261,2.5710456,1866,2.2514715
786452,1.38,6,174,240.27968,541.6272,1.7577249,5.440268,0.65263438,0.85983515,2.5233245,1866,2.2240312
786462,1.38,6.6,25,6.9630108,2.934,1.7154024,3.8649168,0.46364948,0.82439089,3.1442358,1866,2.6257753
786463,1.38,6.66,156,222.49254,490.7196,1.6995693,5.3909321,0.64671582,0.85885119,2.5372653,1866,2.2813208
786464,1.38,6.72,52,23.001314,15.714,1.7921222,4.0040936,0.48034567,0.8279224,3.069705,1866,2.5199363
786468,1.38,6.96,25,8.1457586,3.7548001,1.6964524,3.8902094,0.46668369,0.82503974,3.1302948,1866,2.6341238
786470,1.38,7.08,57,21.095362,9.7343998,1.982226,3.1116977,0.37329057,0.80339295,3.6632707,1866,2.6762476
786471,1.38,7.14,90,33.55788,15.7104,2.0443158,3.4028625,0.40821978,0.81192648,3.4353888,1866,2.5147614
786472,1.38,7.2,69,25.863102,14.958,1.774284,4.1062174,0.49259678,0.83045495,3.0182307,1866,2.5088999
786473,1.38,7.26,60,19.849401,10.5696,1.8280051,4.0165806,0.48184362,0.82823467,3.0632708,1866,2.4877014
786474,1.38,7.32,57,15.631636,5.5152001,1.7912574,3.8031008,0.45623383,0.82279134,3.1790884,1866,2.5836792
786475,1.38,7.38,55,14.957966,5.4359999,1.7886971,3.8012302,0.45600942,0.82274264,3.1801608,1866,2.5861495
786476,1.38,7.44,58,16.736746,6.5879998,1.7925131,3.8040369,0.45634612,0.82281572,3.1785524,1866,2.5824683
786477,1.38,7.5,58,17.649349,7.5636001,1.7925131,3.8040369,0.45634612,0.82281572,3.1785524,1866,2.5824683
786478,1.38,7.56,60,19.426327,8.8163996,1.7913088,3.7993615,0.45578521,0.82269394,3.1812332,1866,2.5853503
786479,1.38,7.62,72,26.966068,13.8384,1.8154329,3.8361385,0.46019715,0.82364869,3.1603217,1866,2.5549891
786480,1.38,7.68,98,40.286591,21.531601,1.8518569,3.8931491,0.46703634,0.82511497,3.1286864,1866,2.5109515
786481,1.38,7.74,66,28.82032,16.8228,1.8087516,3.8304343,0.45951283,0.82350105,3.1635389,1866,2.5614264
851970,1.44,4.92,24,7.0367808,2.7107999,1.9449756,2.6191835,0.31420678,0.78745013,4.1640749,1866,2.9370785
851971,1.44,4.98,26,6.8474617,2.4156001,1.9470576,2.6200716,0.31431332,0.78748089,4.1630025,1866,2.9355037
851972,1.44,5.04,43,15.919716,8.2944002,1.9628122,3.1536016,0.37831753,0.8046577,3.627882,1866,2.6713417
851973,1.44,5.1,80,29.562944,13.3344,2.0006826,3.1382339,0.37647396,0.80419534,3.6407506,1866,2.6576123
851974,1.44,5.16,76,26.056211,10.9332,2.0278955,3.0666275,0.36788377,0.80201799,3.7024128,1866,2.6645412
851975,1.44,5.22,102,37.353725,18.381599,1.9377331,3.6913786,0.44283122,0.81984967,3.2450402,1866,2.5064516
851976,1.44,5.28,74,23.353807,8.9927998,2.0343466,3.0502865,0.36592346,0.8015157,3.7168901,1866,2.6654239
851977,1.44,5.34,73,23.336214,9.0251999,2.0339146,3.0496848,0.36585128,0.8014971,3.7174263,1866,2.6656902
851978,1.44,5.4,73,24.70052,9.9432001,2.0339146,3.0496848,0.36585128,0.8014971,3.7174263,1866,2.6656902
851979,1.44,5.46,72,26.304705,11.1564,2.0334659,3.049083,0.3657791,0.80147862,3.7179625,1866,2.6659732
851987,1.44,5.94,152,222.51848,509.19479,1.7440196,5.2445884,0.62915993,0.85589236,2.5801609,1866,2.2719457
851988,1.44,6,150,222.0843,509.08679,1.7366481,5.2750177,0.63281035,0.85651261,2.5710456,1866,2.2722201
851999,1.44,6.66,161,217.65578,466.41599,1.7039946,5.3759313,0.6449163,0.85855067,2.5415549,1866,2.2808201
852004,1.44,6.96,22,6.7938762,2.9628,1.8875101,3.2219725,0.38651955,0.80669391,3.572118,1866,2.6995974
852007,1.44,7.14,57,19.553377,9.0431995,1.9614457,3.3324282,0.39977023,0.80991489,3.4868634,1866,2.6017246
852016,1.44,7.68,63,21.586267,9.9432001,2.0101829,2.7287786,0.32735422,0.79118532,4.0369973,1866,2.8407254
917506,1.5,4.92,33,15.108924,10.1088,1.9608731,3.1555333,0.37854925,0.80471569,3.6262734,1866,2.6708281
917507,1.5,4.98,32,12.570141,7.2972002,1.9614953,3.1073184,0.37276524,0.80326003,3.6670241,1866,2.6895483
917508,1.5,5.04,24,8.5234089,4.3740001,1.9849378,3.0175326,0.36199421,0.8005026,3.7463808,1866,2.7066607
917510,1.5,5.16,33,10.208949,4.0427999,2.0266457,3.049083,0.3657791,0.80147862,3.7179625,1866,2.6639416
917511,1.5,5.22,72,29.44891,15.354,1.9080434,3.6616447,0.43926421,0.81905538,3.2632709,1866,2.5348926
917522,1.5,5.88,36,12.216704,6.0516,1.7373772,3.659044,0.43895224,0.81898564,3.2648795,1866,2.6736658
917523,1.5,5.94,153,215.50981,484.09561,1.7451957,5.2463689,0.62937349,0.85592872,2.5796247,1866,2.270653
917524,1.5,6,152,215.05286,483.88681,1.7410399,5.2642379,0.63151711,0.8562932,2.5742626,1866,2.2706671
917525,1.5,6.06,38,12.528763,5.7708001,1.7489938,3.6677272,0.43999389,0.81921828,3.2595174,1866,2.660917
917535,1.5,6.66,163,209.72987,441.306,1.7047507,5.3591547,0.64290369,0.85821384,2.5463808,1866,2.2836599
917539,1.5,6.9,14,2.8740633,0.84240001,1.77747,2.7153552,0.32574388,0.79073405,4.0520105,1866,3.0185325
917540,1.5,6.96,22,6.0653696,2.3687999,1.8875101,3.2219725,0.38651955,0.80669391,3.572118,1866,2.6995974
917542,1.5,7.08,34,10.159804,3.9816,1.9090751,3.2863708,0.394245,0.80858189,3.5217159,1866,2.6583915
917543,1.5,7.14,48,16.803457,8.2080002,1.9368423,3.2579684,0.39083776,0.80775273,3.5436997,1866,2.6504536
917544,1.5,7.2,29,8.1331902,3.0420001,1.8835584,3.2152698,0.38571548,0.80649579,3.5774798,1866,2.7079425
917546,1.5,7.32,31,7.8891554,2.4191999,2.1544068,1.8816414,0.22572854,0.7585578,5.4042897,1866,3.2617486
917547,1.5,7.38,31,7.3505425,2.1888001,2.1544068,1.8816414,0.22572854,0.7585578,5.4042897,1866,3.2617486
917548,1.5,7.44,31,7.3505425,2.1888001,2.1544068,1.8816414,0.22572854,0.7585578,5.4042897,1866,3.2617486
917549,1.5,7.5,31,7.8891554,2.4191999,2.1544068,1.8816414,0.22572854,0.7585578,5.4042897,1866,3.2617486
917551,1.5,7.62,28,6.4126153,1.8288,1.9531634,2.691242,0.32285118,0.7899192,4.0793567,1866,2.8918357
917552,1.5,7.68,49,17.676918,9.0288,2.0014603,2.720613,0.32637462,0.79091102,4.0461125,1866,2.8461964
917553,1.5,7.74,30,7.4962111,2.2895999,1.9558902,2.6926484,0.32301992,0.78996688,4.0777478,1866,2.8895991
983042,1.56,4.92,20,6.4694109,3.0743999,1.9889551,3.0240271,0.3627733,0.80070412,3.7404826,1866,2.701189
983043,1.56,4.98,24,8.7088013,4.8204002,1.9956305,3.0263956,0.36305743,0.80077755,3.7383378,1866,2.6951954
983044,1.56,5.04,14,2.2690694,0.70560002,1.9422537,2.6227393,0.31463334,0.78757322,4.1597857,1866,2.9373343
983045,1.56,5.1,22,6.2711897,2.826,1.9973668,3.0299554,0.36348447,0.80088782,3.7351205,1866,2.6925254
983046,1.56,5.16,36,14.059,7.0307999,2.0145569,3.0353107,0.36412692,0.80105352,3.7302949,1866,2.6781421
983047,1.56,5.22,77,29.25539,14.4576,1.91254,3.665118,0.43968087,0.81914842,3.261126,1866,2.5308778
983058,1.56,5.88,37,10.660983,4.6872001,1.7423629,3.6685977,0.44009835,0.81924152,3.2589812,1866,2.6663039
983059,1.56,5.94,150,207.98819,459.79199,1.7416488,5.2410316,0.62873322,0.85581964,2.5812333,1866,2.2745495
983060,1.56,6,150,207.98819,459.79199,1.7381583,5.2535019,0.63022918,0.85607433,2.5774798,1866,2.2751462
983061,1.56,6.06,39,11.403004,5.0760002,1.7669631,3.683461,0.44188139,0.81963861,3.249866,1866,2.6401265
983070,1.56,6.6,118,111.87857,173.2608,1.811819,4.5498385,0.54581523,0.84093332,2.8214476,1866,2.3634467
983071,1.56,6.66,161,201.50017,417.50641,1.7018776,5.3480282,0.64156896,0.85799003,2.5495977,1866,2.2881813
983072,1.56,6.72,128,132.54646,251.6508,1.6605616,5.2804246,0.63345891,0.85662258,2.569437,1866,2.3349323
983073,1.56,6.78,101,88.504494,131.75999,1.8553523,4.2944713,0.51518041,0.83500117,2.9297588,1866,2.3905249
983075,1.56,6.9,14,2.2241621,0.45719999,1.8083161,2.9682739,0.35608494,0.79896301,3.7919571,1866,2.8722346
983076,1.56,6.96,22,5.482163,1.908,1.8851919,3.2206297,0.38635847,0.80665427,3.5731905,1866,2.7020903
983078,1.56,7.08,33,8.378334,2.79,1.8884791,3.2172778,0.38595635,0.80655515,3.5758712,1866,2.7038248
983079,1.56,7.14,44,15.016704,7.6104002,1.932707,3.2552238,0.39050847,0.80767232,3.5458446,1866,2.6540725
983080,1.56,7.2,32,7.8863053,2.5848,1.8895354,3.2186177,0.3861171,0.80659479,3.5747988,1866,2.7021997
983082,1.56,7.32,31,6.6198921,1.728,2.1544068,1.8816414,0.22572854,0.7585578,5.4042897,1866,3.2617486
983083,1.56,7.38,31,6.0090775,1.4976,2.1544068,1.8816414,0.22572854,0.7585578,5.4042897,1866,3.2617486
983084,1.56,7.44,31,6.0090775,1.4976,2.1544068,1.8816414,0.22572854,0.7585578,5.4042897,1866,3.2617486
983085,1.56,7.5,31,6.6198921,1.728,2.1544068,1.8816414,0.22572854,0.7585578,5.4042897,1866,3.2617486
983087,1.56,7.62,31,6.9972,2.0411999,1.9575983,2.6935871,0.32313249,0.78999871,4.0766754,1866,2.8881431
983088,1.56,7.68,46,16.598719,9.0288,1.9995432,2.719177,0.32620236,0.79086274,4.0477214,1866,2.8474188
983089,1.56,7.74,32,7.2333384,2.0304,1.9577179,2.6935871,0.32313249,0.78999871,4.0766754,1866,2.8882461
1048579,1.62,4.98,43,12.769302,4.6259999,1.7211137,3.436914,0.4123047,0.81288767,3.4112601,1866,2.7679162
1048580,1.62,5.04,44,11.469737,3.7079999,1.7220531,3.4376783,0.4123964,0.81290913,3.4107239,1866,2.7670763
1048581,1.62,5.1,44,10.269431,2.97,1.7246625,3.4392083,0.41257995,0.81295216,3.4096515,1866,2.76422
1048582,1.62,5.16,52,14.800631,6.3648,1.7832574,3.5134809,0.42148995,0.81502265,3.3587132,1866,2.6876965
1048583,1.62,5.22,82,29.672567,14.904,1.9174033,3.6694686,0.44020283,0.81926483,3.258445,1866,2.5263357
1048584,1.62,5.28,45,10.993027,3.5352001,1.7602024,3.4952064,0.41929767,0.81451631,3.3710456,1866,2.712615
1048585,1.62,5.34,43,10.962886,3.4452,1.7206872,3.4700947,0.41628519,0.81381726,3.3882039,1866,2.755857
1048586,1.62,5.4,44,13.066167,4.6691999,1.725509,3.4739947,0.41675302,0.8139261,3.3855228,1866,2.7504416
1048594,1.62,5.88,40,10.24531,3.6324,1.7288989,3.8902094,0.46668369,0.82503974,3.1302948,1866,2.6072447
1048595,1.62,5.94,149,201.70578,436.9068,1.7404541,5.239255,0.62852007,0.85578334,2.5817695,1866,2.2758603
1048596,1.62,6,149,201.70578,436.9068,1.7369591,5.2517166,0.63001502,0.85603791,2.578016,1866,2.2764628
1048597,1.62,6.06,42,11.163133,4.1004,1.7434318,3.8960934,0.46738952,0.82519025,3.1270778,1866,2.5930524
1048605,1.62,6.54,57,21.404491,11.1204,1.7743096,3.7251873,0.44688702,0.8207469,3.2246649,1866,2.6232457
1048606,1.62,6.6,120,104.27837,154.3896,1.7322712,4.8118935,0.57725227,0.84676534,2.7222519,1866,2.3709507
1048607,1.62,6.66,163,196.79239,399.2616,1.7034829,5.3443298,0.64112526,0.85791558,2.5506701,1866,2.2877173
1048608,1.62,6.72,127,128.03867,240.10921,1.6590872,5.2768188,0.63302636,0.85654926,2.5705094,1866,2.3368688
1048609,1.62,6.78,89,54.543629,53.874001,1.7676164,4.3476238,0.52155674,0.8362574,2.9061663,1866,2.4498076
1048610,1.62,6.84,52,17.741724,8.2872,1.7704754,3.7224958,0.44656414,0.82067573,3.2262735,1866,2.6264668
1048611,1.62,6.9,13,2.0358005,0.43560001,1.8069156,2.9677038,0.35601658,0.79894507,3.7924933,1866,2.8734536
1048612,1.62,6.96,22,5.0669341,1.5804,1.8851919,3.2206297,0.38635847,0.80665427,3.5731905,1866,2.7020903
1048614,1.62,7.08,37,9.2292118,2.9951999,1.9134651,3.2334313,0.38789418,0.80703199,3.5630026,1866,2.6776145
1048615,1.62,7.14,42,13.76646,7.0812001,1.9295503,3.2531681,0.39026189,0.80761206,3.5474532,1866,2.6570635
1048616,1.62,7.2,33,7.7854137,2.4660001,1.8909788,3.2199588,0.38627797,0.80663443,3.5737267,1866,2.7006323
1048618,1.62,7.32,31,5.7531633,1.2672,2.1544068,1.8816414,0.22572854,0.7585578,5.4042897,1866,3.2617486
1048619,1.62,7.38,31,5.0977063,1.0368,2.1544068,1.8816414,0.22572854,0.7585578,5.4042897,1866,3.2617486
1048620,1.62,7.44,31,5.0977063,1.0368,2.1544068,1.8816414,0.22572854,0.7585578,5.4042897,1866,3.2617486
1048621,1.62,7.5,31,5.7531633,1.2672,2.1544068,1.8816414,0.22572854,0.7585578,5.4042897,1866,3.2617486
1048623,1.62,7.62,35,9.8038931,4.4352002,1.9873817,2.7115443,0.32528672,0.79060566,4.0563002,1866,2.8569727
1048624,1.62,7.68,43,15.819741,9.4463997,1.9974111,2.7177427,0.32603028,0.79081446,4.0493298,1866,2.8488553
1048625,1.62,7.74,29,5.8900676,1.5372,1.9549267,2.6921794,0.32296365,0.78995097,4.0782843,1866,2.8903251
1114115,1.68,4.98,42,11.230859,3.78,1.7122356,3.4315724,0.41166392,0.81273735,3.4150133,1866,2.777431
1114116,1.68,5.04,45,10.472826,3.1212001,1.732031,3.4438062,0.41313154,0.81308132,3.4064343,1866,2.7563307
1114117,1.68,5.1,47,10.043613,2.7828,1.7364243,3.4468782,0.41350007,0.81316751,3.4042895,1866,2.7518845
1114118,1.68,5.16,67,21.817133,11.4264,1.8190851,4.2849464,0.51403779,0.83477479,2.9340482,1866,2.4210639
