Ref,x,y,Connectivity,Metric Mean Shortest-Path Angle,Metric Mean Shortest-Path Distance,Metric Mean Straight-Line Distance,Metric Node Count,Point First Moment,Point Second Moment
2883615,3.3,6.66,211,1.4945831,1.7146353,1.4998956,1866,166.1524,187.63921
2883616,3.3,6.72,176,1.4576567,1.7341026,1.5227131,1866,127.48552,139.41721
2883617,3.3,6.78,113,1.5062096,1.7594019,1.5476739,1866,57.570312,47.484001
2883618,3.3,6.84,97,1.5494839,1.7905362,1.5747143,1866,41.853832,25.2108
2883619,3.3,6.9,44,2.4336047,2.016546,1.6037354,1866,13.092675,4.6440001
2883620,3.3,6.96,44,2.2815807,2.0232513,1.6346081,1866,12.155351,4.158
2883621,3.3,7.02,45,2.0422266,2.0401752,1.6672132,1866,12.319215,4.23
2883622,3.3,7.08,49,1.9843658,2.0692458,1.7014445,1866,15.013805,5.8895998
2883623,3.3,7.14,53,1.9394821,2.1077929,1.7371927,1866,19.078573,8.7804003
2949122,3.36,4.92,28,2.4966199,2.2958901,1.778209,1866,7.037652,2.7612
2949123,3.36,4.98,29,2.5257106,2.2585883,1.7403945,1866,6.8157191,2.7828
2949124,3.36,5.04,34,2.6365535,2.2337027,1.7043655,1866,9.5679398,4.4892001
2949125,3.36,5.1,29,2.8301203,2.2243428,1.6702235,1866,6.1368194,1.7532001
2949126,3.36,5.16,89,1.6977359,1.9079027,1.6380435,1866,42.074669,24.598801
2949127,3.36,5.22,85,1.7441783,1.8664495,1.6078688,1866,37.393665,20.9772
2949128,3.36,5.28,106,1.5139803,1.8297343,1.5797586,1866,45.776115,26.3232
2949129,3.36,5.34,111,1.5615407,1.8192265,1.5537804,1866,50.169422,29.872801
2949130,3.36,5.4,78,1.9595855,1.8301768,1.5299517,1866,35.859226,22.438801
2949138,3.36,5.88,29,1.7455473,1.6312312,1.4127207,1866,7.9723134,3.0023999
2949139,3.36,5.94,165,1.5045033,1.6026378,1.4075822,1866,156.38477,210.60719
2949140,3.36,6,159,1.5376339,1.600777,1.4047815,1866,151.09088,205.75079
2949141,3.36,6.06,32,1.859592,1.6281123,1.4043161,1866,9.5949621,3.9384
2949146,3.36,6.36,35,2.0414252,1.797755,1.4341389,1866,18.442493,12.9024
2949147,3.36,6.42,9,2.1057165,1.8161471,1.4462755,1866,1.4900438,0.3348
2949149,3.36,6.54,96,1.8547349,1.7526377,1.4767848,1866,45.545723,29.6856
2949150,3.36,6.6,109,1.7364987,1.7382357,1.4952266,1866,62.542828,58.2948
2949151,3.36,6.66,219,1.5490789,1.7376038,1.5158696,1866,173.63139,195.00481
2949152,3.36,6.72,172,1.4837326,1.7541035,1.5387069,1866,124.45335,135.72
2949153,3.36,6.78,109,1.5563403,1.780651,1.5636998,1866,60.116852,52.9884
2949154,3.36,6.84,94,1.6260478,1.8143165,1.5907862,1866,44.290985,28.6992
3014658,3.42,4.92,24,2.4950576,2.2581441,1.792545,1866,4.8434768,1.4184
3014659,3.42,4.98,29,2.4967012,2.211797,1.7549121,1866,6.2985806,2.0880001
3014660,3.42,5.04,37,2.7121239,2.1785085,1.7190658,1866,10.406647,4.6223998
3014661,3.42,5.1,32,2.8295772,2.1650949,1.6851202,1866,6.746912,1.8072
3014664,3.42,5.28,98,1.5568125,1.8507091,1.5952418,1866,47.377975,29.746799
3014665,3.42,5.34,93,1.6893369,1.8447204,1.5694609,1866,44.966541,28.717199
3014674,3.42,5.88,24,1.8479682,1.6590443,1.4296856,1866,7.3627887,3.1212001
3014675,3.42,5.94,163,1.5318856,1.6278278,1.4246156,1866,156.51613,215.4924
3014676,3.42,6,157,1.5569237,1.6263523,1.4218941,1866,151.69261,211.4136
3014677,3.42,6.06,26,1.9247098,1.6561679,1.4215171,1866,8.009593,3.402
3014682,3.42,6.36,35,2.0608757,1.8566942,1.4516546,1866,20.354422,15.1992
3014683,3.42,6.42,16,2.1246347,1.8707008,1.4637934,1866,6.961987,4.7448001
3014685,3.42,6.54,91,1.9420525,1.7910249,1.4942744,1866,47.932869,34.304401
3014686,3.42,6.6,106,1.8973706,1.7730725,1.5127072,1866,68.468895,68.284798
3014687,3.42,6.66,232,1.546948,1.7608654,1.5333509,1866,181.47604,201.20039
3014688,3.42,6.72,155,1.5171486,1.7760144,1.5561982,1866,107.63706,118.5588
3014689,3.42,6.78,103,1.7216369,1.809471,1.5812117,1866,64.018936,60.620399
3014690,3.42,6.84,94,1.7290496,1.8456936,1.6083252,1866,49.956497,35.848801
3080194,3.48,4.92,19,2.8698173,2.2388203,1.8083401,1866,3.365299,0.68400002
3080195,3.48,4.98,22,2.5778122,2.179235,1.7708997,1866,3.7457952,0.792
3080196,3.48,5.04,43,2.5659528,2.1281996,1.735229,1866,12.843952,5.3604002
3080197,3.48,5.1,34,2.829164,2.1060672,1.7014586,1866,7.0547376,1.7208
3080200,3.48,5.28,82,1.5869343,1.8723444,1.6121337,1866,43.694462,31.4856
3080201,3.48,5.34,99,1.6918503,1.8700405,1.586548,1866,49.888744,33.102001
3080210,3.48,5.88,67,2.2007074,1.6981453,1.4480927,1866,40.029388,33.411598
3080211,3.48,5.94,168,1.5439225,1.6529192,1.4431034,1866,159.42017,222.606
3080212,3.48,6,168,1.5551726,1.6516008,1.4404643,1866,160.23334,223.7184
3080213,3.48,6.06,69,2.230715,1.6974411,1.4401712,1866,42.770443,36.737999
3080221,3.48,6.54,122,2.3238375,1.8669279,1.5132375,1866,78.366531,64.879204
3080222,3.48,6.6,125,2.3398173,1.8250521,1.5316542,1866,80.577393,68.8284
3080223,3.48,6.66,242,1.5584284,1.7845882,1.5522904,1866,184.22566,204.4044
3080224,3.48,6.72,121,2.1777401,1.8304272,1.5751375,1866,73.63237,59.594398
3080225,3.48,6.78,122,2.1628065,1.878026,1.6001542,1866,75.397888,61.088402
3080226,3.48,6.84,125,2.114018,1.9266397,1.6272691,1866,81.012627,67.802399
3145733,3.54,5.1,66,2.4241159,2.0472302,1.719172,1866,17.444613,5.6483998
3145736,3.54,5.28,112,1.573281,1.8942859,1.6303824,1866,55.256294,38.080799
3145737,3.54,5.34,106,1.6943482,1.8953027,1.6049908,1866,54.086441,37.274399
3145746,3.54,5.88,68,1.8195577,1.6984696,1.4678999,1866,35.220943,26.542801
3145747,3.54,5.94,168,1.5491486,1.6774116,1.4630002,1866,160.63332,229.6548
3145748,3.54,6,169,1.5514928,1.6762344,1.460446,1866,161.81413,231.01199
3145749,3.54,6.06,73,1.8622031,1.6980525,1.4602345,1866,41.078201,33.170399
3145757,3.54,6.54,122,2.1181123,1.858407,1.5336195,1866,72.282471,56.5308
3145758,3.54,6.6,130,1.9602617,1.8243017,1.552021,1866,75.830124,60.656399
3145759,3.54,6.66,228,1.6158239,1.8092294,1.5726457,1866,176.87074,201.5352
3145760,3.54,6.72,169,1.5338998,1.8225358,1.595481,1866,104.84882,93.308403
3145761,3.54,6.78,124,1.9880079,1.8682073,1.6204838,1866,70.010391,53.294399
3145762,3.54,6.84,125,2.0108809,1.9161985,1.6475766,1866,74.780403,59.1912
3211267,3.6,4.98,47,2.0747271,2.1106231,1.8070242,1866,14.411889,5.4432001
3211268,3.6,5.04,53,1.9694246,2.0588241,1.7716864,1866,14.595661,5.1192002
3211269,3.6,5.1,65,1.9351753,2.010962,1.7382327,1866,16.569178,5.2272
3211270,3.6,5.16,66,1.8771902,1.9683192,1.7067643,1866,24.162453,15.8292
3211271,3.6,5.22,74,1.7671524,1.9332234,1.6773292,1866,36.476002,33.015598
3211272,3.6,5.28,108,1.6015563,1.9178008,1.6499821,1866,53.343639,39.060001
3211273,3.6,5.34,109,1.7005192,1.9208448,1.6247815,1866,55.336899,40.341599
3211274,3.6,5.4,49,2.4061377,1.9712102,1.6017364,1866,15.306518,5.8751998
3211282,3.6,5.88,67,1.6820911,1.7151098,1.4890792,1866,28.653027,17.344801
3211283,3.6,5.94,166,1.536375,1.7000468,1.4842761,1866,160.87616,237.04201
3211284,3.6,6,171,1.5282376,1.6990334,1.481809,1866,164.22438,239.64481
3211285,3.6,6.06,76,1.7072198,1.7144967,1.4816766,1866,39.139988,29.393999
3211293,3.6,6.54,125,1.9778069,1.864557,1.5553771,1866,67.781471,49.428001
3211294,3.6,6.6,137,1.8148617,1.8400311,1.5737689,1866,72.460411,52.848
3211295,3.6,6.66,219,1.6095686,1.8326715,1.5943784,1866,171.85442,202.98599
3211296,3.6,6.72,182,1.5321313,1.8447932,1.6171945,1866,124.97633,128.2428
3211297,3.6,6.78,129,1.6770189,1.8698627,1.6421694,1866,66.175415,46.659599
3211298,3.6,6.84,126,1.8432465,1.9140576,1.669222,1866,69.456543,51.573601
3276803,3.66,4.98,49,1.889976,2.1080694,1.8271046,1866,13.846831,4.8959999
3276804,3.66,5.04,54,1.8635691,2.0587864,1.7919457,1866,13.604468,4.3632002
3276805,3.66,5.1,61,1.8162212,2.01369,1.7586684,1866,14.778091,4.5647998
3276806,3.66,5.16,69,1.7340416,1.976079,1.7273698,1866,22.061401,12.4776
3276807,3.66,5.22,80,1.6211758,1.9500803,1.6981162,1866,36.667404,31.082399
3276808,3.66,5.28,104,1.6204308,1.9419385,1.6709609,1866,51.725643,40.1436
3276809,3.66,5.34,107,1.7126881,1.9467245,1.6459444,1866,56.269169,43.916401
3276810,3.66,5.4,48,2.0738263,1.9742445,1.6230745,1866,13.353399,4.6620002
3276818,3.66,5.88,63,1.6304445,1.7364371,1.5116138,1866,23.172497,11.646
3276819,3.66,5.94,168,1.5285121,1.7227365,1.506912,1866,162.94591,246.0564
3276820,3.66,6,171,1.5223165,1.722169,1.5045329,1866,165.1266,247.8564
3276821,3.66,6.06,81,1.6430862,1.7356604,1.5044768,1866,39.197311,27.1152
3276829,3.66,6.54,128,1.8927177,1.8783641,1.5784792,1866,63.788418,42.663601
3276830,3.66,6.6,143,1.7512003,1.8601574,1.5968658,1866,72.766029,50.3964
3276831,3.66,6.66,211,1.6025729,1.8563597,1.6174598,1866,165.99829,203.75999
3276832,3.66,6.72,188,1.5200673,1.8674325,1.64025,1866,137.7188,163.2924
3276833,3.66,6.78,136,1.54967,1.8892536,1.6651857,1866,66.115944,44.146801
3276834,3.66,6.84,130,1.6667361,1.9225713,1.6921829,1866,66.381454,45.820801
3342339,3.72,4.98,51,1.806875,2.1159601,1.8485539,1866,15.214015,6.0047998
3342340,3.72,5.04,53,1.7723621,2.0672877,1.8135908,1866,12.96938,4.0391998
3342341,3.72,5.1,62,1.7173474,2.0254867,1.7805005,1866,14.908447,4.5432
3342342,3.72,5.16,66,1.6413025,1.9917831,1.7493849,1866,16.856138,5.994
3342343,3.72,5.22,90,1.581664,1.9712641,1.7203139,1866,40.537987,31.5252
3342344,3.72,5.28,104,1.6408215,1.9662957,1.6933407,1866,53.347095,43.7868
3342345,3.72,5.34,103,1.7326691,1.9731842,1.6684977,1866,56.632458,47.271599
3342346,3.72,5.4,51,2.0081515,1.9991056,1.6457933,1866,14.958912,5.7887998
3342354,3.72,5.88,58,1.6190131,1.760216,1.5354971,1866,18.588772,7.6968002
3342355,3.72,5.94,173,1.5277787,1.7459204,1.5309021,1866,166.95558,257.06879
3342356,3.72,6,177,1.510377,1.7454714,1.5286114,1866,169.02168,258.50519
3342357,3.72,6.06,85,1.623879,1.7592202,1.528626,1866,39.000565,25.002001
3342365,3.72,6.54,131,1.8394834,1.8957901,1.6029072,1866,62.793659,40.222801
3342366,3.72,6.6,149,1.7043203,1.8813704,1.6212941,1866,73.756813,49.381199
3342367,3.72,6.66,209,1.5814446,1.8796933,1.6418728,1866,164.03636,207.8748
3342368,3.72,6.72,185,1.534052,1.8919882,1.6646298,1866,134.3428,163.8756
3342369,3.72,6.78,140,1.5221198,1.9127009,1.689515,1866,65.713394,41.9184
3342370,3.72,6.84,133,1.5936844,1.942353,1.7164418,1866,64.416435,42.029999
3407875,3.78,4.98,48,1.7485102,2.1315157,1.871374,1866,13.584202,4.7951999
3407876,3.78,5.04,57,1.7032915,2.0846784,1.8366214,1866,16.37615,6.2964001
3407877,3.78,5.1,61,1.6310899,2.0429547,1.8037337,1866,15.583506,5.1083999
3407878,3.78,5.16,67,1.5773194,2.0117424,1.7728105,1866,16.976419,5.7096
3407879,3.78,5.22,95,1.5898138,1.9938987,1.7439251,1866,42.492706,31.478399
3407880,3.78,5.28,104,1.6773592,1.991806,1.7171286,1866,56.546001,48.902401
3407881,3.78,5.34,101,1.8252739,2.0077729,1.692451,1866,58.586956,51.588001
3407882,3.78,5.4,55,1.9743593,2.0318208,1.6698995,1866,18.50676,8.4960003
3407890,3.78,5.88,49,1.6366208,1.7860327,1.5607342,1866,15.775646,6.9084001
3407891,3.78,5.94,181,1.4874637,1.7692863,1.5562516,1866,171.29559,268.8768
3407892,3.78,6,187,1.4833225,1.7691398,1.5540481,1866,174.56868,270.8064
3407893,3.78,6.06,70,1.6238182,1.7847235,1.5541241,1866,25.025896,11.6208
3407901,3.78,6.54,134,1.804229,1.9150441,1.6286563,1866,62.001289,37.8144
3407902,3.78,6.6,151,1.6775703,1.9038279,1.6470459,1866,73.72831,48.884399
3407903,3.78,6.66,206,1.566637,1.9048398,1.6676073,1866,162.15433,212.9364
3407904,3.78,6.72,184,1.5240037,1.9176862,1.6903238,1866,133.22906,168.1308
3407905,3.78,6.78,146,1.4993135,1.9380275,1.7151471,1866,67.757111,42.515999
3407906,3.78,6.84,138,1.5049661,1.9655386,1.7419902,1866,64.120323,39.312
3473411,3.84,4.98,45,1.7819601,2.156251,1.8955597,1866,13.126256,4.4819999
3473412,3.84,5.04,48,1.7334679,2.110647,1.8610356,1866,13.081547,4.3667998
3473413,3.84,5.1,52,1.6341337,2.0692377,1.8283633,1866,13.73469,4.6079998
3473414,3.84,5.16,71,1.5000226,2.0348363,1.7976434,1866,20.906469,8.4203997
3473415,3.84,5.22,106,1.5382966,2.0166953,1.7689492,1866,46.943333,32.626801
3473416,3.84,5.28,99,1.8859555,2.0284798,1.7423302,1866,58.50671,53.801998
3473417,3.84,5.34,93,1.9140691,2.0454075,1.7178131,1866,58.079941,54.1404
3473418,3.84,5.4,58,2.0024972,2.0692019,1.6954019,1866,24.178011,14.3136
3473426,3.84,5.88,78,2.1266856,1.8368827,1.5873424,1866,32.693886,18.406799
3473427,3.84,5.94,194,1.453455,1.7944055,1.5829802,1866,178.07013,282.96719
3473428,3.84,6,197,1.4548968,1.7946767,1.5808612,1866,179.86813,284.05441
3473429,3.84,6.06,79,2.1300521,1.837389,1.580988,1866,32.696518,18.4608
3473437,3.84,6.54,138,1.8510994,1.933676,1.655728,1866,62.774578,37.501202
3473438,3.84,6.6,151,1.6705548,1.9258506,1.6741208,1866,71.10009,45.990002
3473439,3.84,6.66,205,1.5505598,1.9310389,1.694658,1866,161.92668,219.85201
3473440,3.84,6.72,183,1.5081536,1.9449021,1.7173253,1866,131.25154,170.0136
3473441,3.84,6.78,151,1.4769523,1.9652008,1.7420747,1866,69.987595,44.049599
3473442,3.84,6.84,140,1.4662803,1.9910126,1.7688209,1866,62.384739,35.8344
3538947,3.9,4.98,64,2.0725908,2.26056,1.9211051,1866,28.759577,17.658001
3538948,3.9,5.04,65,2.0694544,2.2038283,1.8868248,1866,26.686701,15.6312
3538949,3.9,5.1,65,2.0596726,2.1481643,1.8543837,1866,23.806023,12.4596
3538950,3.9,5.16,80,2.0463703,2.0932236,1.8238796,1866,34.413742,22.942801
3538951,3.9,5.22,127,1.445793,2.0399499,1.7953856,1866,55.261505,36.867599
3538952,3.9,5.28,64,2.2610888,2.0668709,1.7689493,1866,19.806309,8.6436005
3538953,3.9,5.34,56,2.3399451,2.0741231,1.7445942,1866,16.131954,5.8140001
3538954,3.9,5.4,51,2.4441638,2.0895441,1.7223209,1866,16.22438,6.4692001
3538956,3.9,5.52,43,2.3229654,2.0632093,1.6837828,1866,14.248824,6.1704001
3538957,3.9,5.58,50,2.3151691,2.0431042,1.6674365,1866,16.520012,7.1820002
3538958,3.9,5.64,45,2.297694,2.0261872,1.6530576,1866,13.946855,5.8428001
3538959,3.9,5.7,36,2.4155142,2.0183237,1.6406518,1866,10.337334,3.96
3538961,3.9,5.82,80,1.9540194,1.8768847,1.621755,1866,31.578291,16.6644
3538962,3.9,5.88,102,1.6024117,1.8324994,1.6153573,1866,40.533203,22.4424
3538963,3.9,5.94,201,1.4174719,1.822145,1.6111207,1866,184.19936,298.18079
3538964,3.9,6,203,1.4373591,1.8216311,1.609085,1866,184.53194,298.05121
3538965,3.9,6.06,116,1.4834074,1.8257926,1.6092517,1866,47.786472,26.7192
3538966,3.9,6.12,90,2.1247325,1.8686789,1.611583,1866,39.753498,24.138
3538968,3.9,6.24,39,2.0552893,1.963145,1.6223738,1866,12.274891,5.2128
3538969,3.9,6.3,54,1.9579546,1.9615825,1.6307476,1866,19.181452,8.8739996
3538970,3.9,6.36,59,1.9942764,1.9689775,1.6411158,1866,22.130192,10.674
3538971,3.9,6.42,49,2.0117517,1.9812068,1.6534761,1866,17.643322,8.1647997
3538973,3.9,6.54,140,1.8427466,1.9426892,1.6841402,1866,63.833054,38.6712
3538974,3.9,6.6,155,1.5949668,1.9442853,1.7025286,1866,72.394234,47.1492
3538975,3.9,6.66,207,1.5822145,1.9557463,1.7230308,1866,164.18852,229.52161
3538976,3.9,6.72,183,1.5112478,1.9720446,1.7456338,1866,130.72443,175.01041
3538977,3.9,6.78,158,1.448121,1.9939131,1.7702935,1866,74.271469,47.6856
3538978,3.9,6.84,149,1.4414113,2.0206056,1.7969255,1866,68.387962,40.438801
3604483,3.96,4.98,82,1.9610016,2.2593796,1.9480002,1866,52.347973,52.3368
3604484,3.96,5.04,88,1.9144812,2.2033792,1.9139823,1866,51.021748,47.923199
3604485,3.96,5.1,88,1.9940337,2.1489341,1.8817874,1866,44.009792,36.172798
3604486,3.96,5.16,114,1.4255685,2.0936422,1.8515139,1866,53.996071,37.911598
3604487,3.96,5.22,135,1.4240663,2.0714624,1.8232332,1866,67.60601,48.920399
3604488,3.96,5.28,90,1.8782446,2.0603678,1.7969925,1866,30.96847,15.1416
3604489,3.96,5.34,72,2.072803,2.061378,1.7728093,1866,22.572966,9.6120005
3604490,3.96,5.4,58,2.1417289,2.0577855,1.7506841,1866,16.429737,5.9400001
3604492,3.96,5.52,78,2.1584609,2.0298185,1.7123984,1866,41.367199,31.906799
3604493,3.96,5.58,84,2.140481,2.0084684,1.6961852,1866,37.874912,24.343201
3604494,3.96,5.64,85,2.2177503,1.9911507,1.6819456,1866,34.933372,19.728001
3604495,3.96,5.7,68,2.2460043,1.9760945,1.6696852,1866,22.813059,9.9432001
3604497,3.96,5.82,106,1.7347574,1.8781666,1.6510867,1866,43.436874,24.4512
3604498,3.96,5.88,141,1.4776049,1.8574482,1.6448336,1866,62.124504,36.5364
3604499,3.96,5.94,241,1.4029696,1.8514456,1.6407136,1866,216.2717,334.86121
3604500,3.96,6,243,1.4042042,1.8502314,1.6387581,1866,217.0006,335.4552
3604501,3.96,6.06,155,1.4254934,1.8529488,1.6389687,1866,73.801186,47.246399
3604502,3.96,6.12,123,1.6808432,1.8690091,1.6413153,1866,55.788185,35.3232
3604504,3.96,6.24,67,1.8833897,1.9233565,1.6521211,1866,21.739334,8.9748001
3604505,3.96,6.3,85,1.8590212,1.9279705,1.6605014,1866,36.072742,22.075199
3604506,3.96,6.36,92,1.8230268,1.9344282,1.6708766,1866,44.241169,30.959999
3604507,3.96,6.42,99,1.8683457,1.9457591,1.6832452,1866,54.643677,42.721199
3604509,3.96,6.54,150,1.6262488,1.9430331,1.7139198,1866,68.229446,42.397202
3604510,3.96,6.6,165,1.4615239,1.9550415,1.7322837,1866,77.044052,50.641201
3604511,3.96,6.66,220,1.4270918,1.975891,1.7527301,1866,173.41245,244.3284
3604512,3.96,6.72,198,1.4963619,1.9998198,1.7752497,1866,141.66025,187.326
3604513,3.96,6.78,174,1.4735565,2.0239649,1.7997994,1866,87.8992,61.181999
3604514,3.96,6.84,170,1.4592603,2.0517488,1.8262992,1866,89.10125,63.673199
3670019,4.02,4.98,99,1.8904428,2.2654469,1.9762343,1866,73.926842,83.944801
3670020,4.02,5.04,102,1.8175352,2.2102201,1.9424968,1866,70.863541,77.2416
3670021,4.02,5.1,111,1.6409044,2.1603599,1.9105659,1866,70.02951,71.240402
3670022,4.02,5.16,135,1.428292,2.1271026,1.8805389,1866,82.751831,78.1092
3670023,4.02,5.22,153,1.6345593,2.096566,1.8524884,1866,96.707382,89.380798
3670024,4.02,5.28,127,1.7931297,2.0768301,1.82646,1866,69.066811,58.507198
3670025,4.02,5.34,121,1.9199541,2.0629268,1.8024694,1866,63.602676,51.364799
3670026,4.02,5.4,115,1.8722376,2.0521586,1.7805125,1866,58.758091,45.442799
3670027,4.02,5.46,117,1.8953136,2.0330327,1.7605509,1866,57.405609,42.119999
3670028,4.02,5.52,113,1.9070206,2.0133491,1.7425413,1866,54.832573,38.4048
3670029,4.02,5.58,109,1.8499554,1.990638,1.7264847,1866,52.243919,35.226002
3670030,4.02,5.64,108,1.8292466,1.9696108,1.7123902,1866,50.611183,32.864399
3670031,4.02,5.7,118,1.7507863,1.9479994,1.7002622,1866,52.505367,31.823999
3670032,4.02,5.76,127,1.7329085,1.9251428,1.690104,1866,54.092197,31.2624
3670033,4.02,5.82,133,1.5840845,1.9019215,1.6819304,1866,55.788948,31.445999
3670034,4.02,5.88,160,1.4267855,1.8860201,1.6758054,1866,73.355659,44.6796
3670035,4.02,5.94,244,1.4100472,1.8821428,1.6717888,1866,219.13269,348.72479
3670036,4.02,6,245,1.3971037,1.8810561,1.6699114,1866,219.15755,348.68521
3670037,4.02,6.06,158,1.4111061,1.8832633,1.6701733,1866,72.544037,44.7948
3670038,4.02,6.12,134,1.3054042,1.8890917,1.6725469,1866,55.677898,31.77
3670039,4.02,6.18,126,1.3957072,1.8911437,1.6769732,1866,53.756062,32.515202
3670040,4.02,6.24,113,1.4614362,1.8984822,1.6833884,1866,51.382336,33.782398
3670041,4.02,6.3,105,1.5371484,1.9092337,1.6917801,1866,50.678024,36.09
3670042,4.02,6.36,103,1.5742582,1.9184372,1.702148,1866,52.111271,39.3624
3670043,4.02,6.42,112,1.5978339,1.92698,1.7144907,1866,57.794712,44.838001
3670044,4.02,6.48,163,1.4332484,1.9347579,1.7288033,1866,83.219475,61.711201
3670045,4.02,6.54,213,1.3023282,1.9561057,1.7450908,1866,118.92471,94.035599
3670046,4.02,6.6,216,1.3964553,1.9769245,1.763399,1866,125.51216,105.534
3670047,4.02,6.66,260,1.3827062,1.9993504,1.783761,1866,218.5446,303.29639
3670048,4.02,6.72,230,1.3882351,2.0255227,1.8061707,1866,182.50539,245.63161
3670049,4.02,6.78,206,1.3887451,2.0540726,1.8305883,1866,130.53517,121.1976
3670050,4.02,6.84,198,1.4739923,2.0826757,1.8569359,1866,127.33382,119.2248
3735555,4.08,4.98,100,1.7908467,2.2815506,2.0057895,1866,76.944107,88.070396
3735556,4.08,5.04,105,1.6673285,2.2310157,1.9723514,1866,74.020172,80.524803
3735557,4.08,5.1,116,1.7045507,2.1877143,1.9407001,1866,74.149506,74.818802
3735558,4.08,5.16,136,1.6352785,2.15133,1.910936,1866,84.203186,79.848
3735559,4.08,5.22,147,1.6294696,2.1200109,1.8831321,1866,89.286339,81.082802
3735560,4.08,5.28,132,1.7390367,2.0968556,1.8573388,1866,73.529709,63.428398
3735561,4.08,5.34,124,1.78616,2.0792933,1.8335701,1866,68.009377,56.707199
3735562,4.08,5.4,117,1.7519567,2.0612888,1.8118194,1866,61.869617,49.212002
3735563,4.08,5.46,110,1.8182068,2.0416267,1.7920512,1866,58.140869,44.3988
3735564,4.08,5.52,109,1.8100227,2.0220523,1.7742252,1866,55.991493,41.5872
3735565,4.08,5.58,111,1.7795953,2.0024366,1.7583394,1866,55.14854,38.656799
3735566,4.08,5.64,115,1.7306962,1.9840249,1.7443982,1866,55.325577,36.637199
3735567,4.08,5.7,121,1.6920096,1.9670451,1.7324066,1866,56.642635,35.9244
3735568,4.08,5.76,132,1.6356206,1.9498805,1.7223697,1866,58.307648,34.9632
3735569,4.08,5.82,137,1.5929934,1.9308273,1.7143058,1866,59.942921,35.118
3735570,4.08,5.88,165,1.4194386,1.9175986,1.7082804,1866,78.540062,49.6656
3735571,4.08,5.94,250,1.4044802,1.9138268,1.7043521,1866,229.06543,370.5372
3735572,4.08,6,253,1.4019901,1.9133551,1.7025503,1866,229.77292,370.7316
3735573,4.08,6.06,169,1.3943017,1.9153833,1.7028763,1866,82.75248,54.514801
3735574,4.08,6.12,141,1.2400488,1.908179,1.7052996,1866,62.74395,38.4408
3735575,4.08,6.18,132,1.3223492,1.9075054,1.7097623,1866,60.220112,39.052799
3735576,4.08,6.24,120,1.4137837,1.913745,1.7162005,1866,58.639675,41.115601
3735577,4.08,6.3,113,1.4328672,1.9208128,1.7245936,1866,58.795517,44.456402
3735578,4.08,6.36,111,1.4202384,1.9280373,1.734939,1866,59.656746,47.43
3735579,4.08,6.42,117,1.4124407,1.9402678,1.7472343,1866,65.126877,53.7696
3735580,4.08,6.48,148,1.3210092,1.9557561,1.761476,1866,91.174103,78.6996
3735581,4.08,6.54,219,1.2469909,1.9781531,1.7776752,1866,127.97511,106.9632
3735582,4.08,6.6,222,1.3460438,2.0046465,1.7958781,1866,134.69382,120.0096
3735583,4.08,6.66,264,1.3553308,2.0272806,1.8161201,1866,227.43616,324.45721
3735584,4.08,6.72,236,1.3629072,2.0534356,1.8383913,1866,192.14795,265.33801
3735585,4.08,6.78,210,1.366466,2.0818763,1.8626534,1866,136.21667,130.67999
3735586,4.08,6.84,204,1.3768989,2.1132023,1.8888243,1866,135.59293,132.0192
3801091,4.14,4.98,67,1.8390583,2.3056617,2.0366457,1866,33.801403,24.901199
3801092,4.14,5.04,68,1.7773536,2.2577963,2.0035231,1866,28.987175,17.945999
3801093,4.14,5.1,78,1.6808059,2.2153101,1.9721663,1866,34.336697,22.2624
3801094,4.14,5.16,92,1.6479497,2.1777031,1.9426763,1866,37.588688,23.1984
3801095,4.14,5.22,106,1.6412998,2.145509,1.9151334,1866,42.311363,24.818399
3801096,4.14,5.28,74,1.8132353,2.1254714,1.8896002,1866,23.561258,10.1124
3801097,4.14,5.34,61,1.9935219,2.1121771,1.8660831,1866,19.834509,8.7623997
3801098,4.14,5.4,51,2.2943792,2.1113908,1.8445764,1866,15.804447,6.0012002
3801100,4.14,5.52,53,1.9694207,2.054985,1.8074214,1866,20.477835,10.5336
3801101,4.14,5.58,62,1.7570337,2.0290146,1.7917215,1866,22.924849,11.0196
3801102,4.14,5.64,63,1.7312442,2.0121689,1.7779433,1866,21.81653,9.6191998
3801103,4.14,5.7,54,1.7473526,1.9999206,1.7660915,1866,19.0357,8.7444
3801105,4.14,5.82,94,1.5912956,1.9649849,1.7481877,1866,37.344788,20.1744
3801106,4.14,5.88,124,1.4322408,1.9515009,1.7422363,1866,54.422184,33.976799
3801107,4.14,5.94,232,1.4041064,1.9474527,1.7383807,1866,221.21259,379.0224
3801108,4.14,6,233,1.4006172,1.9469465,1.7366532,1866,221.86914,379.8432
3801109,4.14,6.06,146,1.2054827,1.9401506,1.7370533,1866,71.259064,48.636002
3801110,4.14,6.12,108,1.3769561,1.9372375,1.7395483,1866,48.641151,30.729601
3801112,4.14,6.24,53,1.4499487,1.9449344,1.7505337,1866,18.107235,7.8983998
3801113,4.14,6.3,65,1.3894632,1.9480811,1.758921,1866,22.306486,9.5039997
3801114,4.14,6.36,68,1.3863925,1.9575955,1.7692294,1866,25.975264,12.5676
3801115,4.14,6.42,65,1.3889537,1.9722979,1.7814541,1866,28.545013,16.290001
3801117,4.14,6.54,147,1.7231044,2.0298741,1.8116509,1866,72.693275,51.901199
