Ref,x,y,Angular Mean Depth,Angular Node Count,Angular Total Depth,Connectivity,Point First Moment,Point Second Moment
2555942,3,7.08,1.3302058,1866,2482.1641,55,12.636369,3.7728
2555943,3,7.14,1.3050753,1866,2435.2705,56,16.929686,9.0324001
2621440,3.06,4.8,1.2765887,1866,2382.1145,126,123.42212,155.7144
2621441,3.06,4.86,1.2673604,1866,2364.8945,135,119.12589,143.586
2621442,3.06,4.92,1.2527486,1866,2337.6289,133,111.70698,130.00681
2621443,3.06,4.98,1.2380469,1866,2310.1956,137,107.96911,119.8836
2621444,3.06,5.04,1.2070358,1866,2252.3289,144,104.57306,109.4148
2621445,3.06,5.1,1.1352508,1866,2118.3779,163,107.90632,104.0616
2621446,3.06,5.16,1.0357095,1866,1932.634,196,112.91871,97.876801
2621447,3.06,5.22,0.98853862,1866,1844.613,202,111.43298,91.429199
2621448,3.06,5.28,0.93762964,1866,1749.6169,215,112.88074,86.295601
2621449,3.06,5.34,0.90730208,1866,1693.0256,221,116.50269,89.150398
2621450,3.06,5.4,0.91904414,1866,1714.9364,212,107.81342,78.786003
2621451,3.06,5.46,0.95083904,1866,1774.2656,198,92.168274,61.2612
2621452,3.06,5.52,1.0165361,1866,1896.8563,185,84.347946,54.3564
2621453,3.06,5.58,1.1036761,1866,2059.4595,174,79.031929,50.198399
2621454,3.06,5.64,1.1154431,1866,2081.4167,171,76.452316,47.7756
2621455,3.06,5.7,1.1114032,1866,2073.8784,163,72.201843,44.751598
2621456,3.06,5.76,1.0958525,1866,2044.8608,159,69.62458,43.012798
2621457,3.06,5.82,1.054692,1866,1968.0554,159,70.238113,43.891201
2621458,3.06,5.88,0.98898798,1866,1845.4515,160,71.774376,45.838799
2621459,3.06,5.94,0.90874916,1866,1695.726,280,215.36926,242.4528
2621460,3.06,6,0.91141558,1866,1700.7014,274,211.61278,238.6152
2621461,3.06,6.06,0.99696892,1866,1860.344,157,79.167557,57.423599
2621462,3.06,6.12,1.067183,1866,1991.3634,154,82.307259,62.776798
2621463,3.06,6.18,1.1216837,1866,2093.0618,154,87.595711,70.056
2621464,3.06,6.24,1.142684,1866,2132.2483,156,93.847595,78.361198
2621465,3.06,6.3,1.1344742,1866,2116.9287,175,105.88042,89.204399
2621466,3.06,6.36,1.1496431,1866,2145.2339,174,114.19157,101.142
2621467,3.06,6.42,1.148146,1866,2142.4404,167,115.3906,108.7488
2621468,3.06,6.48,0.99309254,1866,1853.1107,171,115.80804,114.0156
2621469,3.06,6.54,0.93217999,1866,1739.4479,196,134.23444,134.4384
2621470,3.06,6.6,0.89573985,1866,1671.4506,222,168.01878,182.7576
2621471,3.06,6.66,0.87436444,1866,1631.5641,271,239.28108,294.534
2621472,3.06,6.72,0.87703693,1866,1636.5509,243,209.40192,257.8356
2621473,3.06,6.78,0.9041512,1866,1687.1461,196,145.01468,167.6124
2621474,3.06,6.84,0.94083029,1866,1755.5894,181,129.88219,155.4084
2621475,3.06,6.9,1.1002541,1866,2053.074,149,113.09644,151.8156
2621476,3.06,6.96,1.2181648,1866,2273.0955,123,106.46548,157.3884
2621477,3.06,7.02,1.2441049,1866,2321.4998,118,107.72862,166.6908
2621478,3.06,7.08,1.2574217,1866,2346.3489,114,109.01398,174.8916
2621479,3.06,7.14,1.262893,1866,2356.5583,111,110.8424,182.83681
2686976,3.12,4.8,1.2792002,1866,2386.9875,110,108.65584,138.60001
2686977,3.12,4.86,1.2674289,1866,2365.0222,124,106.06522,127.9548
2686978,3.12,4.92,1.2577683,1866,2346.9956,122,99.935432,116.2224
2686979,3.12,4.98,1.2394671,1866,2312.8457,129,99.4422,109.3176
2686980,3.12,5.04,1.2256682,1866,2287.0969,139,101.42722,105.5808
2686981,3.12,5.1,1.1726907,1866,2188.241,154,104.20065,100.5696
2686982,3.12,5.16,1.0359569,1866,1933.0955,193,111.39222,96.480003
2686983,3.12,5.22,0.98964214,1866,1846.6722,198,109.89239,91.634399
2686984,3.12,5.28,0.94190621,1866,1757.597,210,111.9034,87.4188
2686985,3.12,5.34,0.91100585,1866,1699.9369,220,117.6115,90.705597
2686986,3.12,5.4,0.91896766,1866,1714.7937,211,109.1473,80.603996
2686987,3.12,5.46,0.9478659,1866,1768.7178,197,95.313133,66.1464
2686988,3.12,5.52,1.0324435,1866,1926.5396,182,85.921181,56.358002
2686989,3.12,5.58,1.0886757,1866,2031.469,174,79.965019,49.892399
2686990,3.12,5.64,1.1142094,1866,2079.1147,168,75.34964,45.352798
2686991,3.12,5.7,1.1065674,1866,2064.8547,168,75.229645,44.996399
2686992,3.12,5.76,1.0840189,1866,2022.7794,159,69.934227,41.428799
2686993,3.12,5.82,1.0453624,1866,1950.6462,157,68.538383,40.633202
2686994,3.12,5.88,0.98574585,1866,1839.4017,160,70.858131,43.1712
2686995,3.12,5.94,0.90372127,1866,1686.3439,279,212.40259,238.3596
2686996,3.12,6,0.90826839,1866,1694.8289,271,208.93512,236.4408
2686997,3.12,6.06,0.99750352,1866,1861.3416,153,75.999374,54.2052
2686998,3.12,6.12,1.0668631,1866,1990.7665,147,77.621994,59.094002
2686999,3.12,6.18,1.1131935,1866,2077.219,139,79.574089,65.163597
2687000,3.12,6.24,1.2580781,1866,2347.5737,138,85.587196,73.889999
2687002,3.12,6.36,1.3123623,1866,2448.8682,63,22.750835,10.656
2687003,3.12,6.42,1.227103,1866,2289.7742,75,31.067173,16.142401
2687005,3.12,6.54,1.1078551,1866,2067.2576,110,41.037601,20.016001
2687006,3.12,6.6,0.94354367,1866,1760.6525,144,74.147972,58.877998
2687007,3.12,6.66,0.89270747,1866,1665.7921,214,162.38017,183.7332
2687008,3.12,6.72,0.88210195,1866,1646.0022,196,139.93341,150.804
2687009,3.12,6.78,0.90460134,1866,1687.9861,153,81.721283,65.9916
2687010,3.12,6.84,0.95400953,1866,1780.1818,128,65.72747,52.880402
2687011,3.12,6.9,1.9599872,1866,3657.3359,44,9.1888189,2.214
2687012,3.12,6.96,1.3403773,1866,2501.144,62,14.825343,4.6008
2687013,3.12,7.02,1.3035907,1866,2432.5002,57,12.707298,3.6972001
2687014,3.12,7.08,1.2939248,1866,2414.4636,56,13.259983,4.1508002
2687015,3.12,7.14,1.2866806,1866,2400.946,55,14.439462,4.8312001
2752513,3.18,4.86,2.0753686,1866,3872.6377,11,1.9619758,0.44999999
2752518,3.18,5.16,1.0743018,1866,2004.6473,147,86.42794,70.505997
2752519,3.18,5.22,1.0033724,1866,1872.2928,159,83.378899,61.840801
2752520,3.18,5.28,0.95384282,1866,1779.8707,178,89.008232,61.444801
2752521,3.18,5.34,0.92630363,1866,1728.4825,186,93.848633,64.828796
2752522,3.18,5.4,0.93673682,1866,1747.9509,173,84.712585,56.869202
2752524,3.18,5.52,1.1410578,1866,2129.2139,141,65.170547,38.6208
2752525,3.18,5.58,1.1591169,1866,2162.9121,137,61.414932,35.013599
2752526,3.18,5.64,1.1885961,1866,2217.9204,124,52.049168,26.895599
2752527,3.18,5.7,1.1336404,1866,2115.373,145,64.088875,36.0396
2752528,3.18,5.76,1.1130254,1866,2076.9055,144,63.035362,35.5896
2752529,3.18,5.82,1.0792148,1866,2013.8149,144,63.226582,36.882
2752530,3.18,5.88,1.0197513,1866,1902.856,146,65.394547,39.934799
2752531,3.18,5.94,0.91122496,1866,1700.3458,268,207.10376,236.0556
2752532,3.18,6,0.94001305,1866,1754.0643,258,199.86188,229.8168
2752533,3.18,6.06,1.0723091,1866,2000.929,138,67.505943,47.214001
2752534,3.18,6.12,1.1603914,1866,2165.2905,132,68.44828,50.9832
2752535,3.18,6.18,1.2284749,1866,2292.334,129,72.652161,57.798
2752536,3.18,6.24,1.3718005,1866,2559.7798,125,77.525078,65.584801
2752538,3.18,6.36,1.4907048,1866,2781.655,48,19.284849,10.5588
2752539,3.18,6.42,1.3813702,1866,2577.6367,45,18.680527,10.5876
2752541,3.18,6.54,1.2573746,1866,2346.261,105,40.342155,20.4048
2752542,3.18,6.6,1.0645469,1866,1986.4446,139,72.032425,57.135601
2752543,3.18,6.66,0.97953361,1866,1827.8097,206,159.36932,182.826
2752544,3.18,6.72,0.94250202,1866,1758.7087,177,124.96493,136.15919
2752545,3.18,6.78,0.95210916,1866,1776.6357,119,51.860523,33.645599
2752546,3.18,6.84,0.98966312,1866,1846.7114,102,40.2463,22.0788
2752547,3.18,6.9,1.9599609,1866,3657.2871,44,9.9877882,2.7
2752548,3.18,6.96,1.5224105,1866,2840.8181,47,10.081197,2.7684
2752549,3.18,7.02,1.4440086,1866,2694.52,56,14.226022,5.0148001
2752550,3.18,7.08,1.3783611,1866,2572.0217,54,13.688809,4.6691999
2752551,3.18,7.14,1.3665982,1866,2550.0723,53,14.745343,5.3243999
2818049,3.24,4.86,2.1740553,1866,4056.7874,10,2.1801052,0.61919999
2818050,3.24,4.92,1.89317,1866,3532.6553,28,8.8704453,4.3415999
2818051,3.24,4.98,1.9356216,1866,3611.8699,32,11.541598,6.7788
2818052,3.24,5.04,2.0158141,1866,3761.509,28,7.6901569,3.2579999
2818053,3.24,5.1,2.1453261,1866,4003.1787,29,8.1196146,3.0348001
2818054,3.24,5.16,1.1188525,1866,2087.7788,123,62.425694,41.414398
2818055,3.24,5.22,1.0557008,1866,1969.9377,124,55.785172,33.447601
2818056,3.24,5.28,1.0134456,1866,1891.0896,133,55.347359,30.1644
2818057,3.24,5.34,1.0269371,1866,1916.2648,130,54.407742,30.618
2818058,3.24,5.4,1.151804,1866,2149.2661,95,36.657608,19.728001
2818060,3.24,5.52,1.276412,1866,2381.7849,81,33.561611,17.013599
2818061,3.24,5.58,1.332726,1866,2486.8667,75,28.421782,13.1256
2818062,3.24,5.64,1.5559431,1866,2903.3899,65,27.061142,13.7448
2818063,3.24,5.7,1.3299248,1866,2481.6396,80,31.04808,14.886
2818064,3.24,5.76,1.1712997,1866,2185.6453,100,38.508015,18.5256
2818065,3.24,5.82,1.1622639,1866,2168.7844,112,44.093094,21.9312
2818066,3.24,5.88,1.1303046,1866,2109.1484,125,53.834938,30.4452
2818067,3.24,5.94,0.95173889,1866,1775.9448,255,198.02785,229.6548
2818068,3.24,6,0.96036524,1866,1792.0415,253,198.15352,230.5224
2818069,3.24,6.06,1.1726747,1866,2188.2109,134,68.93354,48.276001
2818070,3.24,6.12,1.2180859,1866,2272.9482,129,69.475197,51.411598
2818071,3.24,6.18,1.2680895,1866,2366.2551,128,74.836723,59.7528
2818072,3.24,6.24,1.376941,1866,2569.3718,125,79.490059,67.035599
2818074,3.24,6.36,1.5173906,1866,2831.4509,40,16.724657,9.7812004
2818075,3.24,6.42,1.5860143,1866,2959.5027,37,18.477621,11.9196
2818077,3.24,6.54,1.2822995,1866,2392.771,100,40.635769,22.759199
2818078,3.24,6.6,1.102052,1866,2056.429,131,66.157837,51.209999
2818079,3.24,6.66,1.0200738,1866,1903.4578,210,162.91133,184.42439
2818080,3.24,6.72,0.98566306,1866,1839.2473,174,125.34366,137.22479
2818081,3.24,6.78,0.9989996,1866,1864.1333,116,53.840672,38.862
2818082,3.24,6.84,1.0407782,1866,1942.092,97,37.774487,20.177999
2818083,3.24,6.9,1.9599447,1866,3657.2568,44,11.30101,3.51
2818084,3.24,6.96,1.7479117,1866,3261.6033,44,10.254073,3.0239999
2818085,3.24,7.02,1.5090971,1866,2815.9751,48,11.86479,3.9275999
2818086,3.24,7.08,1.4674594,1866,2738.2793,54,15.945425,6.4295998
2818087,3.24,7.14,1.4193423,1866,2648.4927,51,15.481353,6.0696001
2883585,3.3,4.86,2.1908877,1866,4088.1963,8,2.1600001,0.73439997
2883586,3.3,4.92,1.9335939,1866,3608.0862,25,5.8421817,2.1131999
2883587,3.3,4.98,1.9140192,1866,3571.5598,33,10.887729,6.1451998
2883588,3.3,5.04,1.9900215,1866,3713.3801,29,7.1454053,2.8908
2883589,3.3,5.1,2.1453102,1866,4003.1489,29,6.9346266,2.286
2883590,3.3,5.16,1.1978979,1866,2235.2776,101,47.394203,28.076401
2883591,3.3,5.22,1.161208,1866,2166.8142,96,39.746189,21.2868
2883592,3.3,5.28,1.0718312,1866,2000.0371,113,45.989361,24.688801
2883593,3.3,5.34,1.1166514,1866,2083.6716,119,51.428299,29.466
2883594,3.3,5.4,1.2388186,1866,2311.6355,85,35.636452,20.916
2883602,3.3,5.88,1.5081362,1866,2814.1821,22,5.3924809,1.8072
2883603,3.3,5.94,1.1117456,1866,2074.5173,172,157.75993,206.946
2883604,3.3,6,1.1031137,1866,2058.4102,168,153.40253,202.3416
2883605,3.3,6.06,1.4531171,1866,2711.5166,36,17.402594,12.9456
2883610,3.3,6.36,1.6329249,1866,3047.0378,36,16.997387,10.9368
2883613,3.3,6.54,1.2976425,1866,2421.4009,98,42.528316,25.5312
2883614,3.3,6.6,1.1640136,1866,2172.0493,123,64.893852,54.306
2883615,3.3,6.66,1.045681,1866,1951.2408,211,166.1524,187.63921
2883616,3.3,6.72,1.0107098,1866,1885.9845,176,127.48552,139.41721
2883617,3.3,6.78,1.0467192,1866,1953.1781,113,57.570312,47.484001
2883618,3.3,6.84,1.0943671,1866,2042.0891,97,41.853832,25.2108
2883619,3.3,6.9,1.9609191,1866,3659.0752,44,13.092675,4.6440001
2883620,3.3,6.96,1.7794436,1866,3320.4419,44,12.155351,4.158
2883621,3.3,7.02,1.5352107,1866,2864.7031,45,12.319215,4.23
2883622,3.3,7.08,1.4988109,1866,2796.781,49,15.013805,5.8895998
2883623,3.3,7.14,1.4689015,1866,2740.9702,53,19.078573,8.7804003
2949122,3.36,4.92,1.988869,1866,3711.2295,28,7.037652,2.7612
2949123,3.36,4.98,1.8863789,1866,3519.9829,29,6.8157191,2.7828
2949124,3.36,5.04,1.9492743,1866,3637.3459,34,9.5679398,4.4892001
2949125,3.36,5.1,2.1452882,1866,4003.1079,29,6.1368194,1.7532001
2949126,3.36,5.16,1.27031,1866,2370.3984,89,42.074669,24.598801
2949127,3.36,5.22,1.2817328,1866,2391.7134,85,37.393665,20.9772
2949128,3.36,5.28,1.1372458,1866,2122.1006,106,45.776115,26.3232
2949129,3.36,5.34,1.1480731,1866,2142.3044,111,50.169422,29.872801
2949130,3.36,5.4,1.3949909,1866,2603.053,78,35.859226,22.438801
2949138,3.36,5.88,1.4211807,1866,2651.9233,29,7.9723134,3.0023999
2949139,3.36,5.94,1.1335292,1866,2115.1655,165,156.38477,210.60719
2949140,3.36,6,1.1352525,1866,2118.3811,159,151.09088,205.75079
2949141,3.36,6.06,1.4070375,1866,2625.532,32,9.5949621,3.9384
2949146,3.36,6.36,1.6795094,1866,3133.9646,35,18.442493,12.9024
2949147,3.36,6.42,1.771726,1866,3306.0408,9,1.4900438,0.3348
2949149,3.36,6.54,1.3462559,1866,2512.1135,96,45.545723,29.6856
2949150,3.36,6.6,1.226994,1866,2289.5708,109,62.542828,58.2948
2949151,3.36,6.66,1.0656896,1866,1988.5767,219,173.63139,195.00481
2949152,3.36,6.72,1.0290686,1866,1920.2421,172,124.45335,135.72
2949153,3.36,6.78,1.1124117,1866,2075.7603,109,60.116852,52.9884
2949154,3.36,6.84,1.150224,1866,2146.3179,94,44.290985,28.6992
3014658,3.42,4.92,2.0463772,1866,3818.54,24,4.8434768,1.4184
3014659,3.42,4.98,1.9827025,1866,3699.7229,29,6.2985806,2.0880001
3014660,3.42,5.04,1.9170105,1866,3577.1416,37,10.406647,4.6223998
3014661,3.42,5.1,2.1448932,1866,4002.3706,32,6.746912,1.8072
3014664,3.42,5.28,1.1621767,1866,2168.6218,98,47.377975,29.746799
3014665,3.42,5.34,1.2196305,1866,2275.8306,93,44.966541,28.717199
3014674,3.42,5.88,1.5114139,1866,2820.2983,24,7.3627887,3.1212001
3014675,3.42,5.94,1.1530191,1866,2151.5337,163,156.51613,215.4924
3014676,3.42,6,1.1473426,1866,2140.9412,157,151.69261,211.4136
3014677,3.42,6.06,1.4579099,1866,2720.46,26,8.009593,3.402
3014682,3.42,6.36,1.7037431,1866,3179.1846,35,20.354422,15.1992
3014683,3.42,6.42,1.7645053,1866,3292.5669,16,6.961987,4.7448001
3014685,3.42,6.54,1.4330888,1866,2674.1436,91,47.932869,34.304401
3014686,3.42,6.6,1.3764684,1866,2568.49,106,68.468895,68.284798
3014687,3.42,6.66,1.078716,1866,2012.884,232,181.47604,201.20039
3014688,3.42,6.72,1.0525558,1866,1964.0691,155,107.63706,118.5588
3014689,3.42,6.78,1.2380441,1866,2310.1904,103,64.018936,60.620399
3014690,3.42,6.84,1.2324715,1866,2299.7917,94,49.956497,35.848801
3080194,3.48,4.92,2.3138411,1866,4317.6274,19,3.365299,0.68400002
3080195,3.48,4.98,2.0531361,1866,3831.1519,22,3.7457952,0.792
3080196,3.48,5.04,1.8542928,1866,3460.1104,43,12.843952,5.3604002
3080197,3.48,5.1,2.1446865,1866,4001.9849,34,7.0547376,1.7208
3080200,3.48,5.28,1.1691804,1866,2181.6907,82,43.694462,31.4856
3080201,3.48,5.34,1.2226939,1866,2281.5469,99,49.888744,33.102001
3080210,3.48,5.88,1.7493885,1866,3264.3589,67,40.029388,33.411598
3080211,3.48,5.94,1.1532893,1866,2152.0378,168,159.42017,222.606
3080212,3.48,6,1.1474816,1866,2141.2007,168,160.23334,223.7184
3080213,3.48,6.06,1.7596781,1866,3283.5593,69,42.770443,36.737999
3080221,3.48,6.54,1.7528077,1866,3270.7393,122,78.366531,64.879204
3080222,3.48,6.6,1.7276186,1866,3223.7363,125,80.577393,68.8284
3080223,3.48,6.66,1.0825027,1866,2019.9501,242,184.22566,204.4044
3080224,3.48,6.72,1.6603446,1866,3098.2031,121,73.63237,59.594398
3080225,3.48,6.78,1.6288348,1866,3039.4058,122,75.397888,61.088402
3080226,3.48,6.84,1.6020691,1866,2989.4609,125,81.012627,67.802399
3145733,3.54,5.1,1.7695296,1866,3301.9421,66,17.444613,5.6483998
3145736,3.54,5.28,1.162378,1866,2168.9973,112,55.256294,38.080799
3145737,3.54,5.34,1.2260166,1866,2287.7471,106,54.086441,37.274399
3145746,3.54,5.88,1.4496042,1866,2704.9614,68,35.220943,26.542801
3145747,3.54,5.94,1.1546974,1866,2154.6653,168,160.63332,229.6548
3145748,3.54,6,1.1491636,1866,2144.3394,169,161.81413,231.01199
3145749,3.54,6.06,1.4624614,1866,2728.9529,73,41.078201,33.170399
3145757,3.54,6.54,1.5871941,1866,2961.7041,122,72.282471,56.5308
3145758,3.54,6.6,1.4367691,1866,2681.0112,130,75.830124,60.656399
3145759,3.54,6.66,1.1027038,1866,2057.6453,228,176.87074,201.5352
3145760,3.54,6.72,1.0754325,1866,2006.7571,169,104.84882,93.308403
3145761,3.54,6.78,1.4483565,1866,2702.6333,124,70.010391,53.294399
3145762,3.54,6.84,1.4853544,1866,2771.6714,125,74.780403,59.1912
3211267,3.6,4.98,1.6104035,1866,3005.0129,47,14.411889,5.4432001
3211268,3.6,5.04,1.5743449,1866,2937.7275,53,14.595661,5.1192002
3211269,3.6,5.1,1.5602413,1866,2911.4104,65,16.569178,5.2272
3211270,3.6,5.16,1.5083185,1866,2814.5225,66,24.162453,15.8292
3211271,3.6,5.22,1.4093908,1866,2629.9233,74,36.476002,33.015598
3211272,3.6,5.28,1.1708301,1866,2184.769,108,53.343639,39.060001
3211273,3.6,5.34,1.2386543,1866,2311.3289,109,55.336899,40.341599
3211274,3.6,5.4,1.7591428,1866,3282.5603,49,15.306518,5.8751998
3211282,3.6,5.88,1.3182424,1866,2459.8403,67,28.653027,17.344801
3211283,3.6,5.94,1.1533287,1866,2152.1113,166,160.87616,237.04201
3211284,3.6,6,1.1446806,1866,2135.9741,171,164.22438,239.64481
3211285,3.6,6.06,1.3274249,1866,2476.9749,76,39.139988,29.393999
3211293,3.6,6.54,1.4653655,1866,2734.3721,125,67.781471,49.428001
3211294,3.6,6.6,1.2956687,1866,2417.7178,137,72.460411,52.848
3211295,3.6,6.66,1.1221954,1866,2094.0166,219,171.85442,202.98599
3211296,3.6,6.72,1.070019,1866,1996.6555,182,124.97633,128.2428
3211297,3.6,6.78,1.2398006,1866,2313.4678,129,66.175415,46.659599
3211298,3.6,6.84,1.3799497,1866,2574.9861,126,69.456543,51.573601
3276803,3.66,4.98,1.5019528,1866,2802.6438,49,13.846831,4.8959999
3276804,3.66,5.04,1.4962224,1866,2791.9509,54,13.604468,4.3632002
3276805,3.66,5.1,1.4611765,1866,2726.5554,61,14.778091,4.5647998
3276806,3.66,5.16,1.3832939,1866,2581.2263,69,22.061401,12.4776
3276807,3.66,5.22,1.2666938,1866,2363.6506,80,36.667404,31.082399
3276808,3.66,5.28,1.189144,1866,2218.9426,104,51.725643,40.1436
3276809,3.66,5.34,1.2514542,1866,2335.2136,107,56.269169,43.916401
3276810,3.66,5.4,1.5537727,1866,2899.3398,48,13.353399,4.6620002
3276818,3.66,5.88,1.2612207,1866,2353.4377,63,23.172497,11.646
3276819,3.66,5.94,1.1387647,1866,2124.9351,168,162.94591,246.0564
3276820,3.66,6,1.1380405,1866,2123.5837,171,165.1266,247.8564
3276821,3.66,6.06,1.259894,1866,2350.9622,81,39.197311,27.1152
3276829,3.66,6.54,1.3832597,1866,2581.1626,128,63.788418,42.663601
3276830,3.66,6.6,1.2519379,1866,2336.116,143,72.766029,50.3964
3276831,3.66,6.66,1.1190857,1866,2088.2139,211,165.99829,203.75999
3276832,3.66,6.72,1.0597039,1866,1977.4075,188,137.7188,163.2924
3276833,3.66,6.78,1.1359117,1866,2119.6113,136,66.115944,44.146801
3276834,3.66,6.84,1.2321241,1866,2299.1436,130,66.381454,45.820801
3342339,3.72,4.98,1.4235342,1866,2656.3147,51,15.214015,6.0047998
3342340,3.72,5.04,1.4142959,1866,2639.0762,53,12.96938,4.0391998
3342341,3.72,5.1,1.3720675,1866,2560.2778,62,14.908447,4.5432
3342342,3.72,5.16,1.2895993,1866,2406.3923,66,16.856138,5.994
3342343,3.72,5.22,1.220365,1866,2277.2012,90,40.537987,31.5252
3342344,3.72,5.28,1.2063228,1866,2250.9983,104,53.347095,43.7868
3342345,3.72,5.34,1.2711829,1866,2372.0273,103,56.632458,47.271599
3342346,3.72,5.4,1.5078298,1866,2813.6104,51,14.958912,5.7887998
3342354,3.72,5.88,1.2412935,1866,2316.2537,58,18.588772,7.6968002
3342355,3.72,5.94,1.1277375,1866,2104.3582,173,166.95558,257.06879
3342356,3.72,6,1.1241611,1866,2097.6846,177,169.02168,258.50519
3342357,3.72,6.06,1.2241708,1866,2284.3027,85,39.000565,25.002001
3342365,3.72,6.54,1.3378772,1866,2496.4788,131,62.793659,40.222801
3342366,3.72,6.6,1.2042987,1866,2247.2214,149,73.756813,49.381199
3342367,3.72,6.66,1.0997974,1866,2052.2219,209,164.03636,207.8748
3342368,3.72,6.72,1.0547802,1866,1968.22,185,134.3428,163.8756
3342369,3.72,6.78,1.0927883,1866,2039.1429,140,65.713394,41.9184
3342370,3.72,6.84,1.1720941,1866,2187.1277,133,64.416435,42.029999
3407875,3.78,4.98,1.3623075,1866,2542.0659,48,13.584202,4.7951999
3407876,3.78,5.04,1.3383862,1866,2497.4287,57,16.37615,6.2964001
3407877,3.78,5.1,1.2981155,1866,2422.2834,61,15.583506,5.1083999
3407878,3.78,5.16,1.2260855,1866,2287.8757,67,16.976419,5.7096
3407879,3.78,5.22,1.1980394,1866,2235.5415,95,42.492706,31.478399
3407880,3.78,5.28,1.2404772,1866,2314.7305,104,56.546001,48.902401
3407881,3.78,5.34,1.3295026,1866,2480.8518,101,58.586956,51.588001
3407882,3.78,5.4,1.4726295,1866,2747.9268,55,18.50676,8.4960003
3407890,3.78,5.88,1.2670453,1866,2364.3064,49,15.775646,6.9084001
3407891,3.78,5.94,1.1044947,1866,2060.9871,181,171.29559,268.8768
3407892,3.78,6,1.0952532,1866,2043.7424,187,174.56868,270.8064
3407893,3.78,6.06,1.2140545,1866,2265.4255,70,25.025896,11.6208
3407901,3.78,6.54,1.303197,1866,2431.7656,134,62.001289,37.8144
3407902,3.78,6.6,1.1857826,1866,2212.6702,151,73.72831,48.884399
3407903,3.78,6.66,1.0848987,1866,2024.4209,206,162.15433,212.9364
3407904,3.78,6.72,1.0466231,1866,1952.9988,184,133.22906,168.1308
3407905,3.78,6.78,1.0667528,1866,1990.5608,146,67.757111,42.515999
3407906,3.78,6.84,1.0944164,1866,2042.181,138,64.120323,39.312
3473411,3.84,4.98,1.4500738,1866,2705.8379,45,13.126256,4.4819999
3473412,3.84,5.04,1.407304,1866,2626.0293,48,13.081547,4.3667998
3473413,3.84,5.1,1.2936182,1866,2413.8916,52,13.73469,4.6079998
3473414,3.84,5.16,1.1678632,1866,2179.2329,71,20.906469,8.4203997
3473415,3.84,5.22,1.1584396,1866,2161.6484,106,46.943333,32.626801
3473416,3.84,5.28,1.3359536,1866,2492.8894,99,58.50671,53.801998
3473417,3.84,5.34,1.4029822,1866,2617.9648,93,58.079941,54.1404
3473418,3.84,5.4,1.4979464,1866,2795.168,58,24.178011,14.3136
3473426,3.84,5.88,1.5966369,1866,2979.3245,78,32.693886,18.406799
3473427,3.84,5.94,1.0638974,1866,1985.2324,194,178.07013,282.96719
3473428,3.84,6,1.0715755,1866,1999.5598,197,179.86813,284.05441
3473429,3.84,6.06,1.4905899,1866,2781.4407,79,32.696518,18.4608
3473437,3.84,6.54,1.2637925,1866,2358.2368,138,62.774578,37.501202
3473438,3.84,6.6,1.1444368,1866,2135.519,151,71.10009,45.990002
3473439,3.84,6.66,1.0651619,1866,1987.5922,205,161.92668,219.85201
3473440,3.84,6.72,1.0304185,1866,1922.7609,183,131.25154,170.0136
3473441,3.84,6.78,1.0362613,1866,1933.6637,151,69.987595,44.049599
3473442,3.84,6.84,1.0539452,1866,1966.6617,140,62.384739,35.8344
3538947,3.9,4.98,1.4165202,1866,2643.2268,64,28.759577,17.658001
3538948,3.9,5.04,1.4205489,1866,2650.7444,65,26.686701,15.6312
3538949,3.9,5.1,1.4212755,1866,2652.1001,65,23.806023,12.4596
3538950,3.9,5.16,1.3422382,1866,2504.6165,80,34.413742,22.942801
3538951,3.9,5.22,1.0579617,1866,1974.1566,127,55.261505,36.867599
3538952,3.9,5.28,1.53452,1866,2863.4143,64,19.806309,8.6436005
3538953,3.9,5.34,1.6259226,1866,3033.9714,56,16.131954,5.8140001
3538954,3.9,5.4,1.8009827,1866,3360.6338,51,16.22438,6.4692001
3538956,3.9,5.52,1.6569493,1866,3091.8674,43,14.248824,6.1704001
3538957,3.9,5.58,1.6510195,1866,3080.8022,50,16.520012,7.1820002
3538958,3.9,5.64,1.6899209,1866,3153.3923,45,13.946855,5.8428001
3538959,3.9,5.7,1.8452874,1866,3443.3064,36,10.337334,3.96
3538961,3.9,5.82,1.4278944,1866,2664.4509,80,31.578291,16.6644
3538962,3.9,5.88,1.1821982,1866,2205.9817,102,40.533203,22.4424
3538963,3.9,5.94,1.0242212,1866,1911.1968,201,184.19936,298.18079
3538964,3.9,6,1.0272388,1866,1916.8276,203,184.53194,298.05121
3538965,3.9,6.06,1.073985,1866,2004.056,116,47.786472,26.7192
3538966,3.9,6.12,1.4314612,1866,2671.1067,90,39.753498,24.138
3538968,3.9,6.24,1.774552,1866,3311.314,39,12.274891,5.2128
3538969,3.9,6.3,1.6863317,1866,3146.6951,54,19.181452,8.8739996
3538970,3.9,6.36,1.6720929,1866,3120.1255,59,22.130192,10.674
3538971,3.9,6.42,1.6865871,1866,3147.1716,49,17.643322,8.1647997
3538973,3.9,6.54,1.2453672,1866,2323.8552,140,63.833054,38.6712
3538974,3.9,6.6,1.1061018,1866,2063.9858,155,72.394234,47.1492
3538975,3.9,6.66,1.0350444,1866,1931.3928,207,164.18852,229.52161
3538976,3.9,6.72,0.9904837,1866,1848.2426,183,130.72443,175.01041
