Ref,x,y,Connectivity,Point First Moment,Point Second Moment,Visual Clustering Coefficient,Visual Control,Visual Controllability
3276804,3.66,5.04,54,13.604468,4.3632002,0.7148847,0.85721153,0.17880794
3276805,3.66,5.1,61,14.778091,4.5647998,0.63497269,1.045301,0.20198676
3276806,3.66,5.16,69,22.061401,12.4776,0.53665817,1.0746392,0.18548387
3276807,3.66,5.22,80,36.667404,31.082399,0.49841774,1.0708441,0.13266999
3276808,3.66,5.28,104,51.725643,40.1436,0.52371174,1.1841729,0.18604651
3276809,3.66,5.34,107,56.269169,43.916401,0.51842707,1.2080228,0.20037453
3276810,3.66,5.4,48,13.353399,4.6620002,0.81028366,0.687015,0.16494845
3276818,3.66,5.88,63,23.172497,11.646,0.73374295,0.54953229,0.17307693
3276819,3.66,5.94,168,162.94591,246.0564,0.75427717,1.1016352,0.19672132
3276820,3.66,6,171,165.1266,247.8564,0.74158925,1.136546,0.20094007
3276821,3.66,6.06,81,39.197311,27.1152,0.71543211,0.67312527,0.17802198
3276829,3.66,6.54,128,63.788418,42.663601,0.86035925,0.81778353,0.26229507
3276830,3.66,6.6,143,72.766029,50.3964,0.76401061,0.91332418,0.22916667
3276831,3.66,6.66,211,165.99829,203.75999,0.60582262,1.3202269,0.24765258
3276832,3.66,6.72,188,137.7188,163.2924,0.62134486,1.183337,0.21962617
3276833,3.66,6.78,136,66.115944,44.146801,0.81840956,0.87115753,0.22704507
3276834,3.66,6.84,130,66.381454,45.820801,0.87060225,0.83399534,0.2631579
3342339,3.72,4.98,51,15.214015,6.0047998,0.74196076,0.7393539,0.16190477
3342340,3.72,5.04,53,12.96938,4.0391998,0.72496372,0.83910233,0.17549668
3342341,3.72,5.1,62,14.908447,4.5432,0.6250661,1.0277144,0.20261438
3342342,3.72,5.16,66,16.856138,5.994,0.58787876,1.0172375,0.20121951
3342343,3.72,5.22,90,40.537987,31.5252,0.43021223,1.2115134,0.14423077
3342344,3.72,5.28,104,53.347095,43.7868,0.51288277,1.2252766,0.19402985
3342345,3.72,5.34,103,56.632458,47.271599,0.5273177,1.1790617,0.19360903
3342346,3.72,5.4,51,14.958912,5.7887998,0.68627453,0.7200402,0.12
3342354,3.72,5.88,58,18.588772,7.6968002,0.66182697,0.52538431,0.12747253
3342355,3.72,5.94,173,166.95558,257.06879,0.72462696,1.1569204,0.20139697
3342356,3.72,6,177,169.02168,258.50519,0.7078197,1.1958734,0.2067757
3342357,3.72,6.06,85,39.000565,25.002001,0.68067229,0.71262628,0.14604811
3342365,3.72,6.54,131,62.793659,40.222801,0.83123899,0.84376568,0.22241087
3342366,3.72,6.6,149,73.756813,49.381199,0.74306184,0.95243961,0.23878205
3342367,3.72,6.66,209,164.03636,207.8748,0.61032391,1.306125,0.24415888
3342368,3.72,6.72,185,134.3428,163.8756,0.63401878,1.1583375,0.21612149
3342369,3.72,6.78,140,65.713394,41.9184,0.79917783,0.89409626,0.22875817
3342370,3.72,6.84,133,64.416435,42.029999,0.83914334,0.85939854,0.26653308
3407875,3.78,4.98,48,13.584202,4.7951999,0.78634751,0.73051709,0.15335463
3407876,3.78,5.04,57,16.37615,6.2964001,0.64536339,0.90465355,0.17812499
3407877,3.78,5.1,61,15.583506,5.1083999,0.60928965,1.0279393,0.19242902
3407878,3.78,5.16,67,16.976419,5.7096,0.58118498,1.0311797,0.2012012
3407879,3.78,5.22,95,42.492706,31.478399,0.42172453,1.2659246,0.15224358
3407880,3.78,5.28,104,56.546001,48.902401,0.49757281,1.2667319,0.19475655
3407881,3.78,5.34,101,58.586956,51.588001,0.51900989,1.1974684,0.19056603
3407882,3.78,5.4,55,18.50676,8.4960003,0.62424242,0.76300508,0.12528473
3407890,3.78,5.88,49,15.775646,6.9084001,0.58928573,0.45037872,0.10840708
3407891,3.78,5.94,181,171.29559,268.8768,0.68704724,1.2366982,0.20924856
3407892,3.78,6,187,174.56868,270.8064,0.65671897,1.3156013,0.21543778
3407893,3.78,6.06,70,25.025896,11.6208,0.62898552,0.61829233,0.14675052
3407901,3.78,6.54,134,62.001289,37.8144,0.80832678,0.86226583,0.21717991
3407902,3.78,6.6,151,73.72831,48.884399,0.73995584,0.96246094,0.24160001
3407903,3.78,6.66,206,162.15433,212.9364,0.61984372,1.2803768,0.2406542
3407904,3.78,6.72,184,133.22906,168.1308,0.63785934,1.1524537,0.21495327
3407905,3.78,6.78,146,67.757111,42.515999,0.76353329,0.94613636,0.23248407
3407906,3.78,6.84,138,64.120323,39.312,0.80090976,0.9002533,0.22885571
3473411,3.84,4.98,45,13.126256,4.4819999,0.91515154,0.68881762,0.20642202
3473412,3.84,5.04,48,13.081547,4.3667998,0.83510637,0.79365468,0.22018349
3473413,3.84,5.1,52,13.73469,4.6079998,0.74132729,0.91049099,0.22608696
3473414,3.84,5.16,71,20.906469,8.4203997,0.50824952,1.0387774,0.15434782
3473415,3.84,5.22,106,46.943333,32.626801,0.39532796,1.3726212,0.16932908
3473416,3.84,5.28,99,58.50671,53.801998,0.50649351,1.2255821,0.18714556
3473417,3.84,5.34,93,58.079941,54.1404,0.57877511,1.1200602,0.20484582
3473418,3.84,5.4,58,24.178011,14.3136,0.61645496,0.81368768,0.14285715
3473426,3.84,5.88,78,32.693886,18.406799,0.71095574,0.59564728,0.17180617
3473427,3.84,5.94,194,178.07013,282.96719,0.62886596,1.393579,0.21896163
3473428,3.84,6,197,179.86813,284.05441,0.6184606,1.44019,0.22514285
3473429,3.84,6.06,79,32.696518,18.4608,0.71015906,0.62405092,0.17995444
3473437,3.84,6.54,138,62.774578,37.501202,0.78483021,0.88924193,0.22402598
3473438,3.84,6.6,151,71.10009,45.990002,0.74030906,0.97149962,0.23968254
3473439,3.84,6.66,205,161.92668,219.85201,0.62209469,1.2735039,0.23864959
3473440,3.84,6.72,183,131.25154,170.0136,0.63946438,1.1524756,0.21254355
3473441,3.84,6.78,151,69.987595,44.049599,0.73660046,0.99806732,0.23892406
3473442,3.84,6.84,140,62.384739,35.8344,0.78386432,0.92735416,0.22913256
3538947,3.9,4.98,64,28.759577,17.658001,0.71726191,0.70882475,0.14849187
3538948,3.9,5.04,65,26.686701,15.6312,0.68365383,0.73947942,0.14976959
3538949,3.9,5.1,65,23.806023,12.4596,0.66778845,0.73865235,0.15011548
3538950,3.9,5.16,80,34.413742,22.942801,0.4772152,0.91376454,0.13050571
3538951,3.9,5.22,127,55.261505,36.867599,0.35795525,1.5637579,0.18567252
3538952,3.9,5.28,64,19.806309,8.6436005,0.6111111,0.76024014,0.15686275
3538953,3.9,5.34,56,16.131954,5.8140001,0.70844156,0.67769563,0.2
3538954,3.9,5.4,51,16.22438,6.4692001,0.75058824,0.62992585,0.18613139
3538956,3.9,5.52,43,14.248824,6.1704001,0.76522702,0.44630504,0.1373802
3538957,3.9,5.58,50,16.520012,7.1820002,0.60326529,0.5466941,0.1285347
3538958,3.9,5.64,45,13.946855,5.8428001,0.59494948,0.50581324,0.11688311
3538959,3.9,5.7,36,10.337334,3.96,0.6857143,0.43695155,0.12676056
3538961,3.9,5.82,80,31.578291,16.6644,0.6851266,0.62869483,0.14705883
3538962,3.9,5.88,102,40.533203,22.4424,0.60570765,0.82001591,0.1629393
3538963,3.9,5.94,201,184.19936,298.18079,0.59970146,1.4438139,0.2
3538964,3.9,6,203,184.53194,298.05121,0.59518117,1.4911363,0.22808988
3538965,3.9,6.06,116,47.786472,26.7192,0.58320838,0.94483858,0.16384181
3538966,3.9,6.12,90,39.753498,24.138,0.59750313,0.77864838,0.16635859
3538968,3.9,6.24,39,12.274891,5.2128,0.67206478,0.36787117,0.099744245
3538969,3.9,6.3,54,19.181452,8.8739996,0.5227114,0.4962911,0.10404624
3538970,3.9,6.36,59,22.130192,10.674,0.51139683,0.53509039,0.11324376
3538971,3.9,6.42,49,17.643322,8.1647997,0.62755102,0.45790049,0.098790325
3538973,3.9,6.54,140,63.833054,38.6712,0.77112025,0.90953535,0.22580644
3538974,3.9,6.6,155,72.394234,47.1492,0.7242564,1.004221,0.24447949
3538975,3.9,6.66,207,164.18852,229.52161,0.61010271,1.3106396,0.23903002
3538976,3.9,6.72,183,130.72443,175.01041,0.63532096,1.1643058,0.21180555
3538977,3.9,6.78,158,74.271469,47.6856,0.6884625,1.0540264,0.20599739
3538978,3.9,6.84,149,68.387962,40.438801,0.71666968,0.98648846,0.19919786
3604483,3.96,4.98,82,52.347973,52.3368,0.70189703,0.79729062,0.12386707
3604484,3.96,5.04,88,51.021748,47.923199,0.63009405,0.88835108,0.12517782
3604485,3.96,5.1,88,44.009792,36.172798,0.59456635,0.92884785,0.12643678
3604486,3.96,5.16,114,53.996071,37.911598,0.40599287,1.194325,0.14074074
3604487,3.96,5.22,135,67.60601,48.920399,0.34648979,1.5229305,0.16646115
3604488,3.96,5.28,90,30.96847,15.1416,0.47390762,1.1404916,0.18947369
3604489,3.96,5.34,72,22.572966,9.6120005,0.58020341,0.84829438,0.16179775
3604490,3.96,5.4,58,16.429737,5.9400001,0.68481547,0.73038876,0.2013889
3604492,3.96,5.52,78,41.367199,31.906799,0.63769561,0.74413115,0.12703583
3604493,3.96,5.58,84,37.874912,24.343201,0.62535858,0.8108812,0.13003096
3604494,3.96,5.64,85,34.933372,19.728001,0.59831935,0.81864125,0.13097073
3604495,3.96,5.7,68,22.813059,9.9432001,0.60316068,0.68566608,0.15419501
3604497,3.96,5.82,106,43.436874,24.4512,0.59802336,0.87636805,0.16060606
3604498,3.96,5.88,141,62.124504,36.5364,0.52411348,1.1246313,0.18479685
3604499,3.96,5.94,241,216.2717,334.86121,0.48772475,1.7367263,0.20901994
3604500,3.96,6,243,217.0006,335.4552,0.48416829,1.7744784,0.2109375
3604501,3.96,6.06,155,73.801186,47.246399,0.49023879,1.2488918,0.17127071
3604502,3.96,6.12,123,55.788185,35.3232,0.53858459,1.072683,0.16248348
3604504,3.96,6.24,67,21.739334,8.9748001,0.59294438,0.59025562,0.12713473
3604505,3.96,6.3,85,36.072742,22.075199,0.57422972,0.7443102,0.1336478
3604506,3.96,6.36,92,44.241169,30.959999,0.57883424,0.79476011,0.14285715
3604507,3.96,6.42,99,54.643677,42.721199,0.49907234,0.84536517,0.15068494
3604509,3.96,6.54,150,68.229446,42.397202,0.7162416,1.0067708,0.23510972
3604510,3.96,6.6,165,77.044052,50.641201,0.65380633,1.0933247,0.21484375
3604511,3.96,6.66,220,173.41245,244.3284,0.54811126,1.4094995,0.22312373
3604512,3.96,6.72,198,141.66025,187.326,0.56247759,1.267769,0.2006079
3604513,3.96,6.78,174,87.8992,61.181999,0.60992622,1.16074,0.22365038
3604514,3.96,6.84,170,89.10125,63.673199,0.60215801,1.1370239,0.2093596
3670019,4.02,4.98,99,73.926842,83.944801,0.67099565,0.91440856,0.13769124
3670020,4.02,5.04,102,70.863541,77.2416,0.64628226,0.96342212,0.14265734
3670021,4.02,5.1,111,70.02951,71.240402,0.57280916,1.08471,0.15373962
3670022,4.02,5.16,135,82.751831,78.1092,0.43935877,1.3005515,0.1472192
3670023,4.02,5.22,153,96.707382,89.380798,0.38579291,1.5124329,0.14956012
3670024,4.02,5.28,127,69.066811,58.507198,0.49956256,1.3734356,0.18405797
3670025,4.02,5.34,121,63.602676,51.364799,0.54476583,1.2514166,0.17715959
3670026,4.02,5.4,115,58.758091,45.442799,0.59435546,1.1509737,0.16886932
3670027,4.02,5.46,117,57.405609,42.119999,0.61052167,1.1829649,0.17410715
3670028,4.02,5.52,113,54.832573,38.4048,0.64333123,1.0883867,0.16815476
3670029,4.02,5.58,109,52.243919,35.226002,0.68195719,1.004208,0.16717792
3670030,4.02,5.64,108,50.611183,32.864399,0.68587744,0.97123712,0.16564417
3670031,4.02,5.7,118,52.505367,31.823999,0.63827324,1.0510209,0.17987806
3670032,4.02,5.76,127,54.092197,31.2624,0.60692412,1.1431081,0.19242424
3670033,4.02,5.82,133,55.788948,31.445999,0.58361816,1.1670632,0.19645494
3670034,4.02,5.88,160,73.355659,44.6796,0.50400943,1.2858094,0.17817372
3670035,4.02,5.94,244,219.13269,348.72479,0.48893613,1.7835169,0.21198958
3670036,4.02,6,245,219.15755,348.68521,0.48718634,1.8014747,0.21285838
3670037,4.02,6.06,158,72.544037,44.7948,0.51527858,1.2553322,0.17477876
3670038,4.02,6.12,134,55.677898,31.77,0.57176524,1.1694714,0.19822486
3670039,4.02,6.18,126,53.756062,32.515202,0.59796828,1.1193913,0.18890555
3670040,4.02,6.24,113,51.382336,33.782398,0.64759797,0.97366345,0.1722561
3670041,4.02,6.3,105,50.678024,36.09,0.68919414,0.87756789,0.16104294
3670042,4.02,6.36,103,52.111271,39.3624,0.68855894,0.8522104,0.15797547
3670043,4.02,6.42,112,57.794712,44.838001,0.62966537,0.90684134,0.17047185
3670044,4.02,6.48,163,83.219475,61.711201,0.51276225,1.2473614,0.21791443
3670045,4.02,6.54,213,118.92471,94.035599,0.48051199,1.5324384,0.23614191
3670046,4.02,6.6,216,125.51216,105.534,0.48652023,1.5031792,0.23973364
3670047,4.02,6.66,260,218.5446,303.29639,0.45307395,1.7239851,0.23318386
3670048,4.02,6.72,230,182.50539,245.63161,0.48000759,1.5117105,0.2064632
3670049,4.02,6.78,206,130.53517,121.1976,0.51641011,1.3955832,0.22762431
3670050,4.02,6.84,198,127.33382,119.2248,0.52304775,1.3595865,0.22222222
3735555,4.08,4.98,100,76.944107,88.070396,0.69696969,0.90437341,0.14184397
3735556,4.08,5.04,105,74.020172,80.524803,0.64413917,0.9824639,0.14644352
3735557,4.08,5.1,116,74.149506,74.818802,0.55832082,1.1280624,0.15955983
3735558,4.08,5.16,136,84.203186,79.848,0.45163399,1.3086362,0.14961496
3735559,4.08,5.22,147,89.286339,81.082802,0.41841394,1.4602702,0.14878543
3735560,4.08,5.28,132,73.529709,63.428398,0.48241961,1.4613322,0.19158201
3735561,4.08,5.34,124,68.009377,56.707199,0.52937317,1.336645,0.1804949
3735562,4.08,5.4,117,61.869617,49.212002,0.58222812,1.1873738,0.17231223
3735563,4.08,5.46,110,58.140869,44.3988,0.62969142,1.0658941,0.16516517
3735564,4.08,5.52,109,55.991493,41.5872,0.64271152,1.0346918,0.16390978
3735565,4.08,5.58,111,55.14854,38.656799,0.64078623,1.0398329,0.16691729
3735566,4.08,5.64,115,55.325577,36.637199,0.63325703,1.0546882,0.17424242
3735567,4.08,5.7,121,56.642635,35.9244,0.61611569,1.0900009,0.18501529
3735568,4.08,5.76,132,58.307648,34.9632,0.58605134,1.1832049,0.2006079
3735569,4.08,5.82,137,59.942921,35.118,0.56623012,1.2068671,0.20539731
3735570,4.08,5.88,165,78.540062,49.6656,0.48832226,1.3369247,0.18292683
3735571,4.08,5.94,250,229.06543,370.5372,0.47338152,1.8252714,0.2170139
3735572,4.08,6,253,229.77292,370.7316,0.46753246,1.8739009,0.21961805
3735573,4.08,6.06,169,82.75248,54.514801,0.48302338,1.347388,0.18551043
3735574,4.08,6.12,141,62.74395,38.4408,0.54853088,1.2162325,0.20583941
3735575,4.08,6.18,132,60.220112,39.052799,0.57506359,1.1639999,0.19849624
3735576,4.08,6.24,120,58.639675,41.115601,0.61554623,1.0350205,0.18292683
3735577,4.08,6.3,113,58.795517,44.456402,0.63384956,0.96149224,0.17199391
3735578,4.08,6.36,111,59.656746,47.43,0.63521701,0.92359328,0.16920732
3735579,4.08,6.42,117,65.126877,53.7696,0.59092247,0.96778291,0.17754173
3735580,4.08,6.48,148,91.174103,78.6996,0.47407612,1.1304853,0.18430884
3735581,4.08,6.54,219,127.97511,106.9632,0.46793181,1.6035627,0.24306326
3735582,4.08,6.6,222,134.69382,120.0096,0.47323793,1.5886694,0.24235807
3735583,4.08,6.66,264,227.43616,324.45721,0.44550064,1.78942,0.2367713
3735584,4.08,6.72,236,192.14795,265.33801,0.46812117,1.5926111,0.21223022
3735585,4.08,6.78,210,136.21667,130.67999,0.50799727,1.4562685,0.23178808
3735586,4.08,6.84,204,135.59293,132.0192,0.50859654,1.4361585,0.22895622
3801091,4.14,4.98,67,33.801403,24.901199,0.65490729,0.71545559,0.13508065
3801092,4.14,5.04,68,28.987175,17.945999,0.63608426,0.72808737,0.13963039
3801093,4.14,5.1,78,34.336697,22.2624,0.52380955,0.81899363,0.12540193
3801094,4.14,5.16,92,37.588688,23.1984,0.43000478,1.0631382,0.14626391
3801095,4.14,5.22,106,42.311363,24.818399,0.40485176,1.2766935,0.15273775
3801096,4.14,5.28,74,23.561258,10.1124,0.49241021,1.0589317,0.24915825
3801097,4.14,5.34,61,19.834509,8.7623997,0.60109288,0.82899404,0.21785714
3801098,4.14,5.4,51,15.804447,6.0012002,0.6972549,0.64125466,0.18681319
3801100,4.14,5.52,53,20.477835,10.5336,0.67343974,0.5635516,0.15406977
3801101,4.14,5.58,62,22.924849,11.0196,0.52511901,0.68882877,0.13932584
3801102,4.14,5.64,63,21.81653,9.6191998,0.53405017,0.70724314,0.14719626
3801103,4.14,5.7,54,19.0357,8.7444,0.5234102,0.63399196,0.12796208
3801105,4.14,5.82,94,37.344788,20.1744,0.61976665,0.82359052,0.17735849
3801106,4.14,5.88,124,54.422184,33.976799,0.53383166,1.0221632,0.16533333
3801107,4.14,5.94,232,221.21259,379.0224,0.49044633,1.7458851,0.20244329
3801108,4.14,6,233,221.86914,379.8432,0.48686546,1.7779239,0.20278503
3801109,4.14,6.06,146,71.259064,48.636002,0.47718468,1.2309662,0.15817985
3801110,4.14,6.12,108,48.641151,30.729601,0.55624783,1.019618,0.23027718
3801112,4.14,6.24,53,18.107235,7.8983998,0.5195936,0.50625187,0.10412574
3801113,4.14,6.3,65,22.306486,9.5039997,0.52980769,0.59184736,0.12720157
3801114,4.14,6.36,68,25.975264,12.5676,0.48375767,0.62370014,0.12952381
3801115,4.14,6.42,65,28.545013,16.290001,0.48990384,0.60503823,0.11586453
3801117,4.14,6.54,147,72.693275,51.901199,0.73488027,0.97660249,0.23407644
3801118,4.14,6.6,160,82.444,68.187599,0.68246853,1.0826452,0.24060151
3801119,4.14,6.66,203,170.42108,266.77081,0.61620253,1.3010767,0.23577236
3801120,4.14,6.72,183,135.3719,197.1756,0.61940789,1.1959569,0.18827161
3801121,4.14,6.78,160,79.737671,57.279598,0.68152517,1.0653722,0.20779221
3801122,4.14,6.84,160,82.018822,57.376801,0.65007859,1.1107079,0.21108179
3866631,4.2,5.22,107,36.937706,17.3988,0.42884853,1.4636838,0.24825986
3866641,4.2,5.82,78,32.542213,17.622,0.65834165,0.65683848,0.14913958
3866642,4.2,5.88,98,44.574718,29.9988,0.60656428,0.80849266,0.15193799
3866643,4.2,5.94,201,205.77963,382.97159,0.59771144,1.4947479,0.22635135
3866644,4.2,6,201,206.15498,383.3244,0.59771144,1.5023928,0.22635135
3866645,4.2,6.06,116,53.2314,35.91,0.5647676,0.98252589,0.16714698
3866646,4.2,6.12,85,39.110508,24.1092,0.61400563,0.75270915,0.15711646
3866653,4.2,6.54,145,74.366302,55.422001,0.74904215,0.95287406,0.23538961
3866654,4.2,6.6,154,84.118584,75.8592,0.71504968,1.0006217,0.23192771
3866655,4.2,6.66,200,174.42662,282.23279,0.63125628,1.2559119,0.23282887
3866656,4.2,6.72,175,131.89961,198.306,0.66699505,1.1351975,0.20539907
3866657,4.2,6.78,154,77.141441,57.193199,0.7265088,1.0279509,0.23913044
3866658,4.2,6.84,150,75.923355,54.125999,0.71919465,1.0493333,0.23961662
3932163,4.26,4.98,41,11.437673,3.7512,0.96097559,0.77186519,0.25949368
3932164,4.26,5.04,43,10.45401,3.0276,0.93687707,0.79500365,0.26708075
3932165,4.26,5.1,55,17.681305,8.5860004,0.63299662,0.90511644,0.14473684
3932166,4.26,5.16,73,24.420782,12.0708,0.51484019,1.1006609,0.18387909
3932167,4.26,5.22,85,28.862371,13.806,0.50952381,1.2066786,0.20286396
3932168,4.26,5.28,66,22.042154,10.6668,0.53986013,1.0153676,0.17983651
3932169,4.26,5.34,46,12.727412,4.5864,0.81642514,0.79389876,0.16606498
3932170,4.26,5.4,41,11.367393,3.6935999,0.96341461,0.74011916,0.23976608
3932179,4.26,5.94,193,209.2299,402.81839,0.62818438,1.3898286,0.21832579
3932180,4.26,6,193,209.55089,403.1676,0.63072109,1.408265,0.21981777
3932189,4.26,6.54,145,78.676132,62.4888,0.74233717,0.96154779,0.23538961
3932190,4.26,6.6,155,90.028313,86.817596,0.70749897,1.009474,0.23484848
3932191,4.26,6.66,197,179.18103,299.1492,0.64658654,1.2175189,0.22987165
3932192,4.26,6.72,172,135.32642,210.25439,0.68509454,1.0887635,0.20235294
3932193,4.26,6.78,152,79.129654,61.5672,0.74067616,1.017372,0.23639192
3932194,4.26,6.84,150,79.947144,61.066799,0.7187472,1.04574,0.23961662
3997699,4.32,4.98,42,10.73247,3.3192,0.95818818,0.78179169,0.26249999
3997700,4.32,5.04,48,12.22251,4.2336001,0.7606383,0.86232281,0.18320611
3997701,4.32,5.1,58,16.088877,6.6348,0.60254085,0.97559834,0.15425532
3997702,4.32,5.16,87,40.937183,33.667198,0.41940656,1.1877759,0.13221884
3997703,4.32,5.22,81,27.607643,13.5252,0.52839506,1.1569411,0.19424461
3997704,4.32,5.28,67,20.061043,8.7156,0.55223882,1.0292399,0.17914438
3997705,4.32,5.34,49,11.923526,3.7079999,0.74744898,0.82229656,0.14202899
3997706,4.32,5.4,44,11.383511,3.546,0.87843549,0.77347213,0.17813765
3997714,4.32,5.88,54,17.973318,7.7652001,0.60866529,0.4542039,0.12189616
3997715,4.32,5.94,180,211.42892,423.22321,0.6860956,1.2243259,0.20713463
3997716,4.32,6,184,213.17485,424.3176,0.67266572,1.2802526,0.21370499
3997717,4.32,6.06,82,34.329155,18.738001,0.60252935,0.68556774,0.18181819
3997725,4.32,6.54,143,80.316391,66.225601,0.75662369,0.93700218,0.23214285
3997726,4.32,6.6,157,98.625633,103.6296,0.70080024,1.0184019,0.23573573
3997727,4.32,6.66,196,185.28439,317.68201,0.65232861,1.200544,0.23058824
3997728,4.32,6.72,169,136.23827,214.59599,0.70224005,1.0513718,0.19929245
3997729,4.32,6.78,153,88.230438,80.614799,0.72781217,1.0183215,0.22270742
3997730,4.32,6.84,149,83.995415,68.788803,0.73145294,1.0162518,0.23501578
4063235,4.38,4.98,48,14.104021,5.5872002,0.76329786,0.86993557,0.18320611
4063236,4.38,5.04,47,10.897464,3.2688,0.80388528,0.8401041,0.187251
4063237,4.38,5.1,53,12.349195,4.1040001,0.70972425,0.92935437,0.18996416
4063238,4.38,5.16,86,39.161587,32.054401,0.42982215,1.1747317,0.1301059
4063239,4.38,5.22,77,25.921333,12.7296,0.55775803,1.104919,0.18509616
4063240,4.38,5.28,62,16.873634,6.5735998,0.58963513,0.97275788,0.16621985
4063241,4.38,5.34,51,12.588262,4.0752001,0.73725492,0.85364026,0.19767442
4063242,4.38,5.4,47,12.666926,4.2659998,0.80481035,0.80416882,0.18799999
4063250,4.38,5.88,64,23.601793,11.3688,0.61359125,0.53952402,0.14479639
4063251,4.38,5.94,172,214.30424,444.20041,0.72433019,1.1343598,0.19953597
4063252,4.38,6,174,216.12146,445.95361,0.72340709,1.1594523,0.20446533
4063253,4.38,6.06,99,58.475437,53.3088,0.62502575,0.75584853,0.15468749
4063261,4.38,6.54,143,84.418144,72.687599,0.75849503,0.93637067,0.23252033
4063262,4.38,6.6,161,109.33482,124.4016,0.67531055,1.0538774,0.22580644
4063263,4.38,6.66,197,193.22127,338.28119,0.64637935,1.2258023,0.23149236
4063264,4.38,6.72,168,140.56584,226.62,0.70751357,1.0347924,0.2
4063265,4.38,6.78,154,97.282051,100.8936,0.71428573,1.023638,0.22222222
4063266,4.38,6.84,145,85.875633,74.106003,0.75038314,0.97399306,0.22798742
4128771,4.44,4.98,46,12.875857,4.5,0.81835747,0.90082151,0.184
4128772,4.44,5.04,50,12.75587,4.2624002,0.75428569,1.000127,0.19607843
4128773,4.44,5.1,52,12.559787,4.1364002,0.73981899,0.90441132,0.19923371
4128774,4.44,5.16,84,36.756081,28.6884,0.4317269,1.2207966,0.13043478
4128775,4.44,5.22,81,28.367029,14.1336,0.53611112,1.1655958,0.19471154
4128776,4.44,5.28,60,16.153282,6.1272001,0.60112995,0.95077348,0.14925373
4128777,4.44,5.34,50,12.788779,4.3200002,0.76326531,0.84199053,0.19305019
4128778,4.44,5.4,48,14.060828,5.2631998,0.78457445,0.80669922,0.2
4128786,4.44,5.88,70,28.652336,15.5376,0.61739129,0.57147443,0.16091955
4128787,4.44,5.94,169,219.3611,467.12881,0.74154693,1.0859426,0.19858989
4128788,4.44,6,173,222.82375,470.18161,0.72617286,1.1525311,0.20329025
4128789,4.44,6.06,93,59.652985,60.321602,0.6365124,0.67794955,0.1471519
4128797,4.44,6.54,141,88.513855,80.272797,0.77274567,0.90873116,0.23039216
4128798,4.44,6.6,157,113.73601,137.664,0.67736405,1.0299975,0.22050563
4128799,4.44,6.66,198,201.61809,360.05399,0.64149106,1.2389858,0.23266745
4128800,4.44,6.72,167,144.20869,233.7048,0.71286345,1.0361812,0.2
4128801,4.44,6.78,153,103.94691,117.3708,0.71181631,1.0117702,0.22368421
4128802,4.44,6.84,141,88.794914,80.906403,0.79007095,0.91263342,0.22239748
4194307,4.5,4.98,45,13.970311,5.382,0.84040403,0.78266269,0.18518518
4194308,4.5,5.04,47,13.40631,4.9679999,0.80851066,0.80190742,0.187251
4194309,4.5,5.1,50,12.992439,4.428,0.76571429,0.94521415,0.1923077
4194310,4.5,5.16,73,30.683928,23.054399,0.47070014,1.1031504,0.11928105
4194311,4.5,5.22,85,30.701357,15.1344,0.52072829,1.2105035,0.20432693
4194312,4.5,5.28,56,16.828993,7.2972002,0.67077923,0.91214192,0.18791947
4194313,4.5,5.34,50,14.490868,5.3351998,0.74693877,0.85069662,0.1984127
4194314,4.5,5.4,48,15.632152,6.3432002,0.77748227,0.80743772,0.19834711
4194322,4.5,5.88,74,35.6339,23.4396,0.61606812,0.57800645,0.1670429
4194323,4.5,5.94,168,225.85088,491.79599,0.74308527,1.0814502,0.1974148
4194324,4.5,6,173,229.59454,494.97119,0.72025812,1.1466149,0.20329025
4194325,4.5,6.06,92,64.336433,70.430397,0.62900144,0.66789603,0.14580032
4194333,4.5,6.54,139,93.433472,89.276398,0.79209673,0.88969338,0.23519458
4194334,4.5,6.6,158,124.51421,162.43201,0.66790295,1.0394815,0.22191012
4194335,4.5,6.66,200,210.6964,383.04721,0.63241208,1.2539992,0.23668639
4194336,4.5,6.72,170,151.34776,247.896,0.6888966,1.097389,0.20214032
4194337,4.5,6.78,151,115.42937,147.312,0.72105962,0.95880371,0.22205882
4194338,4.5,6.84,139,92.948479,87.786003,0.79522467,0.9233411,0.21889764
4259847,4.56,5.22,88,32.237072,15.624,0.47962382,1.6021771,0.21103117
4259858,4.56,5.88,76,43.336647,34.5672,0.61543858,0.57610649,0.13309982
4259859,4.56,5.94,177,236.74698,519.3324,0.68335903,1.1620885,0.20774648
4259860,4.56,6,179,239.13281,522.0036,0.67572659,1.1972039,0.20960188
4259861,4.56,6.06,91,69.459953,81.709198,0.62564105,0.66063225,0.14375988
4259869,4.56,6.54,133,97.064064,96.872398,0.83948505,0.82647246,0.25675675
4259870,4.56,6.6,153,132.04245,182.1996,0.70330238,0.97829324,0.22206096
4259871,4.56,6.66,205,221.362,407.82239,0.61056912,1.3196025,0.24260356
4259872,4.56,6.72,171,157.71863,261.98279,0.67953217,1.1072754,0.20284697
4259873,4.56,6.78,148,125.6739,172.8828,0.74076116,0.95770776,0.25694445
4259874,4.56,6.84,136,99.259254,99.651604,0.83594769,0.85027635,0.25420561
4325379,4.62,4.98,29,10.526446,4.8168001,0.78817731,0.43064892,0.12831858
4325380,4.62,5.04,27,10.363832,5.0544,0.65811968,0.44573921,0.11538462
