Ref,x,y,Connectivity,Isovist Area,Isovist Compactness,Isovist Drift Angle,Isovist Drift Magnitude,Isovist Max Radial,Isovist Min Radial,Isovist Occlusivity,Isovist Perimeter,Point First Moment,Point Second Moment
589838,1.2,5.64,111,0.42066306,0.26278171,97.606583,0.24630508,1.1820488,0.11662859,1.4558965,4.4851251,45.477665,24.9984
589839,1.2,5.7,109,0.40968835,0.26264861,98.59288,0.20461652,1.122054,0.15629099,1.4453073,4.4273534,41.70174,21.5424
589840,1.2,5.76,108,0.40403712,0.26063672,100.93512,0.15556212,1.0620598,0.15629099,1.4474472,4.4136486,38.9856,19.0404
589841,1.2,5.82,105,0.40111423,0.25566384,106.00208,0.10360178,1.0020665,0.15629099,1.4644388,4.440218,35.684307,16.452
589842,1.2,5.88,108,0.40963143,0.18918869,109.41449,0.050459903,0.94207418,0.15629099,2.1215529,5.216197,35.718262,15.93
589843,1.2,5.94,230,0.67853487,0.061036125,0.71114868,0.78790617,3.8083158,0.15629165,7.824522,11.819457,278.32855,631.59479
589844,1.2,6,230,0.67725915,0.060972549,355.93762,0.79166585,3.8082652,0.15631939,7.8222442,11.814496,278.6875,632.14203
589845,1.2,6.06,110,0.40533987,0.19184011,262.58609,0.12898722,0.96833289,0.15629099,2.066601,5.1528187,38.030186,18.3564
589846,1.2,6.12,107,0.39356816,0.25477195,261.46729,0.18724579,1.0277547,0.15629099,1.4586946,4.4059453,38.561085,19.889999
589847,1.2,6.18,106,0.39210093,0.25980219,263.3783,0.24507745,1.0873028,0.15629099,1.4362364,4.3549428,40.750961,22.662001
589848,1.2,6.24,106,0.39129922,0.26190323,264.61154,0.30309179,1.1469413,0.15629099,1.4261879,4.333003,43.925285,26.294399
589849,1.2,6.3,106,0.39091101,0.26274383,265.46271,0.36110744,1.2066463,0.11724473,1.4202436,4.3239198,47.761196,30.697201
589850,1.2,6.36,105,0.39094853,0.26261336,266.08084,0.41884363,1.2664016,0.05819558,1.4164912,4.325201,51.250343,34.945202
589851,1.2,6.42,104,0.38820216,0.2640194,266.50641,0.47987148,1.3261956,0.014617,1.7113023,4.2984905,55.635754,40.507198
589852,1.2,6.48,92,0.33347309,0.24233583,266.00998,0.58431661,1.3860202,0.014617,2.2335105,4.1584024,57.394238,45.953999
589853,1.2,6.54,93,0.33386964,0.11468087,264.82611,0.5186345,1.445869,0.014617,4.0718904,6.0485029,59.157009,49.604401
589854,1.2,6.6,103,0.36556646,0.081120916,274.15295,0.46701902,1.5057375,0.016157303,5.2354174,7.5252628,65.310448,56.919601
589855,1.2,6.66,195,0.65090859,0.056574591,346.36429,1.0826324,3.8128214,0.034244999,9.6877737,12.024145,282.12589,611.13599
589856,1.2,6.72,135,0.4655638,0.041712102,338.22095,0.93179256,3.8131909,0.023587668,10.069771,11.843048,176.81017,357.59161
589857,1.2,6.78,63,0.22236161,0.088681646,274.6955,0.61365122,1.6854302,0.013812288,4.1739783,5.6132965,46.027039,50.018398
589862,1.2,7.08,56,0.21788888,0.26080778,61.501877,0.33193296,0.75613976,0.024320999,1.1789026,3.2401283,21.019369,9.7740002
589863,1.2,7.14,91,0.34536636,0.15737881,62.535305,0.15965326,0.98122805,0.032359894,2.2937775,5.2513604,34.671635,16.999201
589864,1.2,7.2,59,0.22860132,0.20828992,40.644615,0.21225476,0.752855,0.024320999,1.4871852,3.7137287,18.499571,7.4664001
589865,1.2,7.26,53,0.20468447,0.18577401,42.697548,0.15500747,0.68118966,0.024320999,1.623446,3.7209592,13.908566,4.5071998
589866,1.2,7.32,55,0.20351045,0.20521683,21.106096,0.11308459,0.75462961,0.024320999,1.499058,3.530139,14.38763,4.7124
589867,1.2,7.38,56,0.2053863,0.21184717,346.90396,0.10658976,0.82512468,0.024320999,1.4696426,3.4904332,14.859816,5.0507998
589868,1.2,7.44,55,0.20837629,0.21272674,320.37115,0.13554986,0.88876617,0.024320999,1.4763654,3.5084722,14.696407,5.1012001
589869,1.2,7.5,57,0.21308206,0.23194695,306.75391,0.18001908,0.94795746,0.024320999,1.3320341,3.3976924,16.709593,6.7284002
589870,1.2,7.56,58,0.22400813,0.20637636,302.20602,0.22647472,1.0072445,0.024320999,1.5133312,3.6932342,18.372242,8.1216002
589871,1.2,7.62,70,0.26023966,0.17148302,308.81497,0.26603779,1.0666113,0.024320999,1.967641,4.3669791,26.228809,13.572
589872,1.2,7.68,97,0.3643932,0.15940391,287.50009,0.21207407,1.1260451,0.035461418,2.2481689,5.3597012,39.704243,21.243601
589873,1.2,7.74,65,0.24945636,0.17439137,293.45267,0.39367363,1.185536,0.024320999,1.9370644,4.2397447,29.483154,17.607599
655365,1.26,5.1,99,0.3415359,0.18531196,103.43268,0.43819973,1.3452016,0.0039530001,2.5204337,4.8125072,45.318523,31.5648
655366,1.26,5.16,107,0.36970007,0.14216773,99.166443,0.33927986,1.2865487,0.063952997,3.2407007,5.7164865,44.779747,28.5732
655367,1.26,5.22,120,0.41386554,0.12177569,76.144814,0.22909789,1.2939924,0.123953,3.7665856,6.5351305,52.115326,34.5816
655368,1.26,5.28,101,0.34615958,0.16017994,113.43839,0.18077855,1.1696532,0.183953,2.6336315,5.2112155,34.011791,17.1756
655369,1.26,5.34,92,0.30734617,0.21480785,146.98264,0.10668737,0.99586636,0.156596,1.7901945,4.2402725,26.100863,9.7812004
655370,1.26,5.4,84,0.27804014,0.25889492,217.77881,0.10146586,0.65189463,0.096596003,1.4566612,3.6736429,22.154079,7.0092001
655371,1.26,5.46,77,0.24872546,0.31017449,247.9099,0.18239066,0.60649276,0.036596,1.1886789,3.1744027,22.193871,7.5348001
655373,1.26,5.58,100,0.38172355,0.2561613,105.88026,0.37565884,1.2444274,0.055709001,1.5741094,4.3273563,45.400215,26.607599
655374,1.26,5.64,106,0.40334892,0.25736889,112.27448,0.28024617,1.1845707,0.096290998,1.6243316,4.4377961,44.579544,24.2964
655375,1.26,5.7,104,0.39969084,0.25584638,116.197,0.22746709,1.1247317,0.096290998,1.6665887,4.4307513,40.012066,19.9692
655376,1.26,5.76,104,0.39538833,0.25772598,122.68642,0.17904045,1.0649136,0.096290998,1.641115,4.3907404,37.269123,17.3412
655377,1.26,5.82,103,0.3926214,0.25638452,134.85904,0.13385989,1.005121,0.096290998,1.6357774,4.3867817,35.248875,15.7536
655378,1.26,5.88,101,0.39163885,0.24771172,157.78598,0.099606201,0.94535959,0.096290998,1.666364,4.4573274,32.400887,13.5576
655379,1.26,5.94,226,0.67788357,0.062614679,0.49846408,0.73511195,3.7483282,0.096292049,7.7869682,11.663917,268.78516,601.01282
655380,1.26,6,225,0.67555118,0.062664568,355.18204,0.74038392,3.7482767,0.096337073,7.743732,11.639198,268.51459,601.1676
655381,1.26,6.06,100,0.38639712,0.26858139,236.97458,0.16580883,0.98340988,0.096290998,1.4826627,4.2519083,33.13113,15.2064
655382,1.26,6.12,99,0.38314489,0.31517264,245.39569,0.21896693,1.0408647,0.096290998,1.202235,3.9085186,34.673462,17.0352
655383,1.26,6.18,97,0.38142589,0.320445,250.57147,0.27439499,1.0988705,0.096290998,1.1870755,3.8675263,35.487186,18.219601
655384,1.26,6.24,96,0.3797099,0.32217765,254.04185,0.33201498,1.1572715,0.096290998,1.1916213,3.8484266,38.429726,21.571199
655385,1.26,6.3,96,0.37672889,0.32388142,256.57565,0.393002,1.2159646,0.096290998,1.1869686,3.8231945,42.966614,26.614799
655386,1.26,6.36,95,0.37149462,0.36710331,258.55228,0.45843017,1.2748786,0.056329999,1.0075843,3.566047,47.200668,31.464001
655390,1.26,6.6,53,0.20511182,0.11825792,78.20076,0.40948859,1.1915565,0.035983998,3.0547175,4.6685839,26.022516,18.8244
655391,1.26,6.66,162,0.54452044,0.05761959,6.457684,1.2701021,3.7528315,0.08868742,8.5483494,10.897502,243.24532,548.5788
655392,1.26,6.72,103,0.39286956,0.032810308,4.4997678,0.7625702,3.7532084,0.067298822,9.9495525,12.266593,95.898705,140.7204
655393,1.26,6.78,45,0.17134333,0.061768282,282.65759,0.14182225,1.2579395,0.023587668,3.9757011,5.9041281,18.283974,10.9188
655395,1.26,6.9,36,0.1330902,0.14551593,72.929573,0.33849177,0.89499366,0.015884999,1.9944253,3.3901796,14.515101,7.9271998
655396,1.26,6.96,44,0.15874144,0.086194985,24.221245,0.23617955,0.91953611,0.030781001,3.1631472,4.810709,16.566185,8.316
655398,1.26,7.08,64,0.24883214,0.142355,73.906914,0.24116662,0.71842724,0.044693999,2.1948488,4.6867504,21.482931,9.2376003
655399,1.26,7.14,97,0.36297581,0.12898259,67.284691,0.11491124,0.92130214,0.086980931,3.1890817,5.9467301,37.43161,18.118799
655400,1.26,7.2,68,0.26613927,0.1450481,45.213665,0.094007701,0.69443232,0.084321,2.1960566,4.8017926,20.041071,7.6283998
655401,1.26,7.26,57,0.22709015,0.19995956,40.290859,0.058496077,0.70180351,0.084321,1.6124846,3.7777481,15.192017,5.3676
655402,1.26,7.32,57,0.22063413,0.24459958,339.26404,0.043443736,0.76134503,0.084321,1.3007942,3.3667698,14.755762,5.1479998
655403,1.26,7.38,55,0.21901093,0.22642221,298.66501,0.081670724,0.82095331,0.084321,1.4592971,3.4864089,14.167813,5.1408
655404,1.26,7.44,56,0.21965483,0.25381994,287.24536,0.13362955,0.88061476,0.084321,1.269323,3.2977099,14.944987,5.8067999
655405,1.26,7.5,57,0.22241786,0.2221875,282.88953,0.18582539,0.94031936,0.084321,1.488974,3.5467448,16.187033,6.8759999
655406,1.26,7.56,60,0.23246542,0.19950214,281.66418,0.22693986,1.0000592,0.084321,1.6513411,3.826576,18.300798,8.4312
655407,1.26,7.62,74,0.29082081,0.14232178,286.599,0.21237239,1.0598286,0.084321,2.3069682,5.0673628,25.843081,12.7944
655408,1.26,7.68,97,0.36980316,0.15982771,275.63934,0.22183134,1.1196226,0.088181816,2.4714556,5.3921781,39.629852,20.969999
655409,1.26,7.74,66,0.26413861,0.15349638,279.86832,0.37879208,1.1794375,0.041322,2.1313396,4.6502018,27.514166,15.9408
720901,1.32,5.1,87,0.29193175,0.24416354,116.67693,0.35988221,1.3130665,0.0039530001,1.569888,3.8761911,33.765991,18.1908
720902,1.32,5.16,91,0.3129912,0.17128377,116.13715,0.23841251,1.1285944,0.063952997,2.3906159,4.7919569,29.83559,13.1652
720903,1.32,5.22,106,0.3612591,0.12842976,67.546837,0.10736345,1.2340882,0.123953,3.3448594,5.945406,38.546345,20.599199
720904,1.32,5.28,87,0.28242937,0.18634787,160.56203,0.1254272,0.77074385,0.13342699,2.1457164,4.3641295,23.620955,8.1216002
720905,1.32,5.34,79,0.2627205,0.28623357,193.7594,0.13509215,0.60397428,0.13342699,1.3036541,3.3961871,20.416594,6.4368
720906,1.32,5.4,77,0.25032428,0.30523068,220.09238,0.1682304,0.52067149,0.096596003,1.2148311,3.2102757,21.133102,6.9875998
720907,1.32,5.46,73,0.2380482,0.40903419,234.55284,0.21998933,0.57299423,0.036596,0.81318521,2.7043169,22.179609,7.9956002
720909,1.32,5.58,89,0.35015455,0.30648848,110.72203,0.42940572,1.1577067,0.036291,1.2180394,3.7890272,40.862991,23.3316
720910,1.32,5.64,94,0.36778527,0.28320694,117.26328,0.34783936,1.0959057,0.036291,1.3743061,4.0397096,39.411312,20.656799
720911,1.32,5.7,99,0.38243717,0.30808482,126.82552,0.27389064,0.93549395,0.036291,1.2295716,3.9495702,39.298153,19.4832
720912,1.32,5.76,98,0.38565862,0.30779934,136.89249,0.222665,0.87716585,0.036291,1.2670995,3.9680088,36.762032,17.334
720913,1.32,5.82,98,0.38432416,0.31073505,149.39397,0.18529457,0.82183963,0.036291,1.2551812,3.9423816,34.903992,15.5592
720914,1.32,5.88,99,0.38344809,0.31127179,166.96889,0.16130757,0.86071277,0.036291,1.2382566,3.934489,34.057945,14.7564
720915,1.32,5.94,224,0.67982066,0.065464571,0.5972991,0.67959476,3.6883414,0.03629379,7.4649282,11.423493,262.35757,573.84363
720916,1.32,6,224,0.67721617,0.065441377,354.68243,0.68512261,3.6882889,0.036413062,7.4385009,11.40361,262.78009,574.47717
720917,1.32,6.06,98,0.37958011,0.31494802,222.52174,0.20905775,1.0087607,0.036291,1.2307296,3.891681,34.830383,16.4412
720918,1.32,6.12,96,0.37735116,0.32042757,232.69409,0.25390798,1.062988,0.036291,1.2115036,3.8469172,35.736412,17.906401
720919,1.32,6.18,96,0.37504932,0.32267988,239.79965,0.30519161,1.1184447,0.036291,1.2026889,3.821758,38.887508,21.743999
720920,1.32,6.24,96,0.37198326,0.33246616,244.93353,0.36130959,1.1747891,0.036291,1.1677243,3.7496688,41.457706,24.4944
720921,1.32,6.3,95,0.37017938,0.36986887,248.54387,0.41768518,1.2317927,0.036291,1.0077491,3.5463955,44.932056,28.670401
720922,1.32,6.36,95,0.36849537,0.38279212,251.27887,0.4752501,1.2892976,0.036291,0.98151451,3.4780793,49.328381,33.66
720926,1.32,6.6,56,0.20885526,0.1199604,91.901123,0.46496117,1.1901051,0.035983998,3.2134974,4.6774449,29.65251,22.546801
720927,1.32,6.66,181,0.59005916,0.057044648,8.5910711,1.1258047,3.6928418,0.089218915,9.003315,11.401061,249.15399,533.29321
720928,1.32,6.72,97,0.36348847,0.06850864,27.305647,0.42133904,2.1386106,0.070542388,6.025321,8.1654024,64.430847,59.608799
720929,1.32,6.78,54,0.20860422,0.12309477,95.053375,0.36319381,1.011669,0.02811598,2.895575,4.6147342,24.484844,15.8436
720930,1.32,6.84,55,0.2054784,0.14109266,97.832413,0.33950818,0.95232117,0.015907001,2.6829245,4.2779512,25.752935,16.1532
720931,1.32,6.9,61,0.2244096,0.13041036,101.17528,0.26736674,1.0947397,0.022480344,2.8172274,4.6501784,28.505531,17.247601
720932,1.32,6.96,82,0.29453418,0.087216832,77.82756,0.15057021,1.2728984,0.039790008,3.9507549,6.5143733,37.344036,22.057199
720933,1.32,7.02,68,0.25903499,0.095773883,108.52184,0.15265359,1.4530004,0.015907001,3.4892159,5.8298931,28.316906,16.2684
720934,1.32,7.08,69,0.26763824,0.14262722,102.6073,0.19608311,0.71601754,0.047440346,2.1514697,4.8559899,23.126705,9.9108
720935,1.32,7.14,101,0.36992377,0.12946795,79.092987,0.096373767,0.86139232,0.09818545,3.1400959,5.9921117,38.473366,18.216
720936,1.32,7.2,72,0.27292797,0.13996598,128.65529,0.070405483,0.68880886,0.095836997,2.210819,4.9501424,21.617157,8.3123999
720937,1.32,7.26,64,0.23073147,0.19978292,134.4931,0.040054504,0.70113552,0.095836997,1.565932,3.8095982,18.011038,6.7248001
720938,1.32,7.32,60,0.2227962,0.24511795,220.72818,0.033930626,0.76032162,0.095836997,1.2274041,3.3796465,16.908792,6.5771999
720939,1.32,7.38,59,0.22049813,0.28528208,252.64639,0.081659466,0.81971902,0.095836997,0.98999316,3.1165216,16.792269,6.9191999
720940,1.32,7.44,59,0.2210388,0.2544826,259.37411,0.13592349,0.87925684,0.095836997,1.1758304,3.3037727,17.511274,7.8263998
720941,1.32,7.5,62,0.22400817,0.22279955,261.96292,0.18732013,0.9388923,0.095836997,1.3959005,3.5545096,19.511091,9.3923998
720942,1.32,7.56,64,0.2338597,0.20013005,262.62286,0.22788574,0.99859804,0.095836997,1.5560337,3.8320086,21.649683,11.2896
720943,1.32,7.62,78,0.29504782,0.14356409,259.03189,0.20694676,1.058356,0.095836997,2.2099073,5.0819249,29.534483,16.149599
720944,1.32,7.68,100,0.37067169,0.15962495,265.82312,0.22381039,1.1181537,0.099250853,2.4091775,5.4019337,42.616943,23.8536
720945,1.32,7.74,69,0.26594603,0.14830492,263.32498,0.3776134,1.1779821,0.041322,2.0904245,4.7470512,30.333668,18.892799
786437,1.38,5.1,78,0.26165837,0.2742644,129.94572,0.33416834,1.0320165,0.0039530001,1.3963755,3.462482,28.498459,13.05
786438,1.38,5.16,90,0.29322037,0.1926856,135.09129,0.22066778,0.90072298,0.063952997,2.0479751,4.3729787,28.905073,11.7396
786439,1.38,5.22,104,0.34952229,0.14026298,87.236763,0.063517973,1.1742001,0.07509362,3.0790994,5.5959115,37.122131,18.5256
786440,1.38,5.28,79,0.26125717,0.29452658,174.48756,0.18719618,0.65451109,0.073426999,1.2430679,3.3386953,21.782454,7.4196
786441,1.38,5.34,75,0.25057942,0.30191007,194.65765,0.19544713,0.54701352,0.073426999,1.2334832,3.2295263,21.029879,7.2467999
786442,1.38,5.4,72,0.24091569,0.35236573,211.24794,0.22288655,0.57038784,0.073426999,1.0220163,2.9311674,21.405773,7.7291999
786443,1.38,5.46,72,0.23622522,0.54541939,223.21692,0.26130176,0.60449702,0.036596,0.47082886,2.3329358,23.6397,9.1512003
786451,1.38,5.94,168,0.45871142,0.06336011,5.8693352,1.0327709,3.628355,0.00044999999,7.3350987,9.5382071,235.0116,537.26038
786452,1.38,6,174,0.48035803,0.058616493,352.78372,0.97240412,3.6283014,0.0029790001,7.9243784,10.147932,240.27968,541.6272
786462,1.38,6.6,25,0.095493712,0.088260964,124.53437,0.22069515,0.96648085,0.0043661008,2.4886346,3.6872959,6.9630108,2.934
786463,1.38,6.66,156,0.50290769,0.064227849,1.3032603,1.2786032,3.6328526,0.04679225,7.7706933,9.919445,222.49254,490.7196
786464,1.38,6.72,52,0.18827055,0.09184552,346.32077,0.27203611,1.2686971,0.02811598,3.4753933,5.0753636,23.001314,15.714
786468,1.38,6.96,25,0.081548005,0.13246888,347.09805,0.22270344,0.79987395,0.0073779998,1.836985,2.7813437,8.1457586,3.7548001
786470,1.38,7.08,57,0.22136988,0.21313722,116.41164,0.32069916,0.75051576,0.035836998,1.4840457,3.6127219,21.095362,9.7343998
786471,1.38,7.14,90,0.34601244,0.15714248,92.792465,0.14006758,0.80150449,0.041712616,2.3282008,5.260221,33.55788,15.7104
786472,1.38,7.2,69,0.26236019,0.087212607,176.58302,0.15873966,1.5358716,0.035836998,3.6759617,6.1484303,25.863102,14.958
786473,1.38,7.26,60,0.23060815,0.093363747,187.27603,0.11559119,1.6852809,0.035836998,3.3665326,5.5712562,19.849401,10.5696
786474,1.38,7.32,57,0.21685949,0.083853111,190.40907,0.098964617,1.8227701,0.035836998,3.644244,5.7007837,15.631636,5.5152001
786475,1.38,7.38,55,0.21221396,0.21270528,207.60869,0.10214542,0.82918787,0.035836998,1.5417132,3.5408113,14.957966,5.4359999
786476,1.38,7.44,58,0.21389952,0.21518116,229.42403,0.13935788,0.88829648,0.035836998,1.5338494,3.5343351,16.736746,6.5879998
786477,1.38,7.5,58,0.21786076,0.23447922,239.86691,0.18653335,0.9475171,0.035836998,1.3827746,3.4169786,17.649349,7.5636001
786478,1.38,7.56,60,0.22766455,0.20942073,243.05899,0.23205881,1.0068301,0.035836998,1.5460019,3.6960924,19.426327,8.8163996
786479,1.38,7.62,72,0.26925457,0.16486682,235.26492,0.25804821,1.0662199,0.035836998,2.0731101,4.5302258,26.966068,13.8384
786480,1.38,7.68,98,0.36732355,0.15964356,254.63213,0.21836065,1.1256745,0.044162109,2.3042545,5.3771682,40.286591,21.531601
786481,1.38,7.74,66,0.25494847,0.17017023,249.31532,0.39348796,1.1849203,0.035836998,2.0072637,4.3389969,28.82032,16.8228
851970,1.44,4.92,24,0.075462684,0.3123827,92.185173,0.27851388,0.5961445,0.00079100003,0.55586481,1.7423185,7.0367808,2.7107999
851971,1.44,4.98,26,0.085822091,0.34641382,96.46032,0.24127845,0.55607766,0.046229001,0.55028683,1.7644399,6.8474617,2.4156001
851972,1.44,5.04,43,0.14741668,0.21263629,113.58975,0.33355036,1.032933,0.041248519,1.4607017,2.9516139,15.919716,8.2944002
851973,1.44,5.1,80,0.26520935,0.31173655,140.52058,0.32836011,0.92536086,0.013427,1.0048928,3.2696817,29.562944,13.3344
851974,1.44,5.16,76,0.25657403,0.31817928,150.07539,0.29617777,0.8217442,0.013427,0.9790256,3.1832836,26.056211,10.9332
851975,1.44,5.22,102,0.3491118,0.14249511,127.80147,0.0649276,1.1143322,0.020683607,2.7917686,5.5486484,37.353725,18.381599
851976,1.44,5.28,74,0.24484171,0.37859476,176.61623,0.25664034,0.63410658,0.013427,0.75489974,2.8507578,23.353807,8.9927998
851977,1.44,5.34,73,0.23992592,0.39905527,191.27385,0.25974807,0.5949676,0.013427,0.69376081,2.7486978,23.336214,9.0251999
851978,1.44,5.4,73,0.23529832,0.41470718,204.66771,0.27827403,0.62198132,0.013427,0.64786267,2.6701987,24.70052,9.9432001
851979,1.44,5.46,72,0.23421764,0.56211346,215.002,0.3086023,0.65340275,0.013427,0.28733578,2.2882462,26.304705,11.1564
851987,1.44,5.94,152,0.39179993,0.062462702,2.9584854,1.198754,3.5683694,0.00044999999,6.985218,8.8782368,222.51848,509.19479
851988,1.44,6,150,0.39421716,0.062658541,357.37463,1.1940272,3.5683146,0.0029790001,6.9701796,8.891654,222.0843,509.08679
851999,1.44,6.66,161,0.51695371,0.066285811,1.2890415,1.2048621,3.5728641,0.014002,7.6136699,9.8996639,217.65578,466.41599
852004,1.44,6.96,22,0.076606937,0.18557882,354.62161,0.22381489,0.74011219,0.0073779998,1.2362903,2.277586,6.7938762,2.9628
852007,1.44,7.14,57,0.23559253,0.16009337,109.53642,0.021472352,0.79274118,0.021345999,2.3078158,4.3003025,19.553377,9.0431995
852016,1.44,7.68,63,0.23778185,0.20997496,200.27954,0.094701335,0.79522061,0.025807001,1.7452911,3.7723374,21.586267,9.9432001
917506,1.5,4.92,33,0.10754403,0.14612255,114.78019,0.45058647,1.1659654,0.00079100003,2.0086622,3.0411615,15.108924,10.1088
917507,1.5,4.98,32,0.11246776,0.11669182,122.52647,0.40186375,1.0695981,0.060791001,2.4490716,3.4801562,12.570141,7.2972002
917508,1.5,5.04,24,0.083684064,0.23409711,148.40184,0.31242216,0.75608981,0.039002001,1.2811168,2.1194749,8.5234089,4.3740001
917510,1.5,5.16,33,0.13105473,0.14663371,101.09875,0.19715147,0.79976529,0.027396999,2.2569902,3.3513081,10.208949,4.0427999
917511,1.5,5.22,72,0.24693885,0.14740011,304.71051,0.020027792,1.0544904,0.031593084,2.7157085,4.5882888,29.44891,15.354
917522,1.5,5.88,36,0.1509933,0.21986161,20.207071,0.30240306,1.1474215,0.029079,1.460845,2.937711,12.216704,6.0516
917523,1.5,5.94,153,0.41608462,0.065420672,2.2304282,1.1179055,3.508384,0.029082481,6.3625422,8.9400148,215.50981,484.09561
917524,1.5,6,152,0.41624534,0.065351605,358.14468,1.1176431,3.5083282,0.029231194,6.3677182,8.9464655,215.05286,483.88681
917525,1.5,6.06,38,0.15249354,0.22073166,342.49017,0.30336717,1.1467897,0.029079,1.4674048,2.946445,12.528763,5.7708001
917535,1.5,6.66,163,0.5217967,0.075423986,1.3662415,1.1711674,3.5128758,0.014002,7.1241732,9.3239698,209.72987,441.306
917539,1.5,6.9,14,0.057590522,0.15505041,18.4596,0.16572104,0.68489772,0.030053999,1.1611958,2.1604488,2.8740633,0.84240001
917540,1.5,6.96,22,0.078136802,0.18398686,353.18274,0.17263857,0.68042469,0.053053524,1.1517233,2.3101456,6.0653696,2.3687999
917542,1.5,7.08,34,0.13886656,0.23118828,24.538771,0.2022399,0.69243228,0.044693999,1.2137827,2.7473934,10.159804,3.9816
917543,1.5,7.14,48,0.1993635,0.17396036,161.89124,0.026023321,0.85175562,0.054341994,1.9455775,3.79492,16.803457,8.2080002
917544,1.5,7.2,29,0.13433182,0.24992085,343.02087,0.209482,0.69027829,0.049973998,1.0760748,2.5989213,8.1331902,3.0420001
917546,1.5,7.32,31,0.10899387,0.63695318,26.424465,0.21633624,0.48120844,0.016128,0.11938494,1.4663992,7.8891554,2.4191999
917547,1.5,7.38,31,0.10899387,0.64030659,10.414387,0.19697882,0.45866588,0.049973998,0.11554001,1.4625542,7.3505425,2.1888001
917548,1.5,7.44,31,0.10899387,0.64057827,352.62979,0.19534779,0.45543978,0.049973998,0.11522986,1.462244,7.3505425,2.1888001
917549,1.5,7.5,31,0.10899387,0.63775045,336.13101,0.21185294,0.4768236,0.026559999,0.11846809,1.4654824,7.8891554,2.4191999
